,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,20,2596e391-51e0-4a88-9202-a47caa0380f6,2024-01-25T05:47:30.000Z,2024-01-25T06:24:54.000Z,OH-15 / OH-115,OH-15 Ottawa Ave / Greenbriar Ln,Westbound,37,0.534,0,15.13,41.08611149709715,-84.1984015,41.25548384,-84.34571089,Yes
1,43,8b103818-edb5-40fd-b937-e2d9bb1df720,2024-01-25T21:32:29.000Z,2024-01-25T23:53:22.000Z,I-71  Exit 5 / Dana Ave / Duck Creek Rd,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,141,0.67,0.88,7.7,39.14335793142161,-84.47061695,39.06119198887707,-84.52695115,Yes
2,9,d63ebd53-efa4-413b-b4e3-18ebef5c8a15,2024-01-25T21:04:26.000Z,2024-01-25T22:16:28.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,72,0.041,0.591,5.36,39.13554368472347,-84.53333347,39.06340169872408,-84.5232565,Yes
3,47,09dd548d-87fa-47e4-a0fb-19568fa4ab5e,2024-01-25T12:54:43.000Z,2024-01-25T13:28:30.000Z,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",I-71  Exit 9 / Red Bank Expy,Southbound,34,0.519,0.105,7.57,39.27525,-84.34531,39.17961354311452,-84.39722492,Yes
4,41,b6bd83e8-024f-419d-baeb-5cc4fa8b0e2e,2024-01-25T23:26:22.000Z,2024-01-26T00:03:12.000Z,"I-75  Exits 2,2B / Winchell Ave / Western Hills Viad",I-71  Exit 188 / US-127 Dixie Hwy,Southbound,37,0.16,0.141,5.31,39.12444923258278,-84.53549006,39.059873792866725,-84.53576083,Yes
5,128,a6731361-4bea-4081-bd2f-990e881d5812,2024-01-25T21:45:33.000Z,2024-01-25T23:11:22.000Z,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",I-275  Exit 54 / Wards Corner Rd,Northbound,86,0.029,1.165,9.81,39.288079722205765,-84.43367882,39.229502454824726,-84.28597597,Yes
6,54,ebba9cc4-34a2-4329-ab5d-d09b50ec2aff,2024-01-25T12:47:31.000Z,2024-01-25T14:04:37.000Z,I-71  Exit 116 / Morse Rd / Sinclair Rd,"I-71  Exits 109A,109B,110A / I-670  Exits 4A,4A-B,4B,4C,5,5A-5B / Goodale St",Southbound,77,0.106,0.297,5.24,40.06454357794251,-82.99651528,39.99313606089503,-82.98527282,Yes
7,45,7ce839f3-e3bc-4f9d-8fbb-43b64959d54b,2024-01-25T21:01:20.000Z,2024-01-25T23:46:47.000Z,I-71  Exit 6 / Edmondson Rd / Smith Rd,I-71  Exit 15 / Pfeiffer Rd,Northbound,165,0.335,1.123,8.62,39.14899,-84.44756,39.23990006892335,-84.36641056,Yes
8,9,d845e863-b4e4-401d-8733-5815169c509b,2024-01-25T20:30:25.000Z,2024-01-25T21:04:26.000Z,I-75  Exit 2A / Western Ave / Findlay St,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,34,0.22,0.88,4.54,39.1197,-84.53553,39.06119198887707,-84.52695115,Yes
9,65,66d50e85-844a-4c3e-80cd-c99224fc11ab,2024-01-25T12:25:32.000Z,2024-01-25T12:50:36.000Z,I-275  Exit 57 / OH-28,I-275  Exit 47 / Reed Hartman Hwy,Northbound,25,0.043,0,8.03,39.18816820572917,-84.26280223,39.27149,-84.35152,Yes
