,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
204,79,673e2ca4-0b10-40c0-87c1-5ae32f33e723,2022-03-12T05:07:45.000Z,2022-03-12T05:18:48.000Z,OH-657 Marion Rd / Bash Lane Rd,OH-657 Vanatta Rd / Webster Rd,Northbound,11,0,0.592,5.14,40.23583968,-82.57093502,40.29284138,-82.6332212,Yes,
205,56,3c789e71-b95f-4667-a2d2-a1c9953b3c42,2022-03-12T04:47:20.000Z,2022-03-12T04:56:22.000Z,US-35 / CR-11 Palmer Rd,US-35,Westbound,9,0.116,0.649,6.39,39.54852236,-83.48546248,39.60367473,-83.57914509,Yes,
206,12,9f71ab2b-027c-4a45-90d8-321c341619a9,2022-03-12T01:58:55.000Z,2022-03-12T02:09:28.000Z,I-90  Exit 188 / I-271,I-271,Southbound,11,0,0.537,5.55,41.58666,-81.44859,41.51159716,-81.45739267,Yes,
207,152,2eec459b-173a-4ca6-a967-adb00d739e54,2022-03-12T02:44:18.000Z,2022-03-12T02:45:17.000Z,I-90,I-90,Westbound,1,0.435,0.577,5.72,41.91406598,-80.58006988,41.8729536,-80.67695795,Yes,
208,56,231c2976-f863-4c5f-ac7e-82e5e8663e8b,2022-03-12T04:39:27.000Z,2022-03-12T04:57:27.000Z,US-35,US-35,Westbound,18,1.111,0.158,5.49,39.45872281,-83.23637446,39.49901684,-83.32415167,Yes,
209,179,af14ccf9-7496-452e-8837-6c1c49e3989d,2022-03-12T04:56:38.000Z,2022-03-12T05:09:51.000Z,OH-43 / Sandy Ave / Waynesburg Dr,OH-43 / Mowls St,Southbound,13,0,1.065,6.82,40.76459,-81.33102,40.68918,-81.26299,Yes,
210,207,c6d5a699-2546-4b41-afff-5dd63c939975,2022-03-11T19:44:35.000Z,2022-03-12T00:05:22.000Z,I-74  Exit 1 / New Haven Rd,I-74  Exit 169 / US-52 Harrison Brookville Rd,Westbound,261,0,0.348,4.09,39.25803,-84.79557,39.27970999,-84.86076001,Yes,
211,14,f100738a-c6b2-4ca5-a6a9-e5262bc9b416,2022-03-11T20:05:25.000Z,2022-03-11T20:11:32.000Z,I-75  Exit 12 / Davis St,I-75,Northbound,6,0.347,0.187,3.92,39.22232278,-84.44809023,39.27721024,-84.44047002,Yes,
212,286,fea25ee2-7a5f-49a0-8e16-43e355aa32b3,2022-03-11T18:20:23.000Z,2022-03-11T22:58:18.000Z,Big Walnut Rd / OH-3,OH-3 / Old 3C Rd / High St,Eastbound,278,0.988,0.459,5.24,40.1875199,-82.91037729,40.24945476,-82.85844134,Yes,
213,84,515d5f83-faff-43ca-867e-89406fb5ebf0,2022-03-11T22:10:34.000Z,2022-03-11T22:30:26.000Z,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",I-71  Exit 12 / US-22 Montgomery Rd,Southbound,20,0.334,0.586,3.67,39.26659,-84.35645,39.21599573,-84.36970744,Yes,
214,162,92375350-d3c4-4597-8449-43df0637bee8,2022-03-12T04:49:26.000Z,2022-03-12T05:38:23.000Z,OH-160 / Jackson Pike,OH-554 / OH-160,Northbound,49,0,0.472,6.43,38.84429,-82.2348,38.92624004,-82.28259001,Yes,
215,255,829cdd23-7df5-4a21-9a95-c2861ce7ebef,2022-03-12T04:43:00.000Z,2022-03-12T05:06:48.000Z,OH-39 / Township Road 422,OH-39,Westbound,24,1.091,1.066,6.36,40.51813,-81.67149,40.54672413,-81.76811799,Yes,
216,188,a0ac6c9f-e1e9-471c-8690-db9c17120317,2022-03-12T02:06:19.000Z,2022-03-12T02:20:14.000Z,OH-598 / OH-96,OH-598,Northbound,14,0.159,0.621,5.72,40.86440348,-82.77576031,40.93678001,-82.72635999,Yes,
217,89,47d8e7cf-e688-4fe8-9475-537800fdd7f4,2022-03-12T04:55:55.000Z,2022-03-12T04:57:53.000Z,OH-11,OH-11,Northbound,2,0.917,0,4.85,41.16647059,-80.67815011,41.22932749,-80.70874459,Yes,
218,249,079fbb5a-0640-423c-88bb-be7fddf96973,2022-03-12T04:41:27.000Z,2022-03-12T04:54:29.000Z,Demmy Ln / CR-17 Cynthiana Rd,OH-506 High St / OH-506 / North St,Westbound,13,0.162,0.265,4.96,39.17122545,-83.39390928,39.1526271,-83.48227544,Yes,
219,352,6154d8cc-2fef-47c8-89ec-f3f2fc25eea7,2022-03-12T04:31:22.000Z,2022-03-12T04:47:20.000Z,OH-774 / Fite Rd,OH-774 Orchard St / North Ave,Westbound,16,0.123,0.493,5.7,38.97904399,-83.93699275,38.92277635,-83.98579114,Yes,
220,301,ef349f6d-f53e-451c-a519-242d3106e1c4,2022-03-11T22:18:45.000Z,2022-03-11T22:21:08.000Z,OH-8  Exit 1B / OH-59  Exit 1B / Fountain St,I-77  Exit 123B / OH-764 / Palmetto Ave,Southbound,2,0.291,0.39,2.54,41.08152995,-81.50362001,41.04571766,-81.50563378,Yes,
221,190,032aebc1-abd5-45d1-9ddd-df7567c623ad,2022-03-12T04:08:21.000Z,2022-03-12T04:37:30.000Z,OH-668 Market St,OH-37 / OH-668,Southbound,29,0.479,1.004,5.26,39.79926,-82.30024,39.7250856,-82.3133222,Yes,
222,324,4c9af570-1f29-4105-8746-34a29c6b9969,2022-03-12T04:39:46.000Z,2022-03-12T05:13:08.000Z,OH-7 / OH-872 Ferry Crossing Landing Rd / Ferry Landing Rd,OH-7 / Belmont St,Northbound,33,0.25,0.272,5.57,39.9188661,-80.75659842,39.98969461,-80.74060047,Yes,
223,135,a59038a7-5bee-43c6-b286-5d7e19b480d0,2022-03-11T17:58:29.000Z,2022-03-11T19:44:35.000Z,I-71,I-71,Northbound,106,0.155,0.629,4.86,39.76984805,-83.27795253,39.80671657,-83.20058575,Yes,
224,202,84ccd8f3-840a-4c78-a850-b5c4d2a8613d,2022-03-12T04:39:27.000Z,2022-03-12T04:41:27.000Z,US-35,US-35,Eastbound,2,0.725,0.123,4.58,39.44094688,-83.20038695,39.40787951,-83.12562918,No,120
225,141,31714c10-259d-4eff-ac0c-0ce3eb5c8959,2022-03-11T21:51:28.000Z,2022-03-11T22:07:29.000Z,I-71 / US-22 Montgomery Rd / Brewster Ave,I-71 / 3rd St,Southbound,16,0.32,0.063,2.3,39.13915501,-84.48591045,39.10979258,-84.50183055,Yes,
226,216,018eb0fc-a69b-444a-9ee2-92393126d81e,2022-03-12T03:35:24.000Z,2022-03-12T03:46:23.000Z,OH-56 / OH-664 / Mill St,OH-56 / Sams Creek Rd,Westbound,11,0.606,1.053,5.81,39.41390385,-82.60883777,39.4439366,-82.69854297,Yes,
227,209,7bf4927d-0fc3-4404-bcc1-37202c6b223c,2022-03-12T03:49:27.000Z,2022-03-12T03:50:17.000Z,US-62 Johnstown-Utica Rd / US-62 / CR-21 Northridge Rd,US-62 Johnstown Utica Rd / US-62 / OH-661 North St Rd,Eastbound,1,0.948,1.032,5.47,40.18845,-82.60992999,40.22699979,-82.52203147,Yes,
228,210,42b01435-47c8-46fb-bbc1-0727575dcaac,2022-03-12T02:12:15.000Z,2022-03-12T02:23:55.000Z,CR-13 Chardon Windsor Rd / Somerset Dr,Chardon Windsor Rd / CR-13 Chardon Windsor Rd / CR-37 Clay St,Eastbound,12,0,0.537,5.98,41.57955,-81.1826,41.5625079,-81.07514824,Yes,
229,125,8af67cab-e0d1-4263-8ee6-318ee5dae8da,2022-03-11T20:49:01.000Z,2022-03-11T20:49:48.000Z,"I-71  Exits 113,114 / Silver Dr / Oakland Park Ave",I-71  Exit 111 / 17th Ave,Southbound,1,0.42,0.04,1.25,40.02863,-82.99434,40.01153934,-82.99115891,Yes,
230,121,3a360e7f-f1da-461a-a067-fd89bbd798b9,2022-03-11T22:49:24.000Z,2022-03-11T23:05:20.000Z,US-23 High St,US-23 / Orange Rd,Northbound,16,0.037,0.949,3.2,40.12745096,-83.01633771,40.1734923,-83.02140038,Yes,
231,212,a8a2021a-6318-4aee-b81a-7f03ec642542,2022-03-11T21:55:31.000Z,2022-03-11T22:49:24.000Z,I-75  Exit 36 / OH-123 / OH-123 Franklin Lebanon Rd,I-75  Exit 41 / Austin Blvd,Northbound,54,0.37,1.035,4.32,39.54316138,-84.29291783,39.59011855,-84.24048912,Yes,
232,192,ea5e998d-5adb-4517-9610-59a1cd12b1d1,2022-03-12T04:56:22.000Z,2022-03-12T05:08:27.000Z,US-35 / OH-325,US-35 / Plum Rd,Westbound,12,0.076,0.608,5.8,38.88988471,-82.38659814,38.92616132,-82.46593058,Yes,
233,153,4b5f40bb-b2c4-4648-bd86-0941c40120aa,2022-03-12T04:47:20.000Z,2022-03-12T05:13:12.000Z,OH-32,OH-32 / OH-73,Westbound,26,0.647,0.571,5.3,39.03065711,-83.26615269,38.97996199,-83.32963813,Yes,
234,150,59b7e864-ae58-4cfc-a635-79c87568d0f8,2022-03-11T20:28:31.000Z,2022-03-11T20:34:34.000Z,"I-75  Exits 54A,54B / OH-4 / OH-48 Main St",I-75  Exit 57 / Wagner Ford Rd,Northbound,6,0,0.093,2.16,39.76659,-84.19886,39.79207008,-84.18579008,Yes,
235,1,6382f968-0f26-4f54-b84a-5ef863a29745,2022-03-12T04:33:25.000Z,2022-03-12T04:42:47.000Z,US-22 Mill St,US-22 / CR-502 Mill Rd,Eastbound,9,0,0.494,5.8,39.58554,-83.10829,39.59210345,-83.00170461,Yes,
236,67,c38f1721-3c90-488f-a2ef-c9d98fe93787,2022-03-12T04:50:53.000Z,2022-03-12T04:58:43.000Z,I-70,I-70,Eastbound,8,0.295,0.192,4.08,39.98507194,-81.68357487,40.00786016,-81.61878917,Yes,
237,67,efe10203-14c5-4ddf-a390-753435a0f1f8,2022-03-12T05:08:46.000Z,2022-03-12T05:09:51.000Z,I-70,I-70,Eastbound,1,1.039,0.953,5.13,39.98427295,-81.68858128,40.00837824,-81.6050449,Yes,
238,63,0e7d6d0d-240a-45b8-bdb3-b19f7ce080ae,2022-03-11T20:31:32.000Z,2022-03-11T20:51:48.000Z,OH-3 Westerville Pike / OH-3 Westerville Rd,OH-3 State St,Eastbound,20,0.688,0.437,1.57,40.08624008,-82.92733997,40.10879004,-82.92524001,No,1216
239,18,9b29bbd3-b0dc-4218-8767-a880b1881466,2022-03-11T23:04:32.000Z,2022-03-11T23:05:20.000Z,"I-75  Exits 1C,1D,1F / I-71  Exit 1B / US-50 6th St Expy",I-71 / I-75,Southbound,1,0.156,0.129,0.91,39.10705832,-84.53135916,39.09717143,-84.52234935,Yes,
240,63,405cefe1-3ba5-489f-b48c-f1ed2aee199f,2022-03-11T20:57:51.000Z,2022-03-11T21:10:51.000Z,OH-3 Westerville Rd,OH-3 State St,Eastbound,13,0.726,0.561,1.66,40.08678007,-82.92715998,40.11038247,-82.92585088,No,780
241,19,07a81032-d354-4800-8442-9bedadc9db2f,2022-03-11T23:25:21.000Z,2022-03-11T23:31:26.000Z,I-75  Exit 7 / OH-562,"I-75  Exits 10,10A,10B / OH-126 Ronald Reagan Cross County Hwy Exits 27,27A,27B / Galbraith Rd",Northbound,6,0.235,0.088,1.81,39.17507389,-84.48886465,39.19746813,-84.47178222,Yes,
242,61,6ab103af-4dca-4ec0-b694-8fe2f19ea02d,2022-03-11T21:05:49.000Z,2022-03-11T21:23:31.000Z,I-71  Exit 10 / Stewart Rd / Stewart Ave,I-71  Exit 15 / Pfeiffer Rd,Northbound,18,0.816,0.172,2.81,39.19240257,-84.38668596,39.22706827,-84.36661091,Yes,
243,61,b45fd18f-bead-4cbd-8420-68f9082a8b44,2022-03-11T20:46:02.000Z,2022-03-11T21:03:42.000Z,I-71  Exit 10 / Stewart Rd / Stewart Ave,I-71  Exit 15 / Pfeiffer Rd,Northbound,18,0.409,0.172,3.21,39.1873486,-84.39047304,39.22706827,-84.36661091,Yes,
244,57,4e6f4d48-82a9-493a-88a4-29cdb5ee7db4,2022-03-12T05:00:22.000Z,2022-03-12T05:18:48.000Z,OH-335 / West Rd / CR-77 Adams Rd,OH-335 / Church St,Southbound,18,1.041,0.248,4.61,39.01437,-82.84771,38.95687,-82.85655001,Yes,
245,325,ab57d4d9-b573-47a0-ac53-48e384641537,2022-03-12T02:28:37.000Z,2022-03-12T02:47:23.000Z,CR-3 Croton Rd / Eagles Nest Ave,Main St / High St / Mill St,Northbound,19,0,0,4.39,40.17500333,-82.69151615,40.23679,-82.68717,Yes,
246,117,dc5b1f16-eaa4-4cad-9d52-705510d8b2f0,2022-03-11T19:17:46.000Z,2022-03-11T19:34:30.000Z,I-75  Exit 13 / Mangham Dr,I-75  Exit 9 / OH-4 Paddock Rd / Summit Rd,Southbound,17,0.33,0.116,3.12,39.24178786,-84.45058824,39.2004603,-84.46908122,Yes,
247,29,9683606e-6cd2-48d7-999f-ec6a3baff5bc,2022-03-11T19:32:38.000Z,2022-03-11T19:37:24.000Z,"I-71  Exits 109A,109B,110A / I-670  Exits 4A,4A-B,4B,4C,5,5A-5B / Goodale St","I-70  Exits 101A,101B / I-71  Exits 107,108A / Parsons Ave",Southbound,5,0,0,1.43,39.98546,-82.98525,39.96492,-82.98334,Yes,
248,299,d321b709-207d-4077-ac00-264f5961faf7,2022-03-11T22:16:30.000Z,2022-03-11T22:24:23.000Z,OH-3 Westerville Rd / OH-3 Westerville Pike,OH-3 State St / Westerville Sq,Eastbound,8,0.453,0.585,1.96,40.08277442,-82.92835922,40.11077095,-82.92599032,Yes,
249,321,874c082c-2b1e-42dd-871f-a86e75a1c2e3,2022-03-12T05:00:21.000Z,2022-03-12T05:05:24.000Z,US-23,US-23,Southbound,5,0.537,0.61,4.72,39.44311991,-82.97384002,39.37558582,-82.96819634,Yes,
250,46,a9315a7b-86d4-418b-9eda-d766b23847e9,2022-03-12T04:31:49.000Z,2022-03-12T04:33:45.000Z,I-70,I-70,Westbound,2,0.488,0.153,5.15,39.94468983,-82.08427188,39.95215098,-82.18082974,Yes,
251,304,87413eaa-1ef7-4e16-81e5-3dd11a080108,2022-03-11T20:52:43.000Z,2022-03-11T21:23:31.000Z,Worthington Galena Rd,Worthington Galena Rd / Lori Ln,Northbound,31,0.705,0.289,2.46,40.10775309,-82.99978311,40.13462613,-82.97066097,Yes,
252,305,a8f7d231-dcba-4fd0-b5d3-756b6a701aad,2022-03-11T22:04:22.000Z,2022-03-11T22:53:25.000Z,I-75  Exit 50A / Dryden Rd,"I-75  Exits 52,52B / US-35 / Stewart St",Northbound,49,1.082,0.185,2.05,39.71442,-84.22264,39.73842206,-84.20472,Yes,
253,306,1627b1d8-04d2-4c4a-9bee-501cefeadeba,2022-03-12T04:00:20.000Z,2022-03-12T04:28:21.000Z,US-68 / Kincheloe Rd,US-68 / OH-125,Southbound,28,0.441,0.365,5.35,38.92569735,-83.90321903,38.85833699,-83.86671418,Yes,
254,31,337c6261-0187-48b6-b535-141a027b33a6,2022-03-11T21:15:58.000Z,2022-03-11T21:27:35.000Z,"I-75  Exits 54A,54B / OH-4 / OH-48 Main St","I-75  Exits 52,52B / US-35 / Stewart St",Southbound,12,0.132,0.047,1.84,39.77676996,-84.1859,39.75610259,-84.20350041,Yes,
255,311,f4b5b566-264f-43ca-b7eb-d4ea111edb73,2022-03-11T20:47:46.000Z,2022-03-11T20:49:01.000Z,I-71  Exit 5 / Dana Ave / Duck Creek Rd,"I-71  Exits 7,8A,8B,8C / OH-562 / Ridge Ave",Northbound,1,0,0,1.85,39.14687,-84.45319,39.1646488,-84.4293452,No,75
256,315,6f3738c2-6faf-4ee9-8fac-27e4075418d4,2022-03-12T04:31:49.000Z,2022-03-12T04:34:54.000Z,OH-32 / OH-689,US-50 / Mccoy Ave,Eastbound,3,0,1.222,6.09,39.1768,-82.28655,39.22631189,-82.19877906,Yes,
257,31,4c8f21bd-2e61-4fa4-a6dc-143fb06f2929,2022-03-11T21:47:37.000Z,2022-03-11T21:49:38.000Z,I-75  Exit 56 / Stanley Ave,"I-75  Exits 52,52B / US-35 / Stewart St",Southbound,2,0.63,0.393,1.98,39.78014729,-84.18555034,39.75714995,-84.20293003,No,121
258,66,e2f09b3b-5996-42a5-b33c-8ca5ae04e2ca,2022-03-12T04:52:54.000Z,2022-03-12T04:57:53.000Z,I-80,I-80,Eastbound,5,1.34,0,2.87,41.1745623,-80.57652099,41.18297123,-80.52372755,No,299
259,357,4c61ac60-efed-4fff-8f8d-09691a16ec8f,2022-03-12T04:44:34.000Z,2022-03-12T05:11:33.000Z,OH-13 / OH-669,OH-13,Southbound,27,0.737,0.78,5.39,39.78784988,-82.26379563,39.72172531,-82.21869939,Yes,
260,367,30f8b8a9-2fed-4e9f-a5ba-a421af58d0bb,2022-03-11T12:46:25.000Z,2022-03-11T12:55:17.000Z,I-75  Exit 12 / Cooper Ave,I-75  Exit 7 / OH-562,Southbound,9,0.793,0.758,2.57,39.21616379,-84.46059905,39.18373999,-84.48389001,Yes,
261,225,fed745be-2505-491d-8deb-7216e6e9d026,2022-03-12T04:39:46.000Z,2022-03-12T05:09:51.000Z,OH-45 Lincoln Ave / OH-45 Pidgeon Rd / CR-444 Lincoln Ave,OH-45 / Adams Rd,Southbound,30,0,1.04,6.28,40.87904,-80.8416,40.80039996,-80.78450823,Yes,
262,2,1ff7f68a-39c5-4c46-97e0-483c247fb59a,2022-03-12T04:01:43.000Z,2022-03-12T04:21:46.000Z,I-77,I-77,Northbound,20,0.304,0.136,5.12,40.19962338,-81.55693414,40.27128037,-81.54344869,Yes,
263,105,c54766ea-866b-4f89-994c-21202b252cb9,2022-03-12T05:02:53.000Z,2022-03-12T05:18:18.000Z,US-62 Atlantic Blvd / OH-44 Ravenna Ave,US-62 Atlantic Blvd / US-62 State St / US-62,Eastbound,15,0.455,0.405,4.83,40.86324,-81.25509,40.89798259,-81.17556586,Yes,
264,229,eaa25281-7bbb-4138-8e2d-1198752c9d1a,2022-03-12T04:24:54.000Z,2022-03-12T04:26:48.000Z,OH-11,OH-11 / OH-46 Columbiana Canfield Rd,Northbound,2,0.312,0.969,5.73,40.83241111,-80.7387236,40.91254882,-80.72010924,Yes,
265,2,d5e980e9-f43c-40d3-9c07-44917d568726,2022-03-12T04:52:54.000Z,2022-03-12T05:03:43.000Z,I-77,I-77,Northbound,11,0.161,0.152,4.37,40.35482173,-81.56535713,40.41479477,-81.54535585,Yes,
266,239,67270d2d-05a8-40d8-97b5-a5aea74c6873,2022-03-12T05:00:44.000Z,2022-03-12T05:09:51.000Z,US-62 Salem Alliance Rd / Slater Rd,US-62 Harrisburg Westville Rd,Westbound,9,0.14,0.386,5.65,40.90116207,-80.92431052,40.90148,-81.03250235,Yes,
267,6,ab2f8102-5fe0-40e8-b2eb-71ea73a20c1e,2022-03-11T21:38:04.000Z,2022-03-11T21:49:56.000Z,I-480  Exit 12B / 130th St,I-480  Exit 9 / Grayton Rd / OH-17 Brookpark Rd,Westbound,12,0.293,0.345,2.27,41.42059555,-81.78148452,41.42069262,-81.82578408,Yes,
268,94,60993ea2-d887-40f0-9dd5-18498f11e62d,2022-03-12T02:59:06.000Z,2022-03-12T03:13:55.000Z,CR-16 Fairmount Rd / Alexander Dr,Fairmount Blvd / Snowberry Ln,Westbound,15,0.327,0.508,5.45,41.4906197,-81.34878448,41.49192508,-81.45293409,Yes,
269,240,d9d862a1-2b79-44a1-aa3e-37061a960b3b,2022-03-11T22:04:22.000Z,2022-03-11T22:11:26.000Z,"I-75  Exits 52,52B / US-35 / Stewart St","I-75  Exits 54A,54B / OH-4 / OH-48 Main St",Northbound,7,0,0,1.72,39.74259,-84.20477,39.76614147,-84.19900951,Yes,
270,254,8b6dd700-3c8b-4b68-90ee-70fd7c85c3bf,2022-03-12T02:23:55.000Z,2022-03-12T02:34:16.000Z,OH-167 / Clay Rd / CR-29 Brown Rd,OH-167 / OH-7 / Wey Ave,Eastbound,10,0.889,0.629,5.1,41.75153948,-80.67360064,41.75163907,-80.57310013,Yes,
271,262,3f384799-9289-483c-bcf8-31fca23acc73,2022-03-12T00:32:05.000Z,2022-03-12T00:33:22.000Z,OH-7 / Root Rd,OH-7 / Ridge Rd,Northbound,1,0.585,0.628,4.51,41.83412004,-80.57227526,41.90092001,-80.57015,Yes,
272,269,8640efb5-0805-4e15-b58d-32854ee3f548,2022-03-11T17:25:22.000Z,2022-03-11T18:21:36.000Z,"I-75  Exit 61 / I-70  Exits 33,33A,33B",I-75  Exit 57 / Keats Dr / Neff Rd,Southbound,56,0.122,0.623,3.25,39.85538571,-84.1898478,39.80937428,-84.18902163,Yes,
273,271,3570006b-436d-4954-89dd-2cb87824f5cc,2022-03-12T05:01:35.000Z,2022-03-12T05:03:25.000Z,US-35,US-35 / Eastern Ave / Township Hwy 1237,Westbound,2,0.64,1.118,5.06,39.26095355,-82.86360281,39.31254006,-82.92739374,Yes,
274,75,839dadb2-a49e-4527-8e50-90e3f988f6d7,2022-03-12T04:44:49.000Z,2022-03-12T04:49:54.000Z,OH-78 / Township Rd 554,OH-78 / CR-52 Salt Run Rd,Westbound,5,0.784,0.851,5.4,39.7709844,-81.41019859,39.74807,-81.49166,Yes,
275,365,3ec1f7a3-8d8d-4e98-8a04-df745a3f4b04,2022-03-12T01:55:20.000Z,2022-03-12T02:04:36.000Z,OH-93 / OH-56,OH-93 / Ashmore Rd,Southbound,9,1.115,0.61,4.85,39.37685,-82.46056,39.30935518,-82.46543662,Yes,
276,363,7afd737f-491a-49fc-bf3f-d42e2f29a9a5,2022-03-12T03:38:03.000Z,2022-03-12T03:41:03.000Z,US-250 Cadiz Dennison Rd / Eslick Rd,US-250 / Lone Pine Rd,Northbound,3,0.205,0.757,4.49,40.36114,-81.22508,40.40662144,-81.2803617,Yes,
277,31,ffa916b1-6d09-4b54-8610-fb1d224e7ce5,2022-03-11T21:54:23.000Z,2022-03-11T22:07:29.000Z,I-75  Exit 56 / Stanley Ave,"I-75  Exits 52,52B / US-35 / Stewart St",Southbound,13,0.394,0.393,2.22,39.78372836,-84.18515276,39.75714995,-84.20293003,No,786
278,374,8dd8247c-632d-4c0a-9488-f7d3f202a2ef,2022-03-11T20:53:06.000Z,2022-03-11T20:55:28.000Z,I-480  Exit 1 / Miles Rd,I-480  Exit 24 / Lee Rd / Mccracken Rd,Westbound,2,0.288,0.388,1.8,41.42597,-81.51778,41.42487757,-81.55072559,No,142
279,359,7e3a5761-8437-44b7-a471-90fe2be2d1f1,2022-03-12T04:50:24.000Z,2022-03-12T05:02:22.000Z,OH-188 Northridge Rd / Pontius Rd,OH-188 / Main St,Eastbound,12,0.583,0.702,4.33,39.62400478,-82.91745128,39.66670003,-82.85820996,Yes,
280,164,16aa79b6-4109-4765-9fee-98ddd67ba829,2022-03-12T04:44:49.000Z,2022-03-12T04:58:43.000Z,US-33 / CR-30 Morning Star Rd,OH-7,Northbound,14,0.642,0.162,3.65,39.03214504,-81.94561972,39.05871104,-81.99938411,Yes,
281,168,f0048a61-c2d2-4212-8a21-b0441228218f,2022-03-12T04:50:23.000Z,2022-03-12T04:52:27.000Z,US-33 / CR-25 Haydenville Rd / OH-595,US-33,Eastbound,2,0.184,0.291,3.81,39.49299751,-82.33119745,39.47119464,-82.27135396,No,124
282,319,11b55989-ce6a-4736-ae0f-3fda9ba88ffa,2022-03-11T21:40:23.000Z,2022-03-11T22:12:37.000Z,US-42 / London Rd / Jegs Pl,US-42 Lake St,Northbound,32,0.435,0.142,2.38,40.27679179,-83.07888748,40.29993762,-83.05878,Yes,
283,366,72ea6106-0119-4232-a81b-cba0e457bd7c,2022-03-12T00:28:11.000Z,2022-03-12T00:30:15.000Z,OH-83 / Township Road 109,US-62 Washington St,Northbound,2,1.128,0.958,4.49,40.48488304,-81.89606575,40.52658036,-81.91998983,Yes,
284,347,98f61d5a-a6a6-4924-a66d-2dad0b4211af,2022-03-12T04:57:53.000Z,2022-03-12T04:59:43.000Z,US-33,US-33 / CR-89 Rainbow Lake Rd,Northbound,2,0.342,0.158,3.99,39.13547098,-82.02096103,39.18795598,-82.05108947,No,110
285,218,60534817-db6a-4f05-8763-f6508ac4d2ca,2022-03-11T04:35:45.000Z,2022-03-11T04:44:23.000Z,OH-160 / OH-689,OH-32 / OH-160,Northbound,9,0.875,0.835,4.23,39.08926352,-82.3310445,39.13451944,-82.3720738,Yes,
286,307,cb4c3a59-6a3a-48d8-a333-78c439f4e32e,2022-03-11T20:33:00.000Z,2022-03-11T22:33:45.000Z,Martin Luther King Jr Dr,"I-90  Exits 176,177 / 72nd St / Marginal Rd",Northbound,121,0.659,0.661,2.11,41.51221362,-81.61699201,41.53872,-81.63131,Yes,
287,274,b5b014fe-b780-4655-a237-2560bee62e76,2022-03-12T04:19:31.000Z,2022-03-12T04:24:33.000Z,US-35 / Plum Rd,US-35,Eastbound,5,0.17,0.147,4.17,38.93180666,-82.46751961,38.88506986,-82.42389953,No,302
288,228,a4accc30-af2d-47a6-a212-25b05aeb4019,2022-03-12T04:51:23.000Z,2022-03-12T05:03:25.000Z,US-33,US-33  Exit 143 / Miller Farm Run / Columbus Lancaster Rd,Westbound,12,0.2,0.765,5.1,39.74051098,-82.67807987,39.80530002,-82.71149001,Yes,
289,232,f0011bfe-b9b4-4195-ac70-a1a26095bf07,2022-03-11T22:36:25.000Z,2022-03-11T22:45:22.000Z,I-75  Exit 13 / Shepherd Ln / Shepherd Ave,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,9,0.317,0.309,2.57,39.24303302,-84.44939915,39.27797014,-84.44052262,Yes,
290,212,fcf4ef09-f135-4d7a-821b-2e3e8b06070e,2022-03-11T22:48:24.000Z,2022-03-11T23:25:21.000Z,I-75  Exit 36 / OH-123 / OH-123 Franklin Lebanon Rd,I-75  Exit 41 / Austin Blvd,Northbound,37,0.07,0.386,3.37,39.54620038,-84.28860947,39.58235263,-84.24691604,Yes,
291,260,eabeed84-7f8e-4b21-a73f-5d1bcdadac2f,2022-03-12T03:50:17.000Z,2022-03-12T03:56:19.000Z,US-50 / Mingo Rd,US-50 / California Hollow Rd,Westbound,6,1.097,0,3.19,39.29399048,-83.1456021,39.26047353,-83.18065329,Yes,
292,261,3bc8fd94-51b0-4755-9ad7-09f5a1749a82,2022-03-12T04:43:00.000Z,2022-03-12T04:58:43.000Z,I-70,I-70  Exit 153 / Liberty St,Eastbound,16,0.151,1.095,3.99,39.94460748,-82.09540985,39.94861114,-82.02170499,Yes,
293,200,3d59b01b-8e61-429d-971c-a778717d5218,2022-03-11T21:22:36.000Z,2022-03-11T22:47:30.000Z,"I-670  Exits 2A,2B,3 / OH-315  Exits 1C,1D,1E,1F,2 / Goodale St",I-70 / I-670,Westbound,85,0.228,1.061,2.43,39.96508585,-83.02755949,39.97034613,-83.07067032,Yes,
294,198,540c9ca4-8ccf-4278-88cf-da14619257f1,2022-03-12T05:13:42.000Z,2022-03-12T05:19:48.000Z,OH-674 Lithopolis Rd,OH-674 Winchester Southern Rd / Duvall Rd,Southbound,6,0.448,0.049,3.67,39.81846931,-82.8264028,39.76583688,-82.82694288,Yes,
295,272,ef979ff8-0294-491a-aba5-bd9bb5376a3c,2022-03-11T20:30:27.000Z,2022-03-11T23:40:15.000Z,OH-161 Dublin Granville Rd / Tamarack Blvd / Sharon Woods Blvd,OH-161 Dublin Granville Rd,Westbound,190,1.186,0.699,4.04,40.08717,-82.9738,40.09016047,-83.04955984,Yes,
296,277,b26b14b2-debf-4e65-aba0-fd2010c37e24,2022-03-12T07:18:39.000Z,2022-03-12T07:19:46.000Z,I-70,I-70,Eastbound,1,0.782,0,3.02,40.05933,-81.20926557,40.05789783,-81.15387155,Yes,
