,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,14,d853abcb-ec0f-4478-b330-fb30386380bb,2023-03-14T00:09:55.000Z,2023-03-14T00:52:41.000Z,I-90,I-90,Eastbound,43,0.318,0.366,22.69,41.44609760310824,-82.07313211,41.49723034181008,-81.67562677,Yes
1,134,f20580a4-a117-4035-bd89-b0a93b3e9f22,2023-03-14T00:45:15.000Z,2023-03-14T00:49:51.000Z,I-480  Exit 23B / Forbes Rd / Fair Oaks Rd,I-480  Exit 7 / Clague Rd,Westbound,5,0.016,0.566,21.69,41.37738106999733,-81.5130699,41.42472000997231,-81.85983015,Yes
2,69,992dd092-bc2c-4979-a3d5-793570c926e4,2023-03-14T01:24:47.000Z,2023-03-14T01:49:54.000Z,I-271,I-71  Exit 220 / I-271  Exit 1,Southbound,25,0.128,0.696,30.68,41.47938993711174,-81.48776002,41.16225062895643,-81.78060346,Yes
3,134,b8110ebc-02b5-43b7-a761-c894d09299bd,2023-03-14T00:48:05.000Z,2023-03-14T00:56:03.000Z,I-480  Exit 23 / Fair Oaks Rd,I-480  Exit 7 / Clague Rd,Westbound,8,0.733,0.405,21.65,41.37566004720466,-81.51337999,41.424461452474695,-81.8563584,Yes
4,109,e1774dd8-77f0-4ed7-a98c-c4461de740ce,2023-03-14T01:15:36.000Z,2023-03-14T01:18:37.000Z,I-480,I-480  Exit 16 / OH-94 State Rd,Westbound,3,1.127,0.467,22.23,41.28119021,-81.4152528,41.421320384253534,-81.70084328,Yes
5,56,562bd52a-1d6a-45e9-9cef-c8374eb4ba4d,2023-03-14T00:28:36.000Z,2023-03-14T02:44:40.000Z,"I-480  Exits 6,6A,6B / OH-252 Great Northern Blvd / Nombl Ln","I-271  Exits 27A-B,27B / I-480  Exit 13A / US-422  Exit 13B",Eastbound,136,0,0.246,21.53,41.41281,-81.90215,41.42893316406911,-81.50672036,Yes
6,81,05ac33d9-a8b3-47c4-a539-495659cd0912,2023-03-14T01:22:01.000Z,2023-03-14T02:44:40.000Z,I-480  Exit 36 / OH-82 Aurora Rd,I-480,Westbound,83,0.57,0,15.95,41.31820885750032,-81.46016591,41.40888362822342,-81.65516876,Yes
7,29,f31b6da6-5b94-4920-a9e7-d20bd5b32d49,2023-03-14T01:01:54.000Z,2023-03-14T01:03:19.000Z,I-480  Exit 36 / OH-82 Aurora Rd,I-480  Exit 13 / Tiedeman Rd,Westbound,1,0.481,0,22.06,41.31402,-81.45343,41.42576514152023,-81.75635342,Yes
8,55,c7c578cf-5a16-4108-a12d-cc705f5ba351,2023-03-14T00:16:49.000Z,2023-03-14T01:22:01.000Z,I-271,I-271,Southbound,65,0.993,0.748,10.01,41.38595569231744,-81.51273052,41.257422628395226,-81.56531181,Yes
9,175,bbec1eef-fda5-42f9-ba5c-50a2208dac57,2023-03-14T01:08:04.000Z,2023-03-14T01:55:48.000Z,"I-480  Exit 20A-B / I-77  Exits 155,156 / Rockside Rd","I-77  Exits 137A,137B / OH-18 Medina Rd",Southbound,48,0.421,0.704,19.16,41.40813379941079,-81.64636366,41.14208212,-81.64625198,Yes
