,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
40,3,f3165f37-4f1a-403d-b57b-ecc7e924511b,2024-01-09T11:54:59.000Z,2024-01-09T12:04:03.000Z,OH-11,OH-11,Northbound,9,1.436,0.601,12.72,41.36565190452213,-80.69832038,41.54863584411699,-80.71324104,No
41,417,bc575502-c7e1-49e5-852c-12a6a0b6022c,2024-01-09T13:41:53.000Z,2024-01-09T14:31:45.000Z,I-71  Exit 117 / OH-161 Dublin Granville Rd,I-71  Exit 110B / 11th Ave / Kingry St,Southbound,50,1.287,0,5.11,40.06691353715451,-82.99411037,39.99680476815755,-82.98489852,Yes
42,416,83a618b6-c9f5-4b2b-bd69-b154fcf9377a,2024-01-09T10:55:00.000Z,2024-01-09T11:14:55.000Z,I-77  Exit 143 / OH-176 Wheatley Rd / Wheatley Rd,I-77  Exit 135 / CR-17 Cleveland Massillon Rd,Southbound,20,0.408,0.648,7.59,41.21954748545688,-81.62668783,41.11947756353613,-81.6480269,Yes
43,81,08b66cd8-8d1f-4997-b9e1-dffebbe91fd6,2024-01-09T13:43:45.000Z,2024-01-09T14:02:54.000Z,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",I-71  Exit 8 / Highland Ave,Southbound,19,0.286,0.378,8.35,39.272697068225256,-84.34908487,39.170832680830266,-84.40891003,Yes
44,45,933ff1a8-d81e-4752-880a-843af989a97e,2024-01-09T10:11:03.000Z,2024-01-09T11:16:09.000Z,OH-11  Exit 39 / CR-18 Mahoning Ave / Marcia Dr,OH-11,Southbound,65,0.582,0.048,12.21,41.096079858852775,-80.75166,40.92434934,-80.72153993,Yes
45,163,b3ccab3f-fdd2-46c1-847d-c60ecfcdefe9,2024-01-09T10:51:57.000Z,2024-01-09T11:44:01.000Z,US-30 / County Road 1095,US-30 / CR-157 Jefferson Rd,Eastbound,52,1.011,0.303,14.1,40.78468192,-82.31519456,40.79539394591377,-82.04942364,Yes
46,127,359874a7-7fdf-478f-bd81-084a581a528a,2024-01-09T09:16:52.000Z,2024-01-09T09:46:52.000Z,I-77,I-77,Northbound,30,0.53,0.239,13.78,40.10652061895238,-81.56250991,40.29546001089924,-81.55797,Yes
47,135,a718c7a0-17af-457c-b4f5-cffa42d1df5f,2024-01-09T20:18:48.000Z,2024-01-09T22:33:42.000Z,I-75  Exit 14 / Glendale Milford Rd / Vision Way,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",Southbound,135,0.086,0.69,7.98,39.243139514575645,-84.44960045,39.15832309329275,-84.53015072,Yes
48,444,fedba82b-b762-4eac-a47d-79b853463f2b,2024-01-09T10:12:56.000Z,2024-01-09T10:46:59.000Z,US-250 / CR-175 / County Road 175,US-250 / US-30,Eastbound,34,0.862,0.557,9.1,40.858378259813165,-82.15030902,40.79505676517672,-82.00090631,Yes
49,47,def236a9-264b-4155-9175-d2ebe8daf32d,2024-01-09T08:29:39.000Z,2024-01-09T08:54:43.000Z,"I-270  Exits 22,23 / OH-315  Exits 12A,12B / US-23 High St",I-270,Northbound,25,0.118,1.329,9.42,40.11136996931168,-83.00338914,40.03449386520988,-82.90332594,Yes
50,230,7017be09-9a7a-4324-b856-883e0a61e0ce,2024-01-09T21:19:43.000Z,2024-01-09T21:41:46.000Z,OH-315  Exit 5 / Ackerman Rd,"I-71  Exits 99A,99B,106 / I-70  Exits 99A,99C / OH-315",Southbound,22,0.395,0,4.21,40.01087293301082,-83.03192306,39.952631754321786,-83.01774018,Yes
51,247,2d201fe3-2c12-4878-af81-df22b6e60e22,2024-01-09T22:40:39.000Z,2024-01-09T22:42:49.000Z,I-75  Exit 2A / Western Ave / Findlay St,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,2,0.22,0.88,4.54,39.1197,-84.53553,39.06119198887707,-84.52695115,No
52,143,06c8861f-2263-4dc5-be05-a9a2354b2d8d,2024-01-09T09:16:52.000Z,2024-01-09T09:19:52.000Z,I-70  Exit 208 / OH-149 Belmont Morristown Rd,I-70,Westbound,3,0.484,0.456,12.21,40.05875,-81.0572,40.05597010600875,-81.28262346,Yes
53,255,82e7b958-edbe-4b90-99dd-61404b6744bd,2024-01-09T13:26:03.000Z,2024-01-09T13:37:49.000Z,"I-270  Exits 22,23 / OH-315  Exits 12A,12B / US-23 High St",OH-315  Exit 3 / Kinnear Rd / Lennox Entrance Rd,Southbound,12,0.225,0.209,7.63,40.11185,-83.03536,40.00735856964463,-83.03114735,Yes
54,266,92d333e3-82f2-43eb-a851-6d2eedf9d7c8,2024-01-09T09:59:57.000Z,2024-01-09T10:26:06.000Z,US-30,OH-39 / US-30 / US-30 Lincoln Hwy,Eastbound,26,1.031,0.37,9.41,40.70069337,-80.67048501,40.61911672446754,-80.56826668,Yes
55,66,8cc0a3f4-3aec-4275-8289-056855c64847,2024-01-09T11:28:45.000Z,2024-01-09T11:57:49.000Z,OH-314 / CR-98,OH-314 / CR-59,Northbound,29,0.969,0.413,9.63,40.486,-82.68145,40.62289056958413,-82.66314,Yes
56,403,d2f9c351-b98c-4afd-b5f7-876b6c1d5c73,2024-01-09T10:32:57.000Z,2024-01-09T10:33:54.000Z,OH-585 Akron Rd / Steiner Rd,Wooster Rd,Eastbound,1,0,0,6.29,40.93764398,-81.74930478,40.99311,-81.6623,Yes
57,385,971e9e26-4620-4e99-8145-851966fbe316,2024-01-09T12:39:08.000Z,2024-01-09T13:06:09.000Z,I-71  Exit 234 / US-42 Pearl Rd,"I-71  Exits 242,242A-B / Bellaire Rd / 130th St",Northbound,27,0.136,0.652,7.31,41.35372702589595,-81.8184605,41.44185010120169,-81.78573985,Yes
58,127,44704b83-c2bf-40b1-a778-134d2cc1e357,2024-01-09T09:11:50.000Z,2024-01-09T09:19:03.000Z,I-77,I-77,Northbound,7,0.296,1.089,10.35,40.03731018866817,-81.56165996,40.17959361,-81.55390223,Yes
59,329,15312f95-424d-4fcf-b81b-2c962144652c,2024-01-09T12:43:00.000Z,2024-01-09T13:16:11.000Z,I-90  Exit 164 / Marginal Dr / Mckinley Ave,I-90 / Clark Ave,Eastbound,33,0,0.601,4.58,41.47171,-81.82144,41.47068504333491,-81.73579414,Yes
60,252,49663e88-87be-4c44-85fa-56612e6d9ac3,2024-01-09T10:46:10.000Z,2024-01-09T11:10:01.000Z,US-224 / Westview Rd,US-224 Center Rd / Poland Way,Westbound,24,1.099,0.705,9.65,41.01888,-80.41387,41.02376918002018,-80.57975812,Yes
61,63,d7d5ff53-dcc9-4dc7-afcf-a2eaf9aabfc4,2024-01-09T21:14:46.000Z,2024-01-09T23:19:45.000Z,"I-71  Exits 109A,109B,110A / I-670  Exits 4A,4A-B,4B,4C,5,5A-5B / Goodale St",I-70 / I-670,Westbound,125,0.59,1.061,4.92,39.97950909492903,-82.98640026,39.970346128266286,-83.07067032,Yes
62,166,13deeedc-fa47-41c0-925a-27a9eb642c75,2024-01-09T10:21:53.000Z,2024-01-09T11:07:33.000Z,US-30 / Lare Rd,US-30 Lincoln Hwy / US-30 / Lincoln Hwy,Westbound,46,0.468,0.853,12.31,40.96809982585422,-84.750102,41.04921999,-84.95715999,Yes
63,74,1235200d-9632-4d93-bc8b-faa49d26232e,2024-01-09T08:58:51.000Z,2024-01-09T09:10:59.000Z,I-70,I-70,Eastbound,12,1.008,0.282,7.75,39.95121807,-82.74467626,39.94489995206809,-82.59867945,Yes
64,18,d1b43358-2c42-43d4-99bf-4186c8f5731b,2024-01-09T08:17:48.000Z,2024-01-09T08:39:46.000Z,"I-270  Exits 35,35A,35B / I-670  Exits 10A-B,10C,10D / US-62","I-670  Exits 2A,2B,3 / OH-315  Exits 1C,1D,1E,1F,2 / Goodale St",Westbound,22,0,0.295,5.64,40.00851,-82.91107,39.97597946399837,-82.99813608,Yes
65,396,f0ec6e3d-e455-4cc2-9aa7-4d5e02cbb7b9,2024-01-09T12:38:10.000Z,2024-01-09T13:40:12.000Z,I-90 / Clark Ave,I-90  Exit 173A / Prospect Ave,Eastbound,62,0.457,0.066,4.02,41.47301001340706,-81.72698997,41.4990291,-81.67209625,Yes
66,25,79c9defc-a2d2-414e-9c1e-067ccd7881e4,2024-01-09T10:22:44.000Z,2024-01-09T10:40:40.000Z,I-71,I-71,Northbound,18,0.159,0,12.63,40.549930902277325,-82.65272627,40.69381,-82.51284,No
67,151,9ce875da-0031-40cd-97d9-75d70d8954bc,2024-01-09T11:18:57.000Z,2024-01-09T11:40:47.000Z,I-71,I-71 / Kocheiser Rd,Northbound,22,0.159,0.39,9.26,40.549930902277325,-82.65272627,40.65172227082135,-82.54396878,Yes
68,333,2c5137e4-d393-471f-8973-3b3e211afeee,2024-01-09T12:09:38.000Z,2024-01-09T12:23:48.000Z,US-20 / County Road 23,US-20 / County Road 12,Eastbound,14,0.424,0.491,10.47,41.67428547458253,-84.29269124,41.66980257786507,-84.1025781,Yes
69,143,29477a92-8333-46ba-815f-87de3078f95d,2024-01-09T09:26:03.000Z,2024-01-09T09:37:56.000Z,I-70  Exit 225 / Marion St,I-70,Westbound,12,0,0.42,10.49,40.07165,-80.74886,40.07807998906094,-80.94030082,Yes
70,459,48cd720a-82ff-4880-8437-a8fd5453e72b,2024-01-09T10:09:00.000Z,2024-01-09T10:11:03.000Z,OH-11,US-30 / OH-39 8th St / OH-267 Lisbon St,Southbound,2,0.799,1.022,10.82,40.73919839795338,-80.71018814,40.63234941190285,-80.58345966,Yes
71,77,2350bfb7-d784-4d75-b0ac-b66d2a9378ab,2024-01-09T10:37:37.000Z,2024-01-09T10:51:35.000Z,I-71,I-71,Southbound,14,0.836,0.127,10.59,40.77230486,-82.42033589,40.65202787215102,-82.54409497,Yes
72,387,7e30406f-cab9-4f6f-8545-fb4fe5e95439,2024-01-09T10:32:57.000Z,2024-01-09T10:41:07.000Z,I-77  Exit 138 / Ghent Rd,I-80  Exit 173 / I-77  Exit 146 / OH-21,Northbound,8,0,0.874,8.49,41.14871,-81.63344,41.268259697825165,-81.63626,Yes
73,10,37b7d32c-3aab-4742-9b7e-50b72b1bd987,2024-01-09T10:59:33.000Z,2024-01-09T11:25:45.000Z,US-24 / Webster Rd,US-24,Eastbound,26,0.845,0.082,10.8,41.11651,-84.91668,41.16953005994701,-84.7291596,Yes
74,16,90095589-9763-4781-ab2b-0fa08a1749dd,2024-01-09T10:29:01.000Z,2024-01-09T11:06:59.000Z,I-76,I-76,Eastbound,38,1.143,0.424,8.93,41.01578,-80.71129,40.93885536470481,-80.58348959,Yes
75,247,4dda68ba-956b-4f58-b74a-8e728b44e0eb,2024-01-09T21:47:49.000Z,2024-01-09T22:36:53.000Z,I-75  Exit 2A / Western Ave / Findlay St,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,49,0.137,0.591,4.11,39.11786169889253,-84.53464006,39.06340169872408,-84.5232565,No
76,291,03fa54e5-df65-40e2-8f0e-3b3dff9da523,2024-01-09T10:03:44.000Z,2024-01-09T11:06:39.000Z,US-36 Columbus Rd / Colonial Trace Mhp,US-36 Columbus Rd / US-36 Main St / OH-314 Johnsville Rd,Westbound,63,1.149,1.147,10.55,40.36541,-82.518,40.30831842,-82.69056673,Yes
77,97,0c0034b4-d43c-4b7c-83ff-14b11102adf2,2024-01-09T12:20:47.000Z,2024-01-09T12:39:47.000Z,I-71  Exit 19 / Fields Ertel Rd / Escort Dr,I-71  Exit 12 / US-22 Montgomery Rd,Southbound,19,0.035,1.039,7.35,39.29705079663051,-84.31149893,39.20944049001774,-84.37108094,Yes
78,342,f3a97d40-2c55-4dc6-85e1-85b8b262f9bc,2024-01-09T12:27:59.000Z,2024-01-09T13:51:42.000Z,"I-275  Exits 74A,74B / I-471  Exits 1A,1B","I-471  Exit 6B / I-71  Exits 1A,2 / Columbia Pkwy",Northbound,84,0.426,0.403,5.26,39.04986,-84.46316,39.107458488971865,-84.50296605,Yes
79,360,0d509ac4-1ae3-48ff-b8c8-a7b1fb29163f,2024-01-09T08:37:44.000Z,2024-01-09T08:52:51.000Z,I-70,I-70  Exit 126 / OH-37 Lancaster Rd,Eastbound,15,1.008,0.709,10.81,39.95121807,-82.74467626,39.94254499890347,-82.54226597,Yes
80,74,02a9b803-21a3-4f7d-8faa-4ea6612f15a9,2024-01-09T21:25:57.000Z,2024-01-09T23:05:51.000Z,"I-70  Exits 105A,105B / James Rd",I-70,Eastbound,100,0.036,0.73,5.59,39.93153999962846,-82.91456997,39.93160536,-82.81144722,Yes
81,443,e07f05a8-6f66-40a0-b619-06c06edd540f,2024-01-09T10:49:06.000Z,2024-01-09T11:03:00.000Z,I-480,I-480  Exit 42 / I-80  Exit 187,Southbound,14,0.579,0.432,9.03,41.34244537132047,-81.49601461,41.25549084,-81.37082628,Yes
82,200,0f03a8df-6ca8-4dbb-a359-4dd7e766597b,2024-01-09T09:41:58.000Z,2024-01-09T10:16:04.000Z,US-30,US-30 / OH-603,Westbound,34,1.083,0.154,10.26,40.78528,-82.18126,40.78072003840174,-82.37554038,Yes
83,108,92338a62-4edd-4f58-9651-37a22ee53a89,2024-01-09T20:56:44.000Z,2024-01-09T23:12:44.000Z,OH-315  Exit 8 / Bethel Rd,OH-315 Olentangy River Rd / Retreat Ln,Northbound,136,0.277,0.706,6.21,40.06911539,-83.03391787,40.157217623849554,-83.04576027,Yes
84,147,eb176621-364d-447e-8a1b-cc46cd0133e3,2024-01-09T07:54:56.000Z,2024-01-09T08:17:48.000Z,"I-270  Exits 55A,55A-B,55B / I-71  Exits 100,101 / CR-135 Stringtown Rd",I-270  Exit 10 / CR-28 Roberts Rd,Northbound,23,0.971,0.736,9.65,39.89554,-83.04454,39.99581004,-83.11821751,Yes
85,318,a497e7ca-1496-45c0-9bf9-a19382d28394,2024-01-09T11:12:59.000Z,2024-01-09T11:14:55.000Z,OH-21 / OH-162 Copley Rd,I-77,Northbound,2,0.765,0.281,6.75,41.111777424197285,-81.65502922,41.20145366603364,-81.62543692,Yes
86,98,86a2d26d-8ddf-4047-9e6c-c8104b7f2cf0,2024-01-09T08:34:54.000Z,2024-01-09T08:59:50.000Z,I-70  Exit 142 / CR-30 Mt Perry Rd,I-70  Exit 153 / Liberty St,Eastbound,25,0.214,0,10.64,39.94754641263357,-82.21964488,39.94863674046733,-82.02171615,Yes
87,308,493f3308-f151-4bc6-892c-ec4908334da9,2024-01-09T10:48:01.000Z,2024-01-09T10:50:00.000Z,I-680  Exit 3A / OH-711 / Elberen St,I-680  Exit 8 / Cooper St / Caledonia St,Southbound,2,0.401,0.296,3.83,41.11288990942667,-80.69195997,41.08156,-80.64296,No
88,307,6e632c01-57ed-4579-b43b-a61de6636bfe,2024-01-09T21:43:51.000Z,2024-01-09T22:32:56.000Z,I-670  Exit 3 / Spruce St,I-670  Exit 7 / 5th Ave / US-62 5th Ave,Eastbound,49,0,0.354,3.67,39.97319,-83.00548,39.98097198952427,-82.94376359,Yes
89,340,77bb4605-e1e2-4685-a4a7-87468071e7c9,2024-01-09T10:16:43.000Z,2024-01-09T10:23:55.000Z,US-30 / Lortie Rd,US-30 / CR-168 Convoy Rd,Eastbound,7,0.241,0.29,10.45,41.00634338659726,-84.84209548,40.92173562963581,-84.67971414,Yes
90,205,d7978089-dcd2-4672-b9b5-5f3b5e963431,2024-01-09T13:20:52.000Z,2024-01-09T13:29:52.000Z,I-71  Exit 117 / OH-161 Dublin Granville Rd,I-71  Exit 111 / 17th Ave,Southbound,9,0.112,0.263,5.32,40.08215746074113,-82.98776696,40.00998216038193,-82.98817592,Yes
