,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
10,12,f1935c8e-433e-46ca-b7d5-22db88394981,2022-02-18T03:08:36.000Z,2022-02-18T03:35:33.000Z,US-24,US-24,Westbound,27,1.109,1.169,37.73,41.49050683,-83.76931666,41.28861999,-84.39730002,Yes,
11,81,f9bef769-ec77-47d2-8910-54e4acaa7d11,2022-02-17T23:43:27.000Z,2022-02-18T00:11:32.000Z,"I-75  Exits 199,199A,199B / OH-65 Miami St",I-75,Northbound,28,0.202,0.485,20.81,41.62029,-83.5417,41.84953995,-83.41577934,Yes,
12,226,73901468-b2e6-434a-bda7-c881f7d3acdf,2022-02-17T23:21:36.000Z,2022-02-17T23:42:36.000Z,I-75,I-75  Exit 210 / OH-184 Alexis Rd,Northbound,21,0.157,0.16,19.65,41.49611123,-83.62187585,41.70667028,-83.50174001,Yes,
13,189,b4a7755b-3ed4-408e-8e74-aa84d6b0ffe6,2022-02-18T03:22:31.000Z,2022-02-18T03:36:27.000Z,US-23,US-23  Exit 25 / Main St / Plank Rd,Northbound,14,1.123,0.333,27.9,41.66617409,-83.69353984,42.05633373,-83.66994848,Yes,
14,81,aaa861f4-683d-4576-9a3f-ab16fedb67ef,2022-02-18T03:59:46.000Z,2022-02-18T04:03:22.000Z,"I-75  Exits 199,199A,199B / OH-65 Miami St",I-75,Northbound,4,0.33,0.19,20.04,41.62598749,-83.54189833,41.84573433,-83.41838112,Yes,
15,81,1b9028a2-789f-4580-85cd-552d1d500cf5,2022-02-18T03:15:33.000Z,2022-02-18T03:39:40.000Z,"I-75  Exits 199,199A,199B / OH-65 Miami St",I-75,Northbound,24,0.223,0.365,18.16,41.62059038,-83.54176004,41.81743408,-83.44239014,Yes,
16,4,3aee2dd1-95b5-4609-bdd0-6feba415a61e,2022-02-18T05:01:07.000Z,2022-02-18T05:41:54.000Z,I-90,I-90,Eastbound,41,1.152,0.819,24.5,41.75207158,-81.06468041,41.88896018,-80.64880457,Yes,
17,195,3c4f1cfb-c7ae-40d5-aa91-fc147498d437,2022-02-18T03:48:31.000Z,2022-02-18T03:59:46.000Z,I-75  Exit 195A-B / I-80  Exit 64 / OH-795 Avenue Rd,I-75  Exit 2 / Summit St / Bay Creek Rd,Northbound,11,0.827,0.145,17.21,41.55983,-83.59114,41.73830011,-83.48695997,Yes,
18,189,42c981ae-0aa3-4aad-b2a8-62d3ffe68101,2022-02-18T04:11:26.000Z,2022-02-18T04:17:26.000Z,"US-23  Exits 13,232 / I-475  Exit 14 / US-20 Central Ave",US-23  Exit 25 / Main St / Plank Rd,Northbound,6,0,0.505,26.35,41.69136,-83.69525,42.06002015,-83.67006177,Yes,
19,861,614701db-5ac2-47b5-9238-f71c43ff5636,2022-02-18T04:47:47.000Z,2022-02-18T04:52:55.000Z,I-71,"I-480  Exits 10,11 / I-71  Exit 238 / Berea Fwy Exit 238",Northbound,5,0.296,0.167,25.79,41.05095148,-81.8646055,41.40474039,-81.81819006,Yes,
20,81,9ba44293-07f9-4255-b1f1-e532896ff116,2022-02-18T03:34:34.000Z,2022-02-18T03:35:33.000Z,I-75,I-75,Northbound,1,0.786,0.162,15.7,41.55936003,-83.59162997,41.71981299,-83.5018571,No,59
21,294,2935845a-58fb-415d-bae2-326d0350f730,2022-02-18T03:12:38.000Z,2022-02-18T03:22:31.000Z,US-23  Exit 5 / US-223,US-20 Fremont Pike / Simmons Rd,Southbound,10,1.153,0.486,22.06,41.77935322,-83.69599852,41.54621358,-83.59355502,Yes,
22,206,d11db7fd-27cc-4210-b784-b14afe747844,2022-02-18T02:36:32.000Z,2022-02-18T02:47:35.000Z,"US-23  Exits 13,232 / I-475  Exit 14 / US-20 Central Ave",US-23,Northbound,11,0.185,0.93,23.13,41.68140576,-83.69437059,42.00527568,-83.67856776,Yes,
23,13,4effa812-5b2c-446f-9011-556e434d45fa,2022-02-18T05:27:53.000Z,2022-02-18T05:44:50.000Z,I-271,I-271,Southbound,17,0.242,0.598,18.9,41.50667632,-81.46985465,41.25860763,-81.56258519,Yes,
24,447,e12c5fb3-36c2-4e8e-ad5a-495d1ef621f9,2022-02-18T05:01:07.000Z,2022-02-18T05:12:56.000Z,I-71,Berea Fwy / I-71,Northbound,12,0,1.048,24.56,41.08593,-81.83299,41.42743491,-81.81778184,Yes,
25,832,4bbc920f-9943-4bd2-b691-4d387ec505c5,2022-02-18T04:09:52.000Z,2022-02-18T04:34:54.000Z,I-77,I-77  Exit 130 / OH-261 V Odom Blvd,Southbound,25,0.824,0.247,14.72,41.24778294,-81.62946278,41.07873593,-81.57460455,Yes,
26,610,623c5a6f-3281-4489-8a35-de15e5b1b22a,2022-02-18T02:21:40.000Z,2022-02-18T02:27:32.000Z,I-75  Exit 209 / Ottawa River Rd / Suder Ave,I-75  Exit 18 / Nadeau Rd,Northbound,6,0,0.783,19.8,41.70436,-83.50167,41.95879008,-83.35476993,Yes,
27,610,8e1028b3-3c3e-497a-8b7f-484d70c764bb,2022-02-18T04:03:22.000Z,2022-02-18T04:06:28.000Z,I-75  Exit 207 / Expressway Dr / Elm St,I-75  Exit 18 / Nadeau Rd,Northbound,3,0.464,0.999,21.15,41.68949126,-83.53250247,41.94653153,-83.3630598,Yes,
28,1091,9f278efa-8253-4b15-8edb-a3e6e8ceb3e8,2022-02-18T02:32:28.000Z,2022-02-18T02:57:30.000Z,US-24 / IN-101 Fahlsing Rd,US-24  Exit 28 / OH-15-TRUCK Domersville Rd / CR-175 Domersville Rd,Eastbound,25,0.429,0.23,28.99,41.14439589,-84.84820687,41.30808305,-84.35195074,Yes,
29,100,f204b63b-ea0b-431e-8d39-956caaaa839a,2022-02-17T23:51:35.000Z,2022-02-18T00:11:32.000Z,I-75,"I-75  Exits 199,199A,199B / OH-65 Miami St",Northbound,20,0.659,0,24.65,41.28282524,-83.63863954,41.6170641,-83.54070534,Yes,
30,523,593f718a-845d-425a-9cba-35c85cf4170b,2022-02-18T02:58:31.000Z,2022-02-18T03:04:50.000Z,I-75  Exit 206 / Phillips Ave,I-75  Exit 15 / M-50 Dixie Hwy / Dixie Hwy,Northbound,6,0.405,0.863,19.88,41.68794,-83.54786,41.91662031,-83.36307667,Yes,
31,523,94a20b28-5193-4537-a093-8a787550d8b9,2022-02-18T00:13:31.000Z,2022-02-18T00:22:52.000Z,I-75  Exit 206 / Phillips Ave,I-75  Exit 15 / M-50 Dixie Hwy / Dixie Hwy,Northbound,9,0.135,0.723,20.01,41.68681002,-83.55287963,41.91531006,-83.36350998,Yes,
32,464,7b883829-f739-43e3-8242-3190e5375602,2022-02-17T23:14:24.000Z,2022-02-17T23:30:24.000Z,I-75  Exit 161 / CR-99,I-75  Exit 187 / OH-582 Middleton Pike,Northbound,16,0.964,1.268,24.59,41.10483137,-83.65969,41.45309739,-83.62205,Yes,
33,404,6e635418-34a6-4b3d-8d01-42557068dd00,2022-02-18T05:04:02.000Z,2022-02-18T05:19:14.000Z,"I-480  Exits 17,17A-B / OH-176 Jennings Fwy Exits 16A,16B / OH-17 Granger Rd",I-480,Eastbound,15,1.277,0.742,21.37,41.41250992,-81.67190989,41.27261411,-81.40431053,Yes,
34,875,03f4e879-2273-4fb9-99b5-b4a137ee5b62,2022-02-17T23:59:21.000Z,2022-02-18T00:08:49.000Z,US-23,US-23  Exit 17 / M-50 Tecumseh St / M-50,Northbound,9,1.328,0.762,20.06,41.66910426,-83.69339,41.94934038,-83.66804715,No,568
35,50,2de09b5b-87da-4e5b-8b21-593115f24996,2022-02-18T02:02:21.000Z,2022-02-18T03:02:31.000Z,I-80,I-80,Eastbound,60,1.084,1.062,24.62,41.59053441,-84.25281202,41.59507325,-83.78163792,Yes,
36,895,3db862d9-8f48-4f7b-9261-e399aec3a2c5,2022-02-18T04:51:05.000Z,2022-02-18T05:34:44.000Z,US-30 / OH-241 Millersburg Rd,OH-3,Westbound,44,0,0.106,19.26,40.76596,-81.57726,40.79655969,-81.91654221,Yes,
37,148,922ea9de-7da4-4189-82c7-3540fce5a4c7,2022-02-18T02:53:37.000Z,2022-02-18T03:43:31.000Z,I-75  Exit 2 / Summit St / Bay Creek Rd,"I-75  Exits 199,199A,199B / OH-65 Miami St",Southbound,50,0.801,0,12.89,41.75045484,-83.48380479,41.62266755,-83.54204,Yes,
38,57,53a8dad9-a7e7-4b9a-aa0e-b094f68b43e9,2022-02-18T00:15:34.000Z,2022-02-18T00:36:49.000Z,I-75,I-75  Exit 209 / Ottawa River Rd / Suder Ave,Northbound,21,1.182,0.594,10.19,41.60247126,-83.54753903,41.69612001,-83.50157,Yes,
39,26,3e603bdc-7f61-43a7-af1f-8de9c49bc120,2022-02-18T04:13:26.000Z,2022-02-18T05:03:30.000Z,I-80,I-80,Westbound,50,0.97,1.017,25.9,41.59998416,-83.90535314,41.60425491,-84.39910183,Yes,
40,177,2604d531-11dd-4955-b883-f10a7763b91d,2022-02-18T04:54:53.000Z,2022-02-18T05:17:31.000Z,I-76  Exit 20 / I-77  Exit 129,I-77,Northbound,23,0.36,0.575,14.93,41.06350221,-81.57232177,41.23369971,-81.62768517,Yes,
41,602,dbd4876a-4e1d-4d95-8d1b-140522db4b04,2022-02-18T04:34:00.000Z,2022-02-18T05:18:20.000Z,I-80  Exit 173 / I-77  Exit 146 / OH-21,I-80  Exit 145 / OH-57 Lorain Blvd,Westbound,44,0.19,1.319,27.31,41.27007075,-81.62067679,41.38458044,-82.1030719,Yes,
42,607,8e6693fc-d03a-48b0-8d03-735c9fcafe4c,2022-02-18T03:32:50.000Z,2022-02-18T04:29:00.000Z,I-77,OH-21,Southbound,56,0.824,0.897,17.06,41.24778294,-81.62946278,41.0105308,-81.66273709,Yes,
43,607,aabff181-6358-4cce-a222-126d7e78e1d3,2022-02-18T04:31:52.000Z,2022-02-18T04:46:02.000Z,I-77  Exit 145 / OH-21 Brecksville Rd / OH-21,OH-21,Southbound,14,0,0.344,16.32,41.25848,-81.63287,41.03295349,-81.66449872,Yes,
44,13,fc92b869-e147-4b74-8e74-706745b442f4,2022-02-18T04:56:51.000Z,2022-02-18T05:01:07.000Z,I-271,I-271,Southbound,4,0.242,0.14,17.43,41.50667632,-81.46985465,41.27241718,-81.54162286,Yes,
45,79,b3a8b452-d428-44ce-a804-b499d10a99d1,2022-02-17T23:30:23.000Z,2022-02-17T23:34:28.000Z,I-75  Exit 168 / Grant Rd,"I-75  Exit 192 / I-475  Exits 1A,1B,2 / OH-25 Dixie Hwy",Northbound,4,0,0.291,23.91,41.18958,-83.64951,41.52976063,-83.61992971,Yes,
46,1109,037670d8-97c0-45e3-86f7-5069e10b9fdf,2022-02-18T04:54:53.000Z,2022-02-18T05:14:15.000Z,I-271,I-271  Exit 19 / OH-82 Aurora Rd / Macedonia Commons Blvd,Southbound,19,0.857,0,17.63,41.5502974,-81.44892823,41.31817962,-81.51365156,Yes,
47,58,7389e481-63b3-4ef3-91f8-f72b76245821,2022-02-18T04:09:52.000Z,2022-02-18T04:51:54.000Z,I-71,I-71,Northbound,42,0.345,0.165,22.44,41.03922019,-81.8766998,41.34173723,-81.81717383,Yes,
48,50,178907f9-6a49-4706-b90a-a2918ddc3e71,2022-02-18T01:26:32.000Z,2022-02-18T01:29:45.000Z,I-80,I-80,Eastbound,3,0.754,0.464,24.12,41.61752265,-84.66397158,41.59071573,-84.20492139,Yes,
49,1166,a181382b-8bc7-46a3-88d9-ee55325b7363,2022-02-18T04:23:34.000Z,2022-02-18T04:35:30.000Z,I-75  Exit 207 / Expressway Dr / Elm St,I-75  Exit 9 / Otter Creek Rd,Northbound,12,0.618,0.728,12.25,41.6895682,-83.53082314,41.83391506,-83.42642879,Yes,
50,206,502d6c08-10d9-4165-b227-fd3a8d4e269e,2022-02-17T23:48:24.000Z,2022-02-17T23:58:48.000Z,"US-23  Exits 13,232 / I-475  Exit 14 / US-20 Central Ave",US-23,Northbound,10,0.554,1.066,17.4,41.67934,-83.69421,41.92044097,-83.66202925,No,624
51,886,ee8b7f27-2ce2-4bf4-a951-8c8cdc28df75,2022-02-18T04:04:39.000Z,2022-02-18T04:19:38.000Z,US-30 / CR-77 Liberty Union Rd,US-30 Lincoln Hwy,Westbound,15,0,0.413,19.85,40.90073,-84.64675,41.05164488,-84.96243127,Yes,
52,717,8c1666b7-70f2-487b-9488-2bb4b8c88087,2022-02-18T05:19:14.000Z,2022-02-18T05:59:01.000Z,I-480  Exit 22 / OH-17 Granger Rd,I-480  Exit 42 / I-80  Exit 187,Eastbound,40,0.91,0.432,19.59,41.41461,-81.59828,41.25549084,-81.37082628,Yes,
53,26,620b6164-0c7f-42a3-8a82-a99ddc10b77b,2022-02-18T03:28:31.000Z,2022-02-18T03:39:40.000Z,I-75  Exit 195A-B / I-80  Exit 64 / OH-795 Avenue Rd,I-80,Westbound,11,0.133,0.071,24.98,41.5662622,-83.57413201,41.59182998,-84.04564143,Yes,
54,65,1278546d-cf50-4659-a9c6-559aded7ce87,2022-02-18T03:58:32.000Z,2022-02-18T04:43:32.000Z,OH-2 / OH-269 Bailey St / OH-269 Martins Point Rd,OH-2  Exit 115 / OH-163 Harbor Rd,Westbound,45,0.11,1.409,12.62,41.45955421,-82.81627508,41.51506684,-82.99489737,Yes,
55,377,70db87e3-bde3-4032-b248-77c78c4809f9,2022-02-18T04:34:00.000Z,2022-02-18T05:46:47.000Z,"I-271  Exits 27A-B,27B / I-480  Exit 13A / US-422  Exit 13B",I-480  Exit 13 / Tiedeman Rd,Westbound,73,0.071,0.08,12.55,41.42841977,-81.51058067,41.42260137,-81.74039961,Yes,
56,50,12a87358-59ef-4bbd-99a2-c4dcad2a3beb,2022-02-18T01:14:40.000Z,2022-02-18T01:29:44.000Z,I-80,I-80,Eastbound,15,0.788,0.744,23.37,41.61976987,-84.68328952,41.59058521,-84.24072063,Yes,
57,722,d9a39b9d-1715-4028-b01c-b7ef0581869e,2022-02-18T03:50:30.000Z,2022-02-18T04:30:36.000Z,I-75,I-75  Exit 205,Southbound,40,0.403,0.252,15.64,41.85540782,-83.41207282,41.68852967,-83.56209521,Yes,
58,975,6072f3f0-6dbd-4ebb-8f34-1991e105ee58,2022-02-18T04:37:53.000Z,2022-02-18T05:18:20.000Z,I-77,"I-76  Exits 22,22A / Main St / South St",Southbound,40,0.49,0.446,11.2,41.153537,-81.62803114,41.062,-81.53768969,Yes,
59,82,53b10b9d-ea06-4e6e-9f89-54c72c948be8,2022-02-18T04:26:53.000Z,2022-02-18T05:12:03.000Z,I-71,I-71,Southbound,45,0.879,0,16.35,40.99860972,-81.977042,40.87121909,-82.22789338,Yes,
60,1156,b333bebd-1d74-4115-8021-06ccbef8993e,2022-02-18T03:52:55.000Z,2022-02-18T04:34:54.000Z,US-224 / Richman Rd,US-224 / OH-511,Westbound,42,0.563,0.231,14.07,41.04097826,-82.04567485,41.02895635,-82.30105782,Yes,
61,37,49f86d85-bed1-4d3e-a8a6-a45cf88939c9,2022-02-18T04:52:55.000Z,2022-02-18T05:27:06.000Z,I-271,I-271,Northbound,34,1.116,0.244,17.29,41.18246469,-81.75718182,41.32172158,-81.51437896,Yes,
62,12,6274edce-9fcb-46b0-8437-b62ba7496257,2022-02-18T03:42:29.000Z,2022-02-18T04:31:33.000Z,"US-24 Anthony Wayne Trl Exits 68A,68B / US-23  Exits 4,4A-B / US-24  Exit 68A",US-24,Westbound,49,0,0.296,11.83,41.55585,-83.68012,41.45241727,-83.8357653,Yes,
63,886,07536d72-7408-441c-b387-c07aa4b59af3,2022-02-18T03:21:34.000Z,2022-02-18T04:40:33.000Z,US-30 / CR-75 Richey Rd,US-30 Lincoln Hwy,Westbound,79,0.059,0,20.42,40.90120022,-84.64769044,41.05681193,-84.97156639,Yes,
64,75,836abd94-2fad-4081-82bf-63d30671fac4,2022-02-18T02:21:40.000Z,2022-02-18T02:37:31.000Z,"US-23  Exits 13,232 / I-475  Exit 14 / US-20 Central Ave",US-23  Exit 13 / Ida West Rd,Northbound,16,0.199,0.15,15.98,41.67404124,-83.69374062,41.896736,-83.66145923,Yes,
65,148,a5585a5d-bf00-4bb1-aa81-d668bff5fc7b,2022-02-18T00:04:22.000Z,2022-02-18T00:18:45.000Z,I-75  Exit 2 / Summit St / Bay Creek Rd,"I-75  Exits 199,199A,199B / OH-65 Miami St",Southbound,14,0.782,0.047,11.07,41.73662052,-83.48770819,41.63271833,-83.54216998,Yes,
66,206,d8210d41-9170-4236-ae30-0af1d0069577,2022-02-18T01:26:32.000Z,2022-02-18T01:57:27.000Z,US-23  Exit 234 / OH-51 Monroe St / Acres Rd,US-23,Northbound,31,0.256,0.93,19.22,41.72139085,-83.6884567,41.98992003,-83.67842463,Yes,
67,25,8a3c9614-0676-4858-8754-ef7386f0b57a,2022-02-18T02:56:22.000Z,2022-02-18T03:39:40.000Z,US-30 / OH-98,US-30,Westbound,43,0,0.557,11.9,40.82343,-82.94761,40.80802,-83.16892014,Yes,
68,502,9d3f374f-d7ee-49d5-b443-7f2081c5732e,2022-02-18T02:56:22.000Z,2022-02-18T03:13:44.000Z,US-24,US-24 / CR-68 Flory Rd,Eastbound,17,1.282,0.315,18.51,41.21628362,-84.59101942,41.33314658,-84.28209091,Yes,
69,349,1cbf5ed3-9c7b-4c07-a492-c4531e603487,2022-02-17T23:49:26.000Z,2022-02-17T23:50:27.000Z,I-75,I-75  Exit 197 / Buck Rd,Northbound,1,0.16,0.61,20.19,41.30549412,-83.62814866,41.58180023,-83.56742747,Yes,
70,521,eae623af-2e97-4592-bd43-2992ee01ec7c,2022-02-18T03:43:27.000Z,2022-02-18T04:27:43.000Z,I-75,I-75  Exit 120 / Breese Rd,Northbound,44,0.935,0,8.93,40.54750899,-84.16964398,40.67140691,-84.1313095,Yes,
71,412,38f18abf-b0f0-4564-9dc5-15bf4ccfa509,2022-02-18T04:46:31.000Z,2022-02-18T05:09:35.000Z,OH-2  Exit 124 / OH-53 East Catawba Rd,OH-2 / Rt 2,Westbound,23,0.314,0.29,17.9,41.50607,-82.86214,41.60388,-83.13202082,Yes,
72,755,37d6ddc9-fb3c-4cca-9a38-d32e37adf2b5,2022-02-18T03:13:42.000Z,2022-02-18T03:16:34.000Z,"I-75  Exit 204 / I-475  Exits 20A,20B",I-475,Southbound,3,0,0.528,16.46,41.67579,-83.5782,41.54152158,-83.68016217,No,172
73,57,65a39bbe-b5c5-4756-8195-af7114be203c,2022-02-17T23:59:21.000Z,2022-02-18T00:02:34.000Z,"I-75  Exits 199,199A,199B / OH-65 Miami St",I-75  Exit 209 / Ottawa River Rd / Suder Ave,Northbound,3,0.202,0,9.49,41.62029,-83.5417,41.70408463,-83.50166017,No,193
74,50,edc704ff-fb44-4364-93d2-439ca090090e,2022-02-18T01:43:29.000Z,2022-02-18T02:06:29.000Z,I-80,I-80,Eastbound,23,0.885,0,17.4,41.59098155,-84.30076364,41.59857279,-83.96665972,Yes,
75,786,1c186740-f1aa-4067-a376-ab08b373588f,2022-02-18T04:30:36.000Z,2022-02-18T05:23:26.000Z,OH-115 / Road R,OH-115 / Road G,Northbound,53,0.165,0.851,10.79,40.93077644,-84.15838666,41.07453221,-84.198312,Yes,
76,57,312ecb7b-723c-48ba-ae43-543332945de0,2022-02-18T03:26:36.000Z,2022-02-18T03:46:38.000Z,"I-75  Exits 199,199A,199B / OH-65 Miami St",I-75  Exit 209 / Ottawa River Rd / Suder Ave,Northbound,20,0.034,0,9.66,41.61791047,-83.54107017,41.70408463,-83.50166017,Yes,
77,121,be199899-8847-4109-a8da-eabd9b44ea67,2022-02-18T03:51:55.000Z,2022-02-18T04:29:48.000Z,US-30,US-30,Eastbound,38,0.641,0,16.74,40.80764093,-81.85390205,40.76103437,-81.55922424,Yes,
78,226,cb9e199e-08e7-4046-bd93-1666a3ff61c6,2022-02-18T02:05:39.000Z,2022-02-18T02:21:41.000Z,"I-75  Exits 201A,201B / Sunrise / OH-25 Anthony Wayne Trl",I-75  Exit 210 / OH-184 Alexis Rd,Northbound,16,0.485,0.16,7.9,41.6442,-83.54852,41.70667028,-83.50174001,Yes,
79,191,a5724733-7d4f-41c1-821c-babb2318ec03,2022-02-18T02:48:37.000Z,2022-02-18T02:50:34.000Z,US-23  Exit 6 / CR-91 Dussel Dr / Dussel Dr,US-23  Exit 5 / US-223,Northbound,2,0.604,0,14.58,41.58598017,-83.69104,41.79396751,-83.69200317,No,117
80,574,afc3acc5-6dd9-4442-b5a7-3963690b5f17,2022-02-18T04:18:28.000Z,2022-02-18T05:21:44.000Z,US-20 / County Road 12,US-20 / County Road 200,Westbound,63,0,0.816,17.97,41.64359683,-84.59546999,41.63170473,-84.94022384,Yes,
81,26,45f113c4-10ba-4504-9d0b-ea97655e7d38,2022-02-18T03:58:31.000Z,2022-02-18T04:17:26.000Z,I-80,I-80,Westbound,19,1.152,0.633,21.44,41.60002,-83.88894,41.59110697,-84.29916032,Yes,
82,50,dd9aa67d-9107-40d1-a103-04b592aea9a8,2022-02-18T02:48:37.000Z,2022-02-18T03:03:32.000Z,I-80,I-80,Eastbound,15,0.307,0.895,20.3,41.59073126,-84.09125684,41.59187136,-83.70480901,No,834
83,81,86f46ab6-e3f7-48da-afe8-3882cecf19ef,2022-02-18T05:00:35.000Z,2022-02-18T05:19:47.000Z,"I-75  Exits 201A,201B / Sunrise / OH-25 Anthony Wayne Trl",I-75,Northbound,19,0,0.162,8.51,41.6488,-83.54852,41.71981299,-83.5018571,Yes,
84,81,05b4e0b0-d4ed-41d9-87df-ab079ea5c717,2022-02-17T23:43:27.000Z,2022-02-17T23:45:35.000Z,I-75,I-75,Northbound,2,0.819,0,17.87,41.25418512,-83.64838126,41.50777575,-83.621828,Yes,
85,1128,60ed9706-3038-4cfd-9383-2189e24bec30,2022-02-18T04:49:52.000Z,2022-02-18T04:59:06.000Z,OH-21,OH-21 / Butterbridge Rd,Southbound,9,0,0.997,13.81,41.04208,-81.66271,40.8668437,-81.58760054,Yes,
86,206,f4541032-c1fa-430e-bbc8-5fca9d5fd8ac,2022-02-18T01:33:27.000Z,2022-02-18T01:45:06.000Z,US-23,US-23,Northbound,12,0.47,0.162,13.34,41.73850004,-83.69281002,41.92439253,-83.66212958,No,699
87,790,f48232b3-7849-4530-a8d0-500908c90492,2022-02-17T23:43:28.000Z,2022-02-18T00:47:54.000Z,US-6 / US-23 Fostoria Rd / US-6 Bowling Green Rd,OH-53,Eastbound,64,0.776,0.28,13.49,41.34130234,-83.38381255,41.36841106,-83.14916676,Yes,
88,575,0003802b-1a9c-44b3-91b9-9615e62d6019,2022-02-18T04:05:33.000Z,2022-02-18T04:26:24.000Z,I-75  Exit 6 / Luna Pier Rd,I-75  Exit 209 / Ottawa River Rd / Suder Ave,Southbound,21,0,0.54,7.45,41.81334,-83.44715,41.71695,-83.50226,No,1251
89,26,95ce14c2-7e33-499b-b037-0320477ec46b,2022-02-18T02:52:37.000Z,2022-02-18T03:29:31.000Z,I-75  Exit 195A-B / I-80  Exit 64 / OH-795 Avenue Rd,I-80,Westbound,37,0.133,0.483,20.5,41.5662622,-83.57413201,41.59909077,-83.96092921,Yes,
90,1194,b2fce525-4132-4ec7-bbc3-75f06143e3ef,2022-02-18T03:14:42.000Z,2022-02-18T03:34:35.000Z,US-24,US-24  Exit 40 / US-6-BR Scott St / OH-108,Eastbound,20,0.067,0.22,13.77,41.30441723,-84.37236424,41.39839546,-84.1451992,Yes,
91,121,da7948b0-636a-432d-9c45-b57648807d32,2022-02-18T02:46:55.000Z,2022-02-18T03:34:54.000Z,US-30 / County Road 1095,US-30,Eastbound,48,0.729,0.153,13.33,40.78550606,-82.32536585,40.79045376,-82.07081371,Yes,
92,130,ef916a82-0ffb-4569-a0ce-795a7316ee39,2022-02-17T23:39:36.000Z,2022-02-17T23:52:28.000Z,I-75,I-75  Exit 193 / US-20 Fremont Pike / US-20 Sandusky St,Northbound,13,0.481,0.36,16.1,41.31001669,-83.6268002,41.5401,-83.61329,Yes,
93,57,4dfd9fc5-d6f7-473b-8e9c-57aa2aae2a9e,2022-02-18T04:26:24.000Z,2022-02-18T04:49:48.000Z,"I-75  Exits 199,199A,199B / OH-65 Miami St",I-75  Exit 209 / Ottawa River Rd / Suder Ave,Northbound,23,0.409,0.594,8.37,41.62738898,-83.54191192,41.69612001,-83.50157,Yes,
