,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,114,1c1a9388-e765-411e-ba05-50a78e40f124,2023-11-29T21:03:06.000Z,2023-11-29T22:54:59.000Z,"I-71  Exits 3,3A-B / Essex Pl / William Howard Taft Rd",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,112,0.283,0.735,5.64,39.12836803365203,-84.49649203,39.06201103404371,-84.52527295,Yes
1,30,fea45b7a-0d7f-4d4e-8dd5-db90afe2f827,2023-11-29T21:42:43.000Z,2023-11-29T21:57:02.000Z,I-75  Exit 57 / Keats Dr / Neff Rd,I-75,Southbound,14,0.256,0.348,7.37,39.802515447689984,-84.18956127,39.71034606250184,-84.22824169,Yes
2,59,db009faa-5dc9-4641-8af6-6c84ea10e677,2023-11-29T04:39:50.000Z,2023-11-29T05:18:04.000Z,I-90,I-90,Westbound,38,0.145,0.327,13.79,41.943340003463454,-80.49239766,41.84439195435438,-80.71746366,Yes
3,15,8f52fe52-c336-47b8-b71d-5bd13f8eac23,2023-11-29T04:01:58.000Z,2023-11-29T04:30:57.000Z,I-90,I-90,Eastbound,29,0.385,0.561,12.89,41.83795309098221,-80.72964693,41.93581011179471,-80.521907,Yes
4,28,1b8cca99-e24c-4fd7-ae28-56634ca1ccda,2023-11-29T20:29:53.000Z,2023-11-29T21:35:00.000Z,I-75  Exit 58 / Needmore Rd,I-75  Exit 50B / OH-741 Springboro Rd / Springboro Rd,Southbound,65,0.623,0.159,5.99,39.809374281329326,-84.18902163,39.72899954429225,-84.20722033,Yes
5,17,ff94c6a5-6b1c-4fd3-8876-330a96752568,2023-11-29T20:52:58.000Z,2023-11-29T21:15:49.000Z,I-71  Exit 6 / Edmondson Rd / Smith Rd,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",Northbound,23,0.483,0.908,9.93,39.154280037167055,-84.44200997,39.26502228223396,-84.35742671,Yes
6,87,ebc5ab1e-7cde-4997-96ec-2f0af7b31d2e,2023-11-29T17:48:45.000Z,2023-11-29T18:34:47.000Z,US-68 / New Hope Rd,US-68 / Patton St / Union Rd,Northbound,46,0.672,0.32,7.81,39.56700318,-83.85248705,39.66698838570222,-83.91491964,Yes
7,17,3f40b70c-fa15-49a6-8682-d027108d8853,2023-11-29T20:25:51.000Z,2023-11-29T20:53:47.000Z,I-71 / Edwards Rd,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",Northbound,28,0,0.797,9.07,39.16324,-84.43429,39.26347362908018,-84.35840782,Yes
8,68,40358edc-1ecf-443e-a5d8-043fc74327e2,2023-11-29T22:02:42.000Z,2023-11-29T22:36:49.000Z,I-75  Exit 56 / Stanley Ave,I-75  Exit 50A / Dryden Rd,Southbound,34,0.63,0,5.11,39.78014729,-84.18555034,39.71621853191029,-84.21911379,Yes
9,71,e0f63fa2-12f4-4e19-b5d6-ac171dafac38,2023-11-29T13:02:47.000Z,2023-11-29T13:11:55.000Z,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",I-71  Exit 8 / Highland Ave,Southbound,9,0.286,0.223,8.2,39.272697068225256,-84.34908487,39.17089089383309,-84.40622116,Yes
10,5,5e1a6bde-8f80-4934-bff7-60592c2257e6,2023-11-29T21:52:52.000Z,2023-11-29T22:32:43.000Z,I-71,I-71  Exit 12 / US-22 Montgomery Rd,Southbound,40,0.644,0.731,5.67,39.28399915549964,-84.32855507,39.21395154648619,-84.37012993,Yes
11,79,116b97dd-a67f-4858-81ae-4fe1647836c8,2023-11-30T02:37:52.000Z,2023-11-30T02:55:38.000Z,US-30,US-30,Eastbound,18,0.439,0.054,8.62,40.8063,-83.1372,40.82637994669701,-82.97741875,Yes
12,6,74b13e4b-58bf-4465-9396-ff244bb38ada,2023-11-29T21:26:45.000Z,2023-11-29T22:45:51.000Z,I-75  Exit 2A / Western Ave / Findlay St,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,79,0.22,0.88,4.54,39.1197,-84.53553,39.06119198887707,-84.52695115,No
13,18,89842766-961a-4a22-839f-9b13b50503bf,2023-11-29T20:45:07.000Z,2023-11-29T23:27:03.000Z,I-90  Exit 175 / 55th St / Marginal Rd,I-90  Exit 171 / 14th St / Fairfield Ave,Westbound,162,0.321,0.233,4.13,41.528622423294905,-81.65505515,41.48534135923061,-81.69157824,Yes
14,46,b2e18499-0442-4093-a7d4-0fbd3db90f58,2023-11-29T12:57:43.000Z,2023-11-29T13:04:55.000Z,I-71,I-71  Exit 10 / Stewart Rd / Stewart Ave,Southbound,7,0.434,0.779,8.35,39.28520984405643,-84.32676023,39.18528649229971,-84.39382531,Yes
15,59,8870c246-f2d4-40ef-8158-2395c8888e3b,2023-11-29T04:59:59.000Z,2023-11-29T05:21:55.000Z,I-90,I-90,Westbound,22,0.821,0.384,8.69,41.94553934,-80.3969502,41.92008232157017,-80.5572344,Yes
16,71,ba9b2c80-5d8f-42af-878e-d05059adcc74,2023-11-29T13:08:03.000Z,2023-11-29T13:21:38.000Z,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",I-71  Exit 8 / Highland Ave,Southbound,14,0.098,0.223,7.87,39.26931456190707,-84.35326054,39.17089089383309,-84.40622116,Yes
