,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
11,54,0dd9ea61-2751-471a-8431-8803b14afb84,2022-02-04T08:37:42.000Z,2022-02-04T10:09:42.000Z,I-71  Exit 25 / OH-741 / OH-741 Kings Mills Rd,I-71,Northbound,92,0.281,0.821,17.34,39.36447762,-84.25618238,39.47093275,-83.97113347,Yes,
12,2450,29a56079-bf65-433c-b0b6-5bb8dc722763,2022-02-04T06:11:00.000Z,2022-02-04T07:21:49.000Z,I-90  Exit 182B / Lakeland Blvd,OH-2 / Heisley Rd / OH-44 Heisley Rd,Eastbound,71,0.082,0,13.23,41.58777008,-81.52571986,41.69769366,-81.32056561,Yes,
13,473,76a6c039-24c1-422d-8636-afa11aa374a0,2022-02-04T05:30:35.000Z,2022-02-04T07:07:36.000Z,I-71  Exit 65 / OH-435 Old Us-35,I-71,Southbound,97,0.157,0.602,25.62,39.62070428,-83.60596026,39.44820485,-84.02649303,Yes,
14,12,97cb5c11-215a-4dbe-aefc-40ebba97ef37,2022-02-04T04:53:28.000Z,2022-02-04T05:45:43.000Z,I-70 / I-670,I-70,Eastbound,52,0.568,0.856,18.84,39.96843,-83.06556,39.95061557,-82.74745532,Yes,
15,473,6f0a92f8-02e5-40c2-ae71-a7f796335834,2022-02-04T04:46:38.000Z,2022-02-04T05:21:52.000Z,I-71,I-71,Southbound,35,0.8,0.165,22.1,39.69946944,-83.44973126,39.53197049,-83.80019054,Yes,
16,439,2d565c26-0017-4ea3-9fba-c8ce5f5c3dd9,2022-02-04T03:59:32.000Z,2022-02-04T04:27:51.000Z,I-70,I-70 / I-670,Westbound,28,0.388,0.757,22.39,39.94836173,-82.6722379,39.96634741,-83.05884314,Yes,
17,2583,b98e1577-db5d-4376-a3e7-851e6466a777,2022-02-04T03:36:10.000Z,2022-02-04T04:46:06.000Z,I-90  Exit 175 / 55th St / Marginal Rd,OH-2 / OH-615 Center St,Eastbound,70,0.826,0.754,19.39,41.52838,-81.65516,41.68403499,-81.35136074,Yes,
18,1509,39658474-687d-4afe-9bd7-46822a901895,2022-02-04T05:15:25.000Z,2022-02-04T05:19:35.000Z,I-70,I-70  Exit 176 / OH-723,Westbound,4,0.658,0.399,31.37,40.06221722,-81.04661835,40.00940207,-81.60857928,No,250
19,71,0d782576-d5d1-4d59-be8e-bd40cd1cee4e,2022-02-04T04:07:59.000Z,2022-02-04T05:06:10.000Z,I-90  Exit 173B / US-322 Chester Ave / 24th St,I-90,Westbound,58,0,0.472,18.42,41.50537464,-81.67062897,41.46440864,-81.99161381,Yes,
20,70,29d373ec-3b7f-4769-be15-eea12983cbea,2022-02-04T06:57:54.000Z,2022-02-04T08:07:57.000Z,I-70 / OH-146 Underwood St / Elberon Ave,I-70,Eastbound,70,0.106,0,19.13,39.94373993,-81.99469961,40.00545473,-81.65823732,Yes,
21,48,e87a3a56-86a4-44da-94cd-95c72dc505bf,2022-02-04T04:42:47.000Z,2022-02-04T05:49:29.000Z,"I-70  Exits 107,107A,107B / OH-317 Hamilton Rd",I-70,Westbound,67,0.329,0.305,20.54,39.93584932,-82.88939481,39.98135469,-83.24427055,Yes,
22,3313,7e1f1f22-510d-457e-b1f2-8055e6c8f334,2022-02-04T06:34:52.000Z,2022-02-04T06:53:48.000Z,I-90 / I-90 / I-490,"I-90  Exits 184,184B / Lakeland Blvd",Eastbound,19,0.056,0.249,13.62,41.47394379,-81.69888792,41.5913035,-81.51962016,Yes,
23,553,8ae892c3-022c-480e-945a-7a9ec7a3fd48,2022-02-04T04:43:02.000Z,2022-02-04T05:43:01.000Z,"I-90  Exits 176,177 / 72nd St / Marginal Rd",I-271 / I-90,Eastbound,60,1.031,0.411,11.89,41.54777058,-81.61023877,41.60752897,-81.42981542,Yes,
24,539,745e2484-bf26-47e8-9e90-c121f25c6098,2022-02-04T07:45:36.000Z,2022-02-04T08:30:35.000Z,I-74  Exit 164 / IN-1,I-74,Eastbound,45,1.064,0.09,17.71,39.27867,-84.9641,39.21012995,-84.67670499,Yes,
25,867,5f816577-475e-40ec-b5bc-bd6d45758826,2022-02-04T11:47:30.000Z,2022-02-04T12:57:56.000Z,I-75,"I-71  Exits 191,192 / Bullock St / KY-1120 12th St",Southbound,70,0.504,0.589,15.84,39.2759898,-84.44115999,39.08884191,-84.52271115,Yes,
26,54,2b619c3f-20b8-4a4b-a8b4-1ca1a3b3c98a,2022-02-04T04:36:40.000Z,2022-02-04T05:21:52.000Z,I-71,I-71,Northbound,45,0.787,0.611,24.14,39.50378245,-83.88869819,39.67527934,-83.49538459,Yes,
27,20,58adbef9-1196-4a14-a0d0-38a2d478758d,2022-02-04T05:23:03.000Z,2022-02-04T05:39:46.000Z,I-90  Exit 173B / US-322 Chester Ave / 24th St,I-90  Exit 155 / Nagel Rd / Avon Rd,Westbound,17,0,0.575,18.11,41.50658,-81.67103,41.46665868,-81.98314255,Yes,
28,462,3ec66d13-8df8-43c3-8b2f-4ceb15a235cc,2022-02-04T08:23:32.000Z,2022-02-04T09:18:31.000Z,US-50 / I-71 / 2nd St,I-71  Exit 15 / Pfeiffer Rd,Northbound,55,0.215,1.123,13.68,39.10337047,-84.50418291,39.23990007,-84.36641056,Yes,
29,185,27ac793f-093d-452b-8388-a5d62a097d71,2022-02-04T10:42:33.000Z,2022-02-04T11:26:33.000Z,I-75  Exit 15 / Sharon Rd,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,44,0.515,0,15.45,39.26672514,-84.44056845,39.08464864,-84.52288287,Yes,
30,1,7df3d819-b5c6-4856-9082-d836646bf8f0,2022-02-04T07:13:52.000Z,2022-02-04T07:36:45.000Z,I-90,I-90,Eastbound,23,0.93,0.99,17,41.89738003,-80.62766993,41.97068024,-80.32031942,Yes,
31,56,265cfae7-25ed-4254-affc-fb85c64c814e,2022-02-04T04:17:40.000Z,2022-02-04T05:13:01.000Z,US-35,US-35,Westbound,55,0.403,0.066,23.39,39.38581193,-83.0809312,39.52842499,-83.46507363,Yes,
32,624,b07b6a32-a576-4367-8560-67bfa911a554,2022-02-04T04:08:30.000Z,2022-02-04T04:37:46.000Z,"I-270  Exits 41-43,43A-B-41 / I-70  Exits 108,108A-B / US-40 Main St",I-270  Exit 15 / Tuttle Crossing Blvd,Northbound,29,0.611,1.13,26.76,39.92882,-82.86169,40.06925962,-83.13366247,Yes,
33,941,2606831a-a4cc-4679-8cca-3ef6aae0eef7,2022-02-04T04:39:00.000Z,2022-02-04T05:54:51.000Z,I-80  Exit 161 / I-71  Exit 233,I-80  Exit 140 / OH-58 Leavitt Rd,Westbound,76,0.298,0.751,20.06,41.3344492,-81.82027191,41.38637468,-82.18049602,Yes,
34,824,350d0ec3-91a9-4d5f-b06e-2740610ebf09,2022-02-04T07:55:56.000Z,2022-02-04T09:13:51.000Z,I-76,I-76  Exit 57 / CR-65 Bailey Rd,Eastbound,78,0.15,0.936,14.14,41.10607002,-81.19455893,41.10467092,-80.92561277,Yes,
35,12,298a0807-c428-4f08-bd8e-303ac260ff53,2022-02-04T11:23:29.000Z,2022-02-04T12:15:37.000Z,I-70,I-70,Eastbound,52,1.063,0.16,16.13,39.93118179,-82.80450482,39.94289927,-82.50737888,Yes,
36,54,a7e01cdf-ae89-4a68-9a86-16a310b58dc0,2022-02-04T11:30:42.000Z,2022-02-04T12:19:39.000Z,I-71  Exit 28 / OH-48,I-71,Northbound,49,0.767,0.975,25.83,39.38946107,-84.20330427,39.54168,-83.76576,Yes,
37,2543,99b58d12-9bfe-4117-a42d-460b1bcc8822,2022-02-04T14:14:39.000Z,2022-02-04T14:48:35.000Z,US-35 / OH-753,US-23 / US-50 Charleston Pike / US-50,Eastbound,34,0,0,28.36,39.51318,-83.41229,39.34129,-82.94996,Yes,
38,46,a1b13a9b-c383-4645-8c34-98e73cb15034,2022-02-04T08:17:56.000Z,2022-02-04T08:23:47.000Z,I-70  Exit 225 / Marion St,I-70,Westbound,6,0,0.303,26.96,40.06489924,-80.78719992,40.05582047,-81.27848325,Yes,
39,2554,0bff0e23-35df-40a5-b398-8548a4e1943c,2022-02-04T07:21:28.000Z,2022-02-04T07:36:32.000Z,"I-75  Exits 1C,1D,1F / I-71  Exit 1B / US-50 6th St Expy",I-75  Exit 21 / Cincinnati Dayton Rd,Northbound,15,0.113,0.607,18.7,39.10799023,-84.53143005,39.33115347,-84.41425408,Yes,
40,624,f258ced1-a62c-4624-8aa0-7cf959cdb7ae,2022-02-04T04:31:30.000Z,2022-02-04T05:08:47.000Z,"I-270  Exits 41-43,43A-B-41 / I-70  Exits 108,108A-B / US-40 Main St",I-270  Exit 15 / Tuttle Crossing Blvd,Northbound,37,0.611,0.613,26.24,39.92882,-82.86169,40.06170129,-83.13157396,Yes,
41,54,55095e83-229e-4137-b7c8-c6824e8b4776,2022-02-04T07:29:39.000Z,2022-02-04T08:21:30.000Z,I-71,I-71,Northbound,52,0.633,0.783,16.33,39.44801238,-84.02607788,39.54666259,-83.74973165,Yes,
42,1693,dc568b27-2cb5-4c0d-b740-aae8b3bc6bc6,2022-02-04T11:56:38.000Z,2022-02-04T12:16:39.000Z,"I-270  Exits 41-43,43A-B-41 / I-70  Exits 108,108A-B / US-40 Main St","I-70  Exits 93,93B / I-270  Exit 8",Westbound,20,0.055,0.336,15,39.93435002,-82.8562205,39.9756821,-83.1054219,Yes,
43,426,6bda15a2-f5dc-40b3-82f2-34c82c335383,2022-02-04T08:31:37.000Z,2022-02-04T08:56:36.000Z,US-35 / Welsh Scenic Bywy / OH-160,US-35 / Broadway St / Pattonsville Rd,Westbound,25,0.578,0.043,27.5,38.84395106,-82.22772172,39.05032,-82.61745,Yes,
44,1495,de533f85-1793-4d78-a1e3-9c90e4d6ceee,2022-02-04T09:43:51.000Z,2022-02-04T10:24:56.000Z,I-70  Exit 178 / OH-209 Southgate Pkwy,I-70  Exit 155 / Elm St,Westbound,41,1.112,0,22.31,40.00736,-81.60159,39.94424164,-81.99654702,Yes,
45,898,b1bed879-e76e-4f2a-a7b5-96c332f8e28b,2022-02-04T03:16:57.000Z,2022-02-04T04:43:05.000Z,I-90  Exit 173C / US-6 Superior Ave / 30th St,I-90  Exit 185 / OH-2  Exit 207,Eastbound,86,0.134,0.183,11.51,41.51397011,-81.67340003,41.60441003,-81.49633986,Yes,
46,1737,34588d7a-633a-4061-aa5a-9dff6c0b92f2,2022-02-04T07:39:54.000Z,2022-02-04T08:11:49.000Z,I-76  Exit 21C / OH-59 Innerbelt,I-77,Northbound,32,0.347,0.774,18.51,41.06145992,-81.5495204,41.26730004,-81.63618001,Yes,
47,1,46f3a8f2-51c2-485a-943a-0bccece6fb25,2022-02-04T05:41:50.000Z,2022-02-04T06:14:48.000Z,I-90  Exit 175 / 55th St / Marginal Rd,I-90,Eastbound,33,0,0.155,11.33,41.52838,-81.65516,41.58981877,-81.4815435,Yes,
48,2395,4a0b2564-2e8d-48f5-aae1-f6e97a0c8e14,2022-02-04T06:06:37.000Z,2022-02-04T06:35:36.000Z,I-70,I-71 / I-70,Westbound,29,0,0.216,16.22,39.95117383,-82.72725951,39.95326998,-83.0080602,Yes,
49,738,0143c3e1-46bd-4735-8ad1-7a9225475258,2022-02-04T13:49:35.000Z,2022-02-04T14:37:34.000Z,I-75  Exit 15 / Sharon Rd,"I-75  Exits 1C,1D,1F / I-71  Exit 1B / US-50 6th St Expy",Southbound,48,0.576,0.043,13.21,39.26609736,-84.44054368,39.11272766,-84.5315,Yes,
50,2488,718e6af9-202f-40e0-a16c-3f5c58f2a1c5,2022-02-04T04:47:59.000Z,2022-02-04T05:16:39.000Z,I-70,"I-77  Exits 44A,44B / I-70  Exits 180A,180B",Westbound,29,0.494,0,28.41,40.06273937,-81.04504531,40.00097315,-81.55305929,Yes,
51,1788,f51b1e39-8eb6-4d80-b2a3-6e2a9a7c7daf,2022-02-04T05:38:05.000Z,2022-02-04T05:54:51.000Z,I-90  Exit 156 / Crocker Rd,I-90  Exit 173C / US-6 Superior Ave / 30th St,Eastbound,17,0.061,0.021,16.59,41.4684699,-81.95628747,41.50451156,-81.67016052,Yes,
52,1694,7c66b92a-0781-43ff-abd3-f3e3c2069644,2022-02-04T05:14:40.000Z,2022-02-04T05:28:34.000Z,"I-70  Exits 101A,101B / I-71  Exits 107,108A / Parsons Ave",I-71  Exit 84 / OH-56,Westbound,14,0.444,0.815,22.63,39.95336761,-82.99629912,39.76201617,-83.29479875,Yes,
53,46,dfb2ae81-ba76-412f-8945-d519bb992caa,2022-02-04T04:28:03.000Z,2022-02-04T04:28:51.000Z,I-70,I-70,Westbound,1,0.154,0.327,26.98,40.06049129,-81.09846492,40.00001427,-81.58040708,No,48
54,3372,6ebc4e5a-e3c6-4955-80ed-6f2b372c93f6,2022-02-04T06:00:51.000Z,2022-02-04T06:36:52.000Z,US-30,US-30 / CR-44 Apple Creek Rd,Westbound,36,0.625,0.533,19.06,40.76227784,-81.49608737,40.80899193,-81.83276811,Yes,
55,810,6c2fe24f-f33b-4579-b790-927a1f84b8ed,2022-02-04T04:36:06.000Z,2022-02-04T06:30:56.000Z,I-80  Exit 142 / I-90,I-90  Exit 160 / Clague Rd / Sperry Dr,Eastbound,115,1.059,0.189,17.48,41.38667,-82.17879,41.47256025,-81.90156874,Yes,
56,3053,3bbf1050-2c15-43a5-a6ee-c14bf66e4d0b,2022-02-04T05:04:53.000Z,2022-02-04T05:33:04.000Z,I-90 / OH-2,OH-2 / OH-91 / OH-91 Som Center Rd,Eastbound,28,0.743,0.534,13.33,41.52156,-81.66827,41.62568848,-81.456927,Yes,
57,51,291ff850-895b-4744-8eba-ecef5c530a16,2022-02-04T11:14:44.000Z,2022-02-04T11:42:33.000Z,I-275,I-275,Northbound,28,0.662,0.093,21.93,39.05086356,-84.4444602,39.24657249,-84.30446974,Yes,
58,402,2d163017-b786-4963-b0a0-0d52071ea484,2022-02-04T03:54:54.000Z,2022-02-04T04:56:52.000Z,"I-80  Exit 180 / OH-8  Exits 14A,14B,15 / Boston Mills Rd",I-80,Eastbound,62,0.677,1.045,17.04,41.25391366,-81.39614114,41.24270483,-81.07138873,Yes,
59,1630,b26cc4b0-8081-4c54-9d2a-e372e4627081,2022-02-04T04:11:58.000Z,2022-02-04T04:48:50.000Z,I-76  Exit 54 / OH-534 Pricetown Rd / OH-534,I-76  Exit 29 / OH-532 Southeast Ave / Southeast Ave,Westbound,37,0.154,0.459,22.98,41.10048924,-80.97507684,41.08143812,-81.39809209,Yes,
60,1250,327a4f67-be56-4bb2-91e4-a171098ee8de,2022-02-04T04:00:33.000Z,2022-02-04T05:29:27.000Z,OH-49 / US-35 / US-35 3rd St,US-35 / Valley Rd / Trebein Rd,Eastbound,89,0,0.019,15.94,39.74647,-84.28874,39.70595109,-84.01825464,Yes,
61,51,6fe74b8e-9daf-4ab6-a5aa-e3b9bcbd9735,2022-02-04T09:28:35.000Z,2022-02-04T11:57:52.000Z,I-275  Exit 54 / Wards Corner Rd,I-275,Northbound,149,0.114,0.255,18.75,39.22248921,-84.27509897,39.05817993,-84.4288146,Yes,
62,378,b8645406-e99a-4d36-9b49-6a624170a082,2022-02-04T03:31:06.000Z,2022-02-04T04:31:00.000Z,I-70  Exit 202 / OH-800 Barnesville Hendrysburg Rd / OH-800 Hendrysburg Freeport Rd,I-70  Exit 220 / CR-214 High Ridge Rd / CR-214 Bellaire-High Ridge Rd,Eastbound,60,0.361,0.134,17.04,40.05824973,-81.1560788,40.06900435,-80.84789387,Yes,
63,53,2ca66548-1351-423b-b8c6-92a324034d92,2022-02-04T07:52:46.000Z,2022-02-04T08:44:45.000Z,"US-35  Exits 51A,51B / US-42 / US-42 Cincinnati Ave",US-35,Eastbound,52,0,0.608,14.61,39.664,-83.95183,39.66348783,-83.70295567,Yes,
64,200,ce12c221-c99b-4f74-af28-ee283ae22d0b,2022-02-04T03:43:54.000Z,2022-02-04T05:26:55.000Z,I-480  Exit 21 / Transportation Blvd / Antenucci Blvd,I-480  Exit 2 / OH-10 Lorain Rd / Lorain Rd,Westbound,103,1.128,0,17.64,41.40825715,-81.63639736,41.39089916,-81.95659188,Yes,
65,46,87af136f-6b6b-4494-8a5f-f8e2112487c7,2022-02-04T05:28:03.000Z,2022-02-04T05:43:54.000Z,I-70  Exit 220 / US-40 National Rd,I-70,Westbound,16,0.478,0.453,23.19,40.06747885,-80.84020951,40.05696167,-81.26233477,No,951
66,2353,9f9cc5ad-b1ba-4fd3-8ea1-85922428fad1,2022-02-04T04:12:57.000Z,2022-02-04T04:43:04.000Z,I-77  Exit 87 / US-250 Columbia Rd / US-250 Wooster Ave,I-77 / Park Dr / Orchard Park St,Northbound,30,0.229,0.088,19.87,40.58771622,-81.52075039,40.8322756,-81.39742816,Yes,
67,441,8f78c0fb-bc4f-47cb-a995-12b665224f9a,2022-02-04T04:27:50.000Z,2022-02-04T05:29:28.000Z,"I-71  Exits 119,119A,119B / I-270  Exit 26","I-70  Exits 101A,101B / I-71  Exits 107,108A / Parsons Ave",Southbound,62,0.441,0.173,10.14,40.09914685,-82.98495135,39.95835,-82.98301,Yes,
68,46,239fd207-c103-4dcc-bb78-4fe60a757b07,2022-02-04T07:36:45.000Z,2022-02-04T08:14:54.000Z,I-70  Exit 225 / Marion St,I-70,Westbound,38,0,0.234,20.86,40.06489924,-80.78719992,40.06017983,-81.16683273,Yes,
69,10,b548306d-c289-4d84-b467-18f7caec647b,2022-02-04T10:47:33.000Z,2022-02-04T11:52:40.000Z,I-270,I-270,Northbound,65,0,0.905,24.06,40.03316,-82.90347,39.90731003,-83.09303017,Yes,
70,92,6fb1130c-5575-4f91-9e46-dd03abe948c2,2022-02-04T03:31:06.000Z,2022-02-04T04:26:56.000Z,I-77,I-77,Northbound,56,1.077,0,23.82,39.85288,-81.54478,40.17959361,-81.55390223,Yes,
71,1257,284835f3-7493-4486-b043-e9c6b94979d4,2022-02-04T08:50:31.000Z,2022-02-04T09:59:29.000Z,OH-2 / CR-132 Berlin Rd,OH-2,Westbound,69,0.583,0.64,14.61,41.36974,-82.53794001,41.42909133,-82.77077052,Yes,
72,284,4ef09328-82ac-4b42-ac27-215f52251af7,2022-02-04T05:53:00.000Z,2022-02-04T07:17:55.000Z,"I-79  Exits 77,78,78-77 / I-76  Exit 28 / PA-228",I-76,Westbound,85,0.475,1.013,29.24,40.68096,-80.10525,40.91793204,-80.53354714,Yes,
73,783,cfec470f-50e8-4c8e-be5c-c8cac7874753,2022-02-04T08:30:35.000Z,2022-02-04T09:42:55.000Z,I-71  Exit 9 / Red Bank Expy,US-50 / I-71,Southbound,72,0.534,0.488,8,39.17075648,-84.41184615,39.09933666,-84.50636186,Yes,
74,1095,273364b5-e93d-4abe-8281-0aa7b500197b,2022-02-04T05:14:34.000Z,2022-02-04T05:19:35.000Z,I-76  Exit 21C / OH-59 Innerbelt,I-76,Westbound,5,0.62,0.352,16.01,41.06034957,-81.55437243,41.03208089,-81.81300687,Yes,
75,397,58e9a8f1-a513-4730-a2d1-1da2eed5e9b5,2022-02-04T04:41:30.000Z,2022-02-04T06:35:36.000Z,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,I-71 / Edwards Rd,Northbound,114,0.26,0,10.17,39.05896372,-84.53823685,39.15545,-84.44097,Yes,
76,87,0b32e1d2-d425-4f52-abf1-987f90b8c089,2022-02-04T07:22:54.000Z,2022-02-04T08:24:54.000Z,I-76  Exit 21B / South St,I-76,Eastbound,62,0.284,0.703,11,41.06137,-81.54913,41.1066111,-81.3621817,Yes,
77,54,2faa5135-3379-4bab-95ac-cde32ec34366,2022-02-04T09:03:38.000Z,2022-02-04T09:19:46.000Z,I-71,I-71,Northbound,16,0.626,0.321,25.91,39.5453453,-83.75396136,39.74120653,-83.33922167,Yes,
78,1921,673307d1-40e5-4f18-8f5c-8643e625b72c,2022-02-04T11:14:44.000Z,2022-02-04T11:43:37.000Z,I-71  Exit 105 / Greenlawn Ave,"I-270  Exits 22,23 / OH-315  Exits 12A,12B / US-23 High St",Northbound,29,0,0.106,10.3,39.94661,-83.01424,40.08699539,-83.03516104,Yes,
79,46,cbe7a615-792d-4966-8913-0aa80e82be68,2022-02-04T06:06:02.000Z,2022-02-04T06:23:51.000Z,I-70,I-70,Westbound,18,0.643,0.108,23.87,40.05807774,-81.15084898,39.99906051,-81.57679196,Yes,
80,1748,205f51e8-9775-4ba9-af69-67d97c23b0b5,2022-02-04T06:30:27.000Z,2022-02-04T06:57:31.000Z,"I-70  Exits 101A,101B / I-71  Exits 107,108A / Parsons Ave",I-70  Exit 118 / OH-310 Hazelton Etna Rd,Eastbound,27,0.449,0,16.72,39.95445,-82.97804,39.94880852,-82.68811624,Yes,
81,216,9bdb373a-70a9-44fc-b41b-26e549ff7b2f,2022-02-04T03:01:10.000Z,2022-02-04T04:51:55.000Z,OH-11,OH-11,Northbound,111,0.327,0.24,19.99,40.81695032,-80.74533994,41.09823684,-80.75168955,Yes,
82,15,746cbfad-5e73-4ffb-837b-7540ba326a4b,2022-02-04T05:05:36.000Z,2022-02-04T06:19:32.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-75,Northbound,74,1.365,0.249,8.01,39.16198634,-84.5168765,39.25064917,-84.44489866,Yes,
83,3026,3711f5f6-b789-4e60-9149-67d37ffc9ce5,2022-02-04T07:16:47.000Z,2022-02-04T07:25:50.000Z,I-76,I-76  Exit 21A / East Ave / Russell Ave,Westbound,9,0.155,0.347,14.65,41.10928514,-81.29208473,41.06145992,-81.5495204,Yes,
84,1,7b767ec5-fc78-4e1f-9381-99f1e02786bd,2022-02-04T06:16:50.000Z,2022-02-04T06:56:48.000Z,I-90,I-90,Eastbound,40,0,0.472,15.86,41.79840003,-80.83475246,41.9139902,-80.57898924,Yes,
85,2071,8a85e0f2-cb1a-4269-bbc7-b76544c13d23,2022-02-04T08:02:54.000Z,2022-02-04T08:42:57.000Z,I-76,"I-79  Exits 77,78,78-77 / I-76  Exit 28 / PA-228",Eastbound,40,0.518,0.452,28.83,40.92541884,-80.55959477,40.70321909,-80.12117517,Yes,
86,899,7b0bb003-a60c-4899-bd0c-323f18eadf3b,2022-02-04T10:07:40.000Z,2022-02-04T10:38:37.000Z,"I-71  Exits 109A,109B,110A / I-670  Exits 4A,4A-B,4B,4C,5,5A-5B / Goodale St",I-71  Exit 121 / Polaris Pkwy / OH-750,Northbound,31,0.212,0.153,10.64,39.96583025,-82.98322002,40.11228023,-82.97626986,Yes,
87,95,2af69340-efd8-4432-be1a-88d0624f1863,2022-02-04T07:52:46.000Z,2022-02-04T08:31:37.000Z,OH-7 / US-35,US-35 / CR-41 Dixon Run Rd / CR-79 Clary Rd,Westbound,39,0.236,0,26.43,38.84027263,-82.15392362,38.99760009,-82.54917086,Yes,
88,396,7086e0e0-9cae-4f44-828c-20f78424f5f4,2022-02-04T12:36:28.000Z,2022-02-04T12:52:30.000Z,"I-270  Exits 41-43,43A-B-41 / I-70  Exits 108,108A-B / US-40 Main St",I-270  Exit 10 / CR-28 Roberts Rd,Northbound,16,0,0.943,23.39,39.96292,-82.84305,39.98397062,-83.11864994,Yes,
89,612,b57ec5bf-f28d-43d4-a723-99d0bbcb623b,2022-02-04T06:53:48.000Z,2022-02-04T06:59:55.000Z,I-76,I-76  Exit 21C / OH-59 Innerbelt,Westbound,6,0.619,0.123,14.65,41.11084742,-81.2798278,41.06212998,-81.53784101,Yes,
90,1,21b8bcaf-3631-4196-97fb-01f7cdeae23d,2022-02-04T06:58:50.000Z,2022-02-04T07:11:48.000Z,I-90,I-90,Eastbound,13,0.385,0.833,16.96,41.83795309,-80.72964693,41.94307,-80.44460313,Yes,
91,1781,b6e1f37c-3786-417f-98f6-cd8b08734f24,2022-02-04T06:29:51.000Z,2022-02-04T06:49:49.000Z,I-77,OH-59  Exit 4 / Howe Ave,Northbound,20,0.403,0.206,16.19,40.89991116,-81.42983516,41.11397011,-81.49477986,Yes,
