,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,62,736a426c-a0ca-4fa4-9d03-d49d928aaaa1,2023-03-04T01:25:19.000Z,2023-03-04T02:21:54.000Z,I-75  Exit 131 / M-57 / M-57 Vienna Rd,US-23,Southbound,57,0.327,0.063,104.57,43.17281996,-83.76885,41.74956217319816,-83.6944501,Yes
1,62,9232e375-4d88-4e8d-81a9-dce4bd0b27a9,2023-03-04T02:19:58.000Z,2023-03-04T02:48:38.000Z,US-23  Exit 84 / Thompson Rd,US-23,Southbound,29,0.082,0.162,83.63,42.86010197960832,-83.73998003,41.72821092169165,-83.68910551,Yes
2,73,9337bfa7-e321-401e-8aed-d5457d9c0901,2023-03-04T00:27:55.000Z,2023-03-04T00:44:49.000Z,I-80  Exit 2 / OH-49,I-80,Westbound,17,0,0.987,102.78,41.62958,-84.76036,41.70933,-86.61891,Yes
3,73,2a2dd707-09ab-4be2-be8e-b4b7fe10fd85,2023-03-04T00:50:45.000Z,2023-03-04T02:28:41.000Z,I-80,I-80,Westbound,98,0.608,0.164,80.33,41.62883844966283,-84.7447638,41.71613421127513,-86.20264228,Yes
4,73,eb4b7b5d-ed49-4769-960c-18bbc707cfcd,2023-03-04T00:31:10.000Z,2023-03-04T00:42:36.000Z,I-80  Exit 2 / OH-49,I-80,Westbound,11,0,1.016,80.49,41.62958,-84.76036,41.71617517116473,-86.21832448,No
5,73,3ada76ea-dc5a-4e76-8f0c-80fee9a48dd9,2023-03-04T01:02:50.000Z,2023-03-04T01:12:41.000Z,I-80,I-80,Westbound,10,0.608,0.273,53.26,41.62883844966283,-84.7447638,41.74719683851913,-85.69356345,No
6,273,c0b2366b-5501-4fda-82b5-aca3ba828165,2023-03-04T00:24:42.000Z,2023-03-04T00:34:19.000Z,I-80  Exit 2 / OH-49,I-80  Exit 107 / IN-13,Westbound,10,0,0.472,51.47,41.62958,-84.76036,41.74779327791955,-85.67310172,Yes
7,73,8813ea7b-6cae-4879-8cef-fff13fd1c2a4,2023-03-03T23:50:37.000Z,2023-03-04T00:21:46.000Z,I-80,I-80,Westbound,31,0.746,0.753,50.16,41.62907004974503,-84.74958038,41.75370231104437,-85.63858329,Yes
8,329,21a534d2-e25c-46de-b2d2-f63abcdaf77d,2023-03-03T23:25:03.000Z,2023-03-03T23:35:14.000Z,US-127  Exit 36 / South St,US-20 / US-127,Southbound,10,0.925,0.036,38.82,42.22508,-84.36268,41.67297,-84.35982,Yes
9,73,888f4c6e-fe03-40d2-ac28-83b11b4f17e8,2023-03-04T00:09:44.000Z,2023-03-04T00:12:18.000Z,I-80  Exit 2 / OH-49,I-80,Westbound,3,0,0.753,49.6,41.62958,-84.76036,41.75370231104437,-85.63858329,No
10,73,2620ae00-a00b-435b-b1e7-f01a85c930b2,2023-03-04T01:00:51.000Z,2023-03-04T01:02:04.000Z,I-80  Exit 2 / OH-49,I-80,Westbound,1,0,0.474,48.2,41.62958,-84.76036,41.75182900043946,-85.60990923,No
11,73,81cd37a9-75e5-4d16-80be-135097b1f9fe,2023-03-04T01:24:11.000Z,2023-03-04T01:38:36.000Z,I-80,I-80,Westbound,14,0.608,1.02,45.27,41.62883844966283,-84.7447638,41.74639,-85.54342,No
12,73,cb0a2987-46b4-440c-9839-1862d521e6c6,2023-03-04T02:15:37.000Z,2023-03-04T03:15:39.000Z,I-80,I-80,Westbound,60,0.608,1.02,45.27,41.62883844966283,-84.7447638,41.74639,-85.54342,Yes
