,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,56,d6b83d87-3754-4023-a270-17ecce9c207e,2024-03-22T20:05:30.000Z,2024-03-22T20:25:30.000Z,I-75  Exit 6 / Mitchell Ave,I-71  Exit 182 / KY-717 Thoroughbred Blvd,Southbound,20,0,0,12.9,39.16229,-84.51842,39.0338,-84.60226,Yes
1,56,9c6cc87a-fde0-466c-9811-4604edda98bc,2024-03-22T20:59:32.000Z,2024-03-22T21:14:30.000Z,I-75  Exit 6 / Mitchell Ave,I-71  Exit 182 / KY-717 Thoroughbred Blvd,Southbound,15,0.634,0.328,12.68,39.162021949233534,-84.51580235,39.03627502980005,-84.59652182,Yes
2,56,d10ffe68-b374-471b-87fa-5b287b5b92f8,2024-03-22T21:21:26.000Z,2024-03-22T21:59:30.000Z,I-75  Exit 6 / Mitchell Ave,I-71  Exit 182 / KY-717 Thoroughbred Blvd,Southbound,38,0.398,0.328,12.16,39.16015992714596,-84.52524019,39.03627502980005,-84.59652182,Yes
3,16,6e3a4aee-44e7-422d-8017-a7ac79e1c8bc,2024-03-22T20:25:30.000Z,2024-03-22T20:32:28.000Z,I-75  Exit 7 / OH-562,"I-71  Exits 184,185 / I-275  Exit 84 / KY-236 Commonwealth Ave",Southbound,7,0.474,0.455,12.49,39.16995077514584,-84.50312607,39.045374769228985,-84.5771967,Yes
4,22,7db28325-a62b-48f4-93bc-018a931aeadc,2024-03-22T19:38:30.000Z,2024-03-22T23:01:20.000Z,I-75  Exit 58 / Needmore Rd,I-75,Southbound,203,0.267,0.36,16.75,39.813983585051645,-84.18913257,39.58793944871368,-84.24280791,Yes
5,5,49cbb75e-5273-4086-a4ac-aab4062488f2,2024-03-22T17:22:29.000Z,2024-03-22T18:41:24.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,79,0.147,0.446,6.38,39.15116979911328,-84.54002005,39.06504967790652,-84.5215402,Yes
6,16,78a240ff-149a-4553-93d6-ee027d816456,2024-03-22T21:14:30.000Z,2024-03-22T21:21:26.000Z,I-75  Exit 6 / Mitchell Ave,"I-71  Exits 184,185 / I-275  Exit 84 / KY-236 Commonwealth Ave",Southbound,7,0.544,0.299,11.16,39.15923356250164,-84.52769058,39.04189701343368,-84.58241693,Yes
7,124,b54e6778-935f-4ef5-86ae-a92f39a8a5d5,2024-03-22T19:33:26.000Z,2024-03-22T20:15:21.000Z,I-75  Exit 59 / Benchwood Rd,I-75  Exit 47 / Dixie Dr,Southbound,42,0,0.546,11.6,39.84612,-84.18994,39.69277991590084,-84.22994,No
8,45,143cf21c-bff9-42bc-bb56-37cdc266b1f9,2024-03-22T18:40:28.000Z,2024-03-22T19:17:32.000Z,I-75  Exit 63 / US-40 National Rd,I-75  Exit 50A / Dryden Rd,Southbound,37,0.177,0.726,12.93,39.89325668576941,-84.18786884,39.71711223132788,-84.21746826,Yes
9,5,8456e5b2-462c-49ef-9cd2-1e97641ca04f,2024-03-22T20:38:29.000Z,2024-03-22T20:59:32.000Z,I-75  Exit 6 / Mitchell Ave,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,21,0.799,0.735,8.91,39.16586,-84.50673,39.06201103404371,-84.52527295,Yes
10,79,0e9d7a5a-3090-46dc-9b69-4d6ad5890d4f,2024-03-22T20:10:32.000Z,2024-03-22T20:17:41.000Z,I-75  Exit 6 / Mitchell Ave,I-71  Exit 188 / US-127 Dixie Hwy,Southbound,7,0.547,0.283,9.09,39.16181212154483,-84.51404864,39.05948689173628,-84.53711203,No
11,19,1bfe957a-2d91-4dbb-a3d0-3d6576060adf,2024-03-22T18:59:32.000Z,2024-03-22T19:02:38.000Z,"I-75  Exit 61 / I-70  Exits 33,33A,33B",I-75  Exit 50B / OH-741 Springboro Rd / Springboro Rd,Southbound,3,0.588,0.44,10.08,39.86344707804302,-84.18911284,39.72542990326697,-84.20975007,No
12,5,c9eb6b2d-6de5-46cc-aac7-71900a6c5f96,2024-03-22T18:54:34.000Z,2024-03-22T19:51:25.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,57,0.041,0.591,6.16,39.14624999974356,-84.53827,39.06340169872408,-84.5232565,Yes
13,79,60979506-662a-4162-9b15-1c28471351e8,2024-03-22T21:59:30.000Z,2024-03-22T22:10:21.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 188 / US-127 Dixie Hwy,Southbound,11,0.147,0.141,7.26,39.15116979911328,-84.54002005,39.059873792866725,-84.53576083,Yes
14,5,673ae3a3-9dea-460f-8664-85a55f826912,2024-03-22T19:51:25.000Z,2024-03-22T20:05:30.000Z,I-75  Exit 6 / Mitchell Ave,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,14,0.231,0.735,7.92,39.16125985060639,-84.52246038,39.06201103404371,-84.52527295,Yes
15,45,d6303760-84fd-4ce4-a171-35be23945f7b,2024-03-22T19:16:31.000Z,2024-03-22T19:49:37.000Z,"I-75  Exit 61 / I-70  Exits 33,33A,33B",I-75  Exit 50A / Dryden Rd,Southbound,33,0.444,0.486,9.72,39.85031975352893,-84.19005,39.71932541597674,-84.21452615,Yes
16,5,3e15a517-bd72-41e3-8d9b-ef13d95298a1,2024-03-22T17:18:28.000Z,2024-03-22T17:25:27.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,7,0.308,0.88,6.65,39.14886998876458,-84.53989,39.06119198887707,-84.52695115,Yes
17,54,2340d047-4326-407c-b37f-bf5fe69fce70,2024-03-22T19:47:30.000Z,2024-03-22T20:58:29.000Z,"I-71  Exits 113,114 / Silver Dr / Oakland Park Ave","I-70  Exits 101A,101B / I-71  Exits 107,108A / Parsons Ave",Southbound,71,0,0.258,5.51,40.03451,-82.99625,39.95835,-82.98301,Yes
18,5,0b71ec14-2018-4648-9446-9f7b41c6a287,2024-03-22T21:46:21.000Z,2024-03-22T21:50:29.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,4,0,0.88,6.96,39.1532,-84.53919,39.06119198887707,-84.52695115,No
19,5,e39b068b-5f2d-4945-97ef-1a91f263fa59,2024-03-22T16:45:26.000Z,2024-03-22T16:48:36.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,3,0.147,0.07,6.01,39.15116979911328,-84.54002005,39.07036800185924,-84.51980993,Yes
20,5,160671ef-6d48-410e-99b2-c6c141cd7c97,2024-03-22T22:14:28.000Z,2024-03-22T22:33:15.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,19,0.469,1.025,6.64,39.14673,-84.53872,39.06083645789604,-84.5303142,Yes
21,5,c4fcf05e-b036-43fc-8213-4d87053daeb5,2024-03-22T18:01:23.000Z,2024-03-22T18:06:22.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,5,0.147,0.735,6.67,39.15116979911328,-84.54002005,39.06201103404371,-84.52527295,No
22,5,6cbb72d0-2486-4c73-b7bc-0871fa68303c,2024-03-22T17:49:32.000Z,2024-03-22T17:52:26.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,3,0.147,0.446,6.38,39.15116979911328,-84.54002005,39.06504967790652,-84.5215402,No
23,5,af007dd9-e3f3-486a-9458-06d01d8ac4a6,2024-03-22T17:34:34.000Z,2024-03-22T17:49:32.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,15,0.147,0.735,6.67,39.15116979911328,-84.54002005,39.06201103404371,-84.52527295,No
24,19,d3443858-0e72-40bf-b692-854d3b640480,2024-03-22T20:19:34.000Z,2024-03-22T20:33:27.000Z,I-75  Exit 59 / Benchwood Rd,I-75  Exit 50B / OH-741 Springboro Rd / Springboro Rd,Southbound,14,0.669,0.299,8.1,39.83643,-84.18967,39.72721475326419,-84.20848743,No
25,19,722dfef4-663f-409f-83d6-ea427fe3e60d,2024-03-22T20:28:26.000Z,2024-03-22T20:40:26.000Z,I-75  Exit 59 / Benchwood Rd,I-75  Exit 50B / OH-741 Springboro Rd / Springboro Rd,Southbound,12,0.281,0.44,7.96,39.83236730473424,-84.18957407,39.72542990326697,-84.20975007,No
26,5,68e5e16e-a121-4094-9678-90313b63f873,2024-03-22T18:25:31.000Z,2024-03-22T18:38:28.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,13,0.3,0.735,6.05,39.14304981639718,-84.53577991,39.06201103404371,-84.52527295,No
27,110,6b02d440-52be-474d-8708-089eaa4ef45d,2024-03-22T19:40:31.000Z,2024-03-22T22:55:20.000Z,US-50 / I-71,"I-71  Exits 184,185 / I-275  Exit 84 / KY-236 Commonwealth Ave",Southbound,195,0.08,0.625,7.3,39.09901968,-84.50813191,39.04025334294748,-84.58719502,Yes
28,51,076afa3c-0d2f-49c7-ae9e-84891a4fd6b3,2024-03-22T19:41:26.000Z,2024-03-22T20:27:32.000Z,I-75  Exit 50A / Dryden Rd,I-75  Exit 56 / Stanley Ave,Northbound,46,0,0.426,5.54,39.71442,-84.22264,39.78341732686642,-84.184962,Yes
29,91,a7342bb0-267c-411d-82ee-6ec9f4cbc52f,2024-03-22T19:33:26.000Z,2024-03-22T22:11:25.000Z,"I-70  Exits 105A,105B / James Rd",I-70,Eastbound,158,0,0.501,7.95,39.93155,-82.91525,39.93893000402214,-82.76832999,Yes
30,7,82136cb4-384e-4bb1-8336-026a0ca33b57,2024-03-22T14:11:29.000Z,2024-03-22T16:46:29.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St","I-71  Exits 191,192 / KY-8 5th St / Bullock St",Southbound,155,0.147,0.589,4.71,39.15116979911328,-84.54002005,39.08917721795747,-84.52270313,Yes
31,7,544ab6bc-4c48-42bb-84ac-cff07910fbcf,2024-03-22T21:37:21.000Z,2024-03-22T21:40:26.000Z,I-75  Exit 6 / Mitchell Ave,"I-71  Exits 191,192 / KY-8 5th St / Bullock St",Southbound,3,0.982,0.276,4.89,39.157219657800994,-84.53526083,39.09290994716865,-84.52248,No
