,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,40,a3b67a43-d1dd-461a-823d-ba46cadfbaff,2023-11-01T04:22:23.000Z,2023-11-01T05:19:25.000Z,I-90  Exit 212 / OH-528 / OH-528 River St,"I-90  Exit 228 / OH-11  Exits 94A,94B",Eastbound,57,0.11,0.289,14.86,41.760640003846056,-81.04147998,41.82787502797832,-80.77984966,Yes
1,7,8db9f84d-d141-4554-9871-b8df8cb165c1,2023-11-01T07:54:25.000Z,2023-11-01T08:52:30.000Z,I-76,I-76,Eastbound,58,0.154,0.608,11.48,41.10868183605509,-81.29500715,41.10596,-81.07602237,Yes
2,10,c15388d0-b3c7-4d51-9616-cfcd26a93d0b,2023-11-01T03:51:36.000Z,2023-11-01T04:14:37.000Z,I-90,I-90,Eastbound,23,0.159,0.775,17.04,41.69951837,-81.19050087,41.772473961432354,-80.8858633,Yes
3,41,522e2212-e23f-4c59-a17a-91defdbd0d0a,2023-11-01T19:10:18.000Z,2023-11-01T22:03:14.000Z,I-71  Exit 5 / Duck Creek Rd,I-71  Exit 15 / Pfeiffer Rd,Northbound,173,0.933,0.282,8.25,39.14539786240152,-84.4559416,39.228860186629376,-84.36670001,Yes
4,10,3c8d1ac4-8c56-4be8-9c03-c1309d28dfb1,2023-11-01T04:19:28.000Z,2023-11-01T04:20:32.000Z,I-90,I-90,Eastbound,1,0.484,0.762,16.18,41.73031664,-81.11090616,41.80501348435596,-80.82331394,Yes
5,10,0a3fc875-9247-4be8-acf5-da8e28776237,2023-11-01T03:30:24.000Z,2023-11-01T03:47:27.000Z,I-90,I-90,Eastbound,17,0.652,0.457,13.73,41.64766089787181,-81.30328273,41.74665188176871,-81.07832327,Yes
6,144,7f9bec0a-23d7-4186-b917-a0c15448972d,2023-11-01T20:14:23.000Z,2023-11-01T21:31:32.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 188 / US-127 Dixie Hwy,Southbound,77,0.384,0.141,5.56,39.12800618634183,-84.53431218,39.059873792866725,-84.53576083,Yes
7,15,05bb235a-49fa-4554-89c7-e3d2706c09c0,2023-11-01T07:33:33.000Z,2023-11-01T08:17:32.000Z,I-80,I-80,Eastbound,44,0.649,0.777,11,41.25135263959521,-81.32894647,41.24292182267177,-81.1163399,Yes
8,56,b42c1fc0-2d53-4069-aefa-ac2084ed6282,2023-11-01T05:15:25.000Z,2023-11-01T05:40:25.000Z,I-80,I-80,Westbound,25,0.628,0.694,14.67,41.29674096488437,-81.68943344,41.36941955058337,-81.94712655,Yes
9,147,5b4f232f-7152-4e0a-b3d1-bad1ae8e82a5,2023-11-01T20:37:23.000Z,2023-11-01T21:46:17.000Z,"I-71  Exits 3,3A-B / Essex Pl / William Howard Taft Rd",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,69,0.427,0.591,6.37,39.13806,-84.48782,39.06340169872408,-84.5232565,Yes
10,15,1763b64f-af5e-4a25-91c1-58805863a59e,2023-11-01T05:40:25.000Z,2023-11-01T06:14:23.000Z,I-80,I-80,Eastbound,34,1.092,0.914,9.64,41.35284922,-81.87159168,41.30214473667712,-81.70513594,Yes
11,111,302fbe47-57fa-427f-8945-d46cddb58d11,2023-11-01T12:12:23.000Z,2023-11-01T12:38:25.000Z,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",I-71  Exit 9 / Red Bank Expy,Southbound,26,0.143,0.105,7.43,39.27418375998126,-84.34707364,39.17961354311452,-84.39722492,Yes
12,102,d5ec063a-987a-4663-87c2-e82894de7a05,2023-11-01T04:10:29.000Z,2023-11-01T04:29:25.000Z,I-90,I-90  Exit 223 / OH-45 / OH-45 Center Rd,Eastbound,19,0.484,1.301,13.87,41.73031664,-81.11090616,41.78427117463121,-80.85943596,Yes
13,10,df8426c7-784f-46f8-928f-30c44b153612,2023-11-01T05:20:28.000Z,2023-11-01T06:01:32.000Z,I-90,I-90,Eastbound,41,0.207,0.447,9.37,41.65408714383828,-81.28251343,41.721709073670894,-81.1276314,Yes
14,134,96b1beba-7b2b-4266-8a43-25f32f527379,2023-11-01T21:39:19.000Z,2023-11-01T22:24:09.000Z,"I-75  Exits 2,2B / Winchell Ave / Western Hills Viad",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,45,0.11,0.735,4.5,39.12144148251462,-84.53566027,39.06201103404371,-84.52527295,Yes
15,147,97afe06f-3ddf-4550-ad27-f1e5c35e3428,2023-11-01T21:46:17.000Z,2023-11-01T21:53:17.000Z,"I-71  Exits 3,3A-B / Essex Pl / William Howard Taft Rd",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,7,0.381,0.88,6.28,39.13503060232752,-84.49304463,39.06119198887707,-84.52695115,Yes
16,134,52906c56-8162-4e7a-89fe-72cbf690e1c9,2023-11-01T22:09:14.000Z,2023-11-01T22:21:11.000Z,I-75  Exit 2A / Western Ave / Findlay St,I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,12,0.22,0.88,4.54,39.1197,-84.53553,39.06119198887707,-84.52695115,No
17,25,83843c0b-f853-4b70-9b64-cfff73c0c243,2023-11-01T06:00:25.000Z,2023-11-01T06:43:35.000Z,I-271  Exit 3 / OH-94 Ridge Rd / OH-94,I-271,Northbound,43,0.187,0.3,11.78,41.19161094254055,-81.74545841,41.26428400408253,-81.55126727,Yes
18,68,82ef3370-719a-41cb-9af7-2d2cbacdf893,2023-11-01T08:02:29.000Z,2023-11-01T08:30:34.000Z,US-422,US-422,Westbound,28,0.315,0,10.21,41.38342158411233,-81.24689324,41.39487,-81.44184,Yes
19,15,ba6c9f2b-5995-413c-ae3b-248b2c42a669,2023-11-01T08:21:23.000Z,2023-11-01T08:34:22.000Z,I-80,I-80,Eastbound,13,0.615,0.721,11.23,41.254478206654696,-81.43706594,41.24431775011299,-81.22339249,Yes
20,3,6878bd79-511a-4c90-9041-f063c56e51d6,2023-11-01T11:50:23.000Z,2023-11-01T12:04:18.000Z,I-71,I-71  Exit 12 / US-22 Montgomery Rd,Southbound,14,0.892,1.039,7.82,39.301739871761214,-84.30510017,39.20944049001774,-84.37108094,Yes
21,73,aa46e14d-3f0f-43b9-b074-3a9f6764f82a,2023-11-01T21:14:17.000Z,2023-11-01T21:37:23.000Z,OH-315  Exit 4 / Lane Ave,"I-71  Exits 99A,99B,106 / I-70  Exits 99A,99C / OH-315",Southbound,23,0.053,0,4.11,40.00921103957644,-83.03149028,39.9530458,-83.01780939,Yes
22,13,5ae3778f-20dc-40c9-95c8-5b9f684df6cc,2023-11-01T12:03:31.000Z,2023-11-01T12:40:40.000Z,OH-21,I-77,Northbound,37,0.535,1.099,6.05,41.089063657829215,-81.66035189,41.16740440410947,-81.62587803,Yes
23,56,c35f0dd9-8cfe-4e72-8a98-b9150b2a77fd,2023-11-01T07:31:25.000Z,2023-11-01T07:38:31.000Z,I-80,I-80,Westbound,7,0.269,0.763,8.13,41.243659539737656,-81.18404663,41.25260752328859,-81.34120619,Yes
24,117,666a45eb-d996-4736-958c-1e6231e8e058,2023-11-01T03:16:35.000Z,2023-11-01T03:39:41.000Z,I-90  Exit 200 / OH-44,I-90  Exit 212 / OH-528 / OH-528 River St,Eastbound,23,0.123,0.64,11.37,41.67278144210772,-81.24058967,41.75591954364353,-81.05500047,Yes
25,5,4d32313e-d05b-45da-826e-cfecdbba5246,2023-11-01T21:40:27.000Z,2023-11-01T21:42:21.000Z,"I-75  Exits 2,2B / Winchell Ave / Western Hills Viad","I-71  Exits 191,192 / KY-8 5th St / Bullock St",Southbound,2,0.47,0.133,2.46,39.12671,-84.53492,39.09496973053394,-84.52238001,No
26,85,9becfd93-7e12-4d28-909e-a57fb58473ad,2023-11-01T20:30:21.000Z,2023-11-01T22:09:15.000Z,I-670  Exit 7 / 5th Ave / US-62 5th Ave,"I-670  Exits 2A,2B,3 / OH-315  Exits 1C,1D,1E,1F,2 / Goodale St",Westbound,99,0.074,0.268,4.2,39.98227972,-82.94095032,39.97227802935056,-83.01624494,Yes
27,19,88f9c1d9-ccb0-4fe6-b901-420c8d35fc2e,2023-11-01T05:58:37.000Z,2023-11-01T06:09:23.000Z,I-77,I-77,Southbound,11,0.632,0.818,7.26,41.28500667983303,-81.63639111,41.18048025975163,-81.62600063,Yes
