,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,38,9e8ddd2f-ce76-498e-9b1c-c7b53ce9fe40,2024-03-19T20:33:28.000Z,2024-03-19T21:35:28.000Z,"I-71  Exits 3,3A-B / Essex Pl / William Howard Taft Rd",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,62,0.127,0.591,6.25,39.137159928062175,-84.48988015,39.06340169872408,-84.5232565,Yes
1,7,e9f60aec-fe9d-4857-b98b-652a8b237884,2024-03-19T20:14:35.000Z,2024-03-19T20:36:28.000Z,I-75  Exit 6 / Mitchell Ave,"I-71  Exits 191,192 / KY-8 5th St / Bullock St",Southbound,22,0.634,0.133,5.86,39.162021949233534,-84.51580235,39.09496973053394,-84.52238001,Yes
2,40,305d1f05-074b-46cd-8f59-90f7ffa57bc6,2024-03-19T19:46:24.000Z,2024-03-19T19:50:28.000Z,"I-71  Exits 3,3A-B / Essex Pl / William Howard Taft Rd",I-71  Exit 15 / Pfeiffer Rd,Northbound,4,0.491,0.674,10,39.143624003926206,-84.48001065,39.23437271966536,-84.3668899,Yes
3,40,d69118a4-92a0-4039-8a42-3778deeddc77,2024-03-19T21:08:23.000Z,2024-03-19T21:23:27.000Z,"I-71  Exits 3,3A-B / Essex Pl / William Howard Taft Rd",I-71  Exit 15 / Pfeiffer Rd,Northbound,15,0.105,0.172,9.89,39.13971581669596,-84.48484786,39.22706827219064,-84.36661091,Yes
4,72,eb5147e8-842a-454e-a71c-49f9b0b8f201,2024-03-19T12:21:32.000Z,2024-03-19T13:14:28.000Z,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",I-71  Exit 8 / Highland Ave,Southbound,53,0.519,0.378,8.64,39.27525,-84.34531,39.170832680830266,-84.40891003,Yes
5,5,9e099d62-f00c-4129-aba8-7a89630a77f0,2024-03-19T21:25:28.000Z,2024-03-19T21:38:27.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71  Exit 189 / KY-1072 Kyles Ln / KY-1072,Southbound,13,0.128,0.591,5.08,39.131700012959136,-84.53277555,39.06340169872408,-84.5232565,Yes
6,46,53b9e046-36bd-4230-aad7-ee9954e6c222,2024-03-19T20:27:27.000Z,2024-03-19T20:48:23.000Z,I-71  Exit 5 / Duck Creek Rd,"I-71  Exit 14 / OH-126 Ronald Reagan Cross County Hwy Exits 32B,32C",Northbound,21,0,0.905,8.41,39.14325,-84.47165,39.21701108063452,-84.36923765,Yes
7,7,dca11209-db26-43a1-8d01-c4221e4656f0,2024-03-19T21:15:28.000Z,2024-03-19T22:24:28.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St","I-71  Exits 191,192 / KY-8 5th St / Bullock St",Southbound,69,0.195,0.324,3.12,39.13322,-84.53272,39.09220956,-84.52252003,Yes
8,20,f5dc56ee-b075-4cac-a42a-7f36f012a72e,2024-03-19T21:22:32.000Z,2024-03-19T21:23:27.000Z,"I-71  Exits 3,3A-B / Essex Pl / William Howard Taft Rd",I-71  Exit 11 / Kenwood Rd,Northbound,1,0.105,0.288,6.55,39.13971581669596,-84.48484786,39.18611592113429,-84.39198093,No
9,20,69470560-f8d4-4dcf-b232-5cd337fd4e06,2024-03-19T20:56:31.000Z,2024-03-19T20:59:31.000Z,"I-71  Exits 3,3A-B / Essex Pl / William Howard Taft Rd",I-71  Exit 11 / Kenwood Rd,Northbound,3,0.7,0.68,6.35,39.14369562065887,-84.4765187,39.19110006,-84.38817995,Yes
10,94,d0dc7f30-20c1-4846-8e96-4190d33be77c,2024-03-19T11:40:29.000Z,2024-03-19T12:57:35.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-71 / I-75,Southbound,77,0.025,0.138,3.29,39.14644205004745,-84.53844198,39.10314,-84.52535,Yes
11,30,5193226f-9aba-4c39-b143-29a6412620fb,2024-03-19T11:35:29.000Z,2024-03-19T12:12:39.000Z,"I-275  Exits 74A,74B / I-471  Exits 1A,1B",I-471 Daniel Carter Beard Brg Exit 6A / I-471 / US-50,Northbound,37,0.426,0,4.67,39.04986,-84.46316,39.10164938672739,-84.49664825,Yes
