,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
671,117,0560ef54-9eae-43e7-b473-d8eac1dd818a,2022-11-20T04:57:42.000Z,2022-11-20T05:23:09.000Z,I-80  Exit 142 / I-90,I-90 / OH-2,Eastbound,25,1.029,0.346,0.62,41.39031381,-82.16070893,41.39881019,-82.15711981,Yes,
672,192,53bcead0-654e-40c1-a58a-a33a560b505a,2022-11-20T15:11:43.000Z,2022-11-20T15:13:36.000Z,OH-174 River St / US-20 Euclid Ave / US-20 Erie St,US-20 Euclid Ave / Maple St,Westbound,2,0.194,0.627,0.75,41.63971,-81.40676,41.63098258,-81.41451978,No,113
673,221,3e310005-ae1c-4598-88b4-a919b4fc28a9,2022-11-20T11:32:31.000Z,2022-11-20T11:46:35.000Z,US-322 Mayfield Rd,US-322 Mayfield Rd / Vincent Dr / Chesterfield Ln,Eastbound,14,0.186,0.175,2.04,41.52236,-81.35778975,41.52172958,-81.319148,Yes,
674,106,d9eadf44-5a53-4139-9c2e-1f65bc2817aa,2022-11-20T14:42:36.000Z,2022-11-20T15:09:00.000Z,US-20 Mentor Ave,US-20 Mentor Ave,Eastbound,26,0.451,0.327,1.9,41.65072004,-81.38104992,41.66389904,-81.34997383,Yes,
675,19,fe8dd4d1-7583-4a2e-96c9-e3b70b16b634,2022-11-20T14:01:37.000Z,2022-11-20T14:06:34.000Z,US-20 Euclid Ave,US-20 Euclid Ave / Euclid Ave,Eastbound,5,0.25,0,1.3,41.54924142,-81.56140786,41.56226,-81.54297,Yes,
676,44,7182a334-a23d-4c96-8ee3-c08253c5b110,2022-11-20T08:45:24.000Z,2022-11-20T08:46:26.000Z,OH-86 / OH-534,OH-86 / Ireland Rd,Westbound,1,0.477,0.45,2.11,41.54888044,-80.95411819,41.56359275,-80.98861424,No,62
677,32,03c43806-fda0-45e1-8627-f5258f2bde02,2022-11-20T06:38:10.000Z,2022-11-20T06:43:02.000Z,I-80,I-80,Eastbound,5,0.762,0.977,2.31,41.59968576,-83.92800462,41.59981,-83.88327998,Yes,
678,46,1b5df44f-5a4a-402d-8cdb-81ade5d37b3b,2022-11-20T14:57:37.000Z,2022-11-20T15:00:37.000Z,OH-84 Ridge Rd / OH-84 Bishop Rd / Bishop Rd,OH-84 Ridge Rd,Eastbound,3,0,0.364,2.39,41.59657,-81.47897,41.60846007,-81.43831992,No,180
679,42,97c30a76-e0f8-4a4c-a3a0-fa8ea268bafb,2022-11-20T05:40:32.000Z,2022-11-20T05:41:28.000Z,I-70  Exit 176 / OH-723,I-70,Westbound,1,0.214,1.009,2.88,40.00773431,-81.63253059,39.98959718,-81.67568652,No,56
680,40,77c7db99-dcc3-4bba-a01d-b86713cd26cd,2022-11-20T13:36:29.000Z,2022-11-20T13:37:33.000Z,US-20 Euclid Ave,US-20 Euclid Ave,Westbound,1,1.005,0.19,1.22,41.58837,-81.50128,41.57616975,-81.51808041,Yes,
681,270,7fafe425-6d7a-4756-aa96-eb47551ea789,2022-11-20T15:48:44.000Z,2022-11-20T15:49:38.000Z,CR-4 Auburn Rd,CR-4 Auburn Rd / CR-78 Hosford Rd,Northbound,1,1.114,0.605,1.71,41.58485499,-81.2425675,41.60963699,-81.24285908,No,54
682,138,213aa9d2-f18b-4fad-ab43-e1d411937833,2022-11-20T15:33:39.000Z,2022-11-20T15:36:55.000Z,US-6 Gar Hwy,US-6 Gar Hwy,Eastbound,3,0,0.227,2.35,41.58694,-81.18384,41.60493074,-81.1455759,No,196
683,5,b7142914-0d53-4710-92cb-481202438013,2022-11-20T13:15:39.000Z,2022-11-20T13:17:28.000Z,US-322 Mayfield Rd,US-322 Mayfield Rd,Westbound,2,0.474,0.17,0.81,41.52015,-81.43333837,41.52014856,-81.44902202,No,109
684,141,1d1dc5f0-11f6-4cac-8a00-b3a0aa1244c7,2022-11-20T14:01:37.000Z,2022-11-20T14:06:34.000Z,OH-91 Som Center Rd / Ridgeview Rd,OH-91 Som Center Rd,Northbound,5,0.628,0.069,1.48,41.51795006,-81.43867,41.53914947,-81.43881803,No,297
685,260,0b683b2c-5ca3-420b-8adf-e136bc6a2041,2022-11-20T13:36:29.000Z,2022-11-20T13:51:38.000Z,US-6 Chardon Rd / Fowler Dr,US-6 Chardon Rd / Fairview Rd,Westbound,15,0.905,0.242,1.4,41.58564894,-81.44693199,41.58447217,-81.47310456,Yes,
686,93,1ec8b9c3-6742-4e76-8cee-66c19ac0f195,2022-11-20T18:27:12.000Z,2022-11-20T18:29:10.000Z,OH-307 / Dadeyville Rd,OH-307 / Velotta Dr,Westbound,2,0.671,0.946,2.42,41.76285,-80.81598,41.77189,-80.86039007,No,118
687,96,9e94e78a-7e92-4b22-ab90-5742b2bb34ae,2022-11-20T15:01:42.000Z,2022-11-20T15:02:39.000Z,US-322 / OH-534,OH-86 / Hyde Rd,Westbound,1,0,0.479,2.49,41.53528,-80.93423,41.55828021,-80.97035027,No,57
688,255,fc42099c-d570-489b-bb9e-3aa15eb4f348,2022-11-20T14:48:47.000Z,2022-11-20T14:49:34.000Z,OH-84 Ridge Rd / OH-84 Bishop Rd / Bishop Rd,OH-84 Ridge Rd / Grace Woods Dr,Eastbound,1,0,0.963,2.99,41.59657,-81.47897,41.61406001,-81.42953998,Yes,
689,98,2c0177c3-fbe2-4b27-99f5-ab0e50f3de85,2022-11-20T10:00:26.000Z,2022-11-20T10:04:29.000Z,US-6 / OH-534,US-6 Gar Hwy / OH-528 Madison Rd,Westbound,4,0,1.099,3.22,41.60572,-80.95371,41.60722122,-81.01327438,Yes,
690,138,6e3227c5-70fa-459c-8a2d-6abbe91068b9,2022-11-20T15:01:42.000Z,2022-11-20T15:07:46.000Z,US-6 Gar Hwy,US-6 Gar Hwy,Eastbound,6,0,0,2.13,41.58694,-81.18384,41.60308173,-81.14883309,No,364
691,138,0ca6a02b-0624-4198-91fc-a9f5d34ad13f,2022-11-20T14:52:36.000Z,2022-11-20T15:13:37.000Z,OH-44 Center St,US-6 Gar Hwy,Eastbound,21,0.379,0.793,2,41.58990251,-81.22371477,41.58470001,-81.18781999,Yes,
692,289,2afc5374-ba06-4bc7-aefe-b742a7df5ffb,2022-11-20T15:55:42.000Z,2022-11-20T15:56:44.000Z,US-20 Euclid Ave,OH-174 River St / US-20 Euclid Ave / US-20 Erie St,Eastbound,1,0.685,0.124,0.87,41.62994001,-81.41674996,41.63948463,-81.40691024,Yes,
693,291,4907791c-3a3f-47f9-a886-2837e46f506b,2022-11-20T15:51:39.000Z,2022-11-20T15:52:38.000Z,OH-84 Johnnycake Ridge Rd / Garfield Rd,OH-84 Johnnycake Ridge Rd / Eastmoor Rd,Westbound,1,0.951,0.327,1.46,41.65833808,-81.35447666,41.64407975,-81.37693039,No,59
