,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
23,330,7a85682a-f545-4602-87ec-19336774fd5b,2023-01-26T12:48:37.000Z,2023-01-26T12:53:25.000Z,I-71,I-71  Exit 12 / US-22 Montgomery Rd,Southbound,5,0.446,0.894,8.11,39.30670327010374,-84.29978202,39.211536258206735,-84.37061935,Yes
24,330,49a31e81-31ae-4859-814e-938d4d93b70d,2023-01-26T12:30:06.000Z,2023-01-26T12:50:16.000Z,I-71,I-71  Exit 12 / US-22 Montgomery Rd,Southbound,20,0.892,0.894,7.66,39.301739871761214,-84.30510017,39.211536258206735,-84.37061935,Yes
25,49,b056f80f-2b94-4a01-b2b4-a5896361303e,2023-01-27T01:24:26.000Z,2023-01-27T01:39:41.000Z,US-127 / Edgewood Dr,US-127 / Sites Rd,Southbound,15,0.083,0.403,12.16,40.82138734066268,-84.58116998,40.64541570793825,-84.58038,Yes
26,372,2458d360-e6da-4f9e-a46e-251c9bd06bb2,2023-01-27T00:15:31.000Z,2023-01-27T00:43:32.000Z,OH-109 / County Road D,OH-109 / Road H,Southbound,28,0.471,0.311,10.03,41.21054003109689,-84.03588,41.07552209256443,-84.03827453,Yes
27,98,667615e0-436f-4c4f-b782-dde48c0cc2d1,2023-01-26T23:16:02.000Z,2023-01-26T23:49:28.000Z,US-127 / Shelley Rd,US-127 Washington St / OH-116 Hospital Dr / CR-122 Fox Rd,Northbound,33,0.329,0.201,10.23,40.70244868088152,-84.58075999,40.85137648730095,-84.58144368,Yes
28,364,fa8fb7df-60e6-4d1c-b884-87ec2f59e507,2023-01-26T23:11:49.000Z,2023-01-26T23:50:02.000Z,OH-49 / Light Rd,OH-49 / Horatio-Harris Creek Rd,Southbound,38,0.887,0.988,12.8,40.326032281576815,-84.73576972,40.15089741077256,-84.66398355,Yes
29,107,7dd3b336-6106-409e-8424-d2c43e61080e,2023-01-26T23:35:13.000Z,2023-01-27T00:10:21.000Z,OH-31,OH-31 / Township Road 240,Northbound,35,0.329,0.545,8.5,40.41024077702918,-83.41569386,40.51299694,-83.50432009,Yes
30,204,de356482-5cec-4683-8749-d4c3afcf7aaa,2023-01-26T21:28:26.000Z,2023-01-26T21:34:16.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St","I-71  Exits 191,192 / Bullock St / KY-1120 12th St",Southbound,6,0.256,0.133,2.68,39.12958756171544,-84.53348376,39.09496973053394,-84.52238001,No
31,12,215d28f4-f170-425e-9587-28a430b05511,2023-01-26T23:19:28.000Z,2023-01-27T00:33:37.000Z,US-127 / US-224 / CR-13 Marsh Rd,US-127 / Road 48,Northbound,74,1.114,0.006,9.2,40.90044,-84.57199,41.03365993216059,-84.57282,Yes
32,315,d1af4b1a-1b76-49ed-8b9f-53e7151fb5c0,2023-01-27T04:49:03.000Z,2023-01-27T05:09:12.000Z,Lincoln Hwy / OH-115 West St,OH-115 / Road Z,Northbound,20,1.07,1.058,9.8,40.83636223,-84.13789109,40.96634295873277,-84.18498501,Yes
33,98,0edf6be5-9e06-4448-9b17-37938bf34326,2023-01-26T23:41:51.000Z,2023-01-26T23:45:21.000Z,US-127 / Dutton Rd,US-127 Washington St / OH-116 Hospital Dr / CR-122 Fox Rd,Northbound,4,0.667,0.201,10.9,40.69204052621743,-84.58066023,40.85137648730095,-84.58144368,No
34,141,74a6477b-3c44-4925-a6d6-216bfd2d5c4d,2023-01-26T12:56:52.000Z,2023-01-26T13:06:14.000Z,I-71  Exit 105 / Greenlawn Ave,OH-315  Exit 3 / Cannon Dr / Medical Center Dr,Northbound,9,0,0.409,2.32,39.94661,-83.01424,39.97870609260914,-83.02144661,Yes
35,92,b94774ce-4e25-4fb3-a573-219d342f29e3,2023-01-27T01:10:48.000Z,2023-01-27T01:16:03.000Z,US-127,US-127 / OH-707 Mercer Rd / Mercer Rd,Southbound,5,0,1.008,11.57,40.8226,-84.58118,40.65669079141204,-84.58036878,Yes
36,346,baa36850-69b3-4ee5-af38-1c03b86ada7d,2023-01-27T03:05:15.000Z,2023-01-27T03:12:51.000Z,OH-117 / Fry Ln,US-33 / OH-117 County Road 130 / OH-117,Southbound,8,1.068,0.143,7.81,40.54459,-83.83611,40.43500913,-83.80457987,Yes
37,95,c01ea31b-7797-46d4-8dbb-bf03d145ab12,2023-01-26T23:27:40.000Z,2023-01-26T23:50:20.000Z,US-33 / OH-366,US-33 / Ashburn Rd,Westbound,23,0.147,0.938,9.96,40.51792342953495,-83.93469679,40.55638363056072,-84.08702584,Yes
38,137,7f088225-28f8-4f9a-af41-6e918cf0b389,2023-01-26T21:20:01.000Z,2023-01-26T22:39:51.000Z,I-71  Exit 5 / Duck Creek Rd,I-71  Exit 10 / Stewart Rd / Stewart Ave,Northbound,80,0.682,0.304,4.54,39.14342085757986,-84.45967187,39.179916776224765,-84.39687212,Yes
39,286,9736a011-aa86-4316-8f7d-02eceae4c70f,2023-01-26T12:24:29.000Z,2023-01-26T15:10:01.000Z,I-75  Exit 15 / Sharon Rd,I-75  Exit 7 / OH-562,Southbound,166,0.072,0.244,5.61,39.26274913824093,-84.44046007,39.19065647649214,-84.48014401,Yes
40,370,8959b7b2-caa4-4cda-b22a-05d830c936f9,2023-01-27T00:50:54.000Z,2023-01-27T01:25:28.000Z,OH-49 / Sipe Rd,OH-49 / Schroeder Rd,Southbound,35,0.168,0.218,8.77,40.66961996638506,-84.78522,40.54334164394372,-84.78442603,Yes
41,98,f30a331b-4020-4c55-8664-7d80a9355dcb,2023-01-27T00:41:34.000Z,2023-01-27T00:47:05.000Z,US-127 / Shelley Rd,US-127 Washington St / OH-116 Hospital Dr / CR-122 Fox Rd,Northbound,6,0.165,0.201,10.39,40.70126158706796,-84.58075334,40.85137648730095,-84.58144368,Yes
42,307,97d97c2e-db14-4c15-be54-2329dc70dcac,2023-01-26T23:55:30.000Z,2023-01-27T00:40:10.000Z,US-127 / Dutton Rd,US-127 / Sunset Dr,Northbound,45,0.667,0.583,10.27,40.69204052621743,-84.58066023,40.841068652106905,-84.5813057,Yes
43,400,f45cd9dc-7f08-4d81-bbb6-4029ad3a68eb,2023-01-26T21:23:15.000Z,2023-01-26T23:00:34.000Z,"I-75  Exits 2,2B / Winchell Ave / Western Hills Viad",I-71 / I-75,Southbound,97,0.47,0.129,2.33,39.12671,-84.53492,39.097171434839694,-84.52234935,Yes
44,163,3f7adc37-0b45-46fd-989d-7d4db2c320ed,2023-01-27T01:28:55.000Z,2023-01-27T01:43:54.000Z,OH-229 / CR-19 / OH-656,OH-229 Old Delaware Rd / Liberty Chapel Rd,Eastbound,15,1.109,0.699,6.38,40.39743838,-82.6833803,40.40273,-82.56363986,Yes
45,201,788d7a24-02a0-4a44-bf62-8c68bce691b5,2023-01-27T00:08:40.000Z,2023-01-27T00:52:44.000Z,US-127 / Road 48,US-127 / Union Pleasant Rd,Southbound,44,0.886,0,9.05,41.03544292464415,-84.57282695,40.90273989067348,-84.57199,Yes
46,137,69cbec63-b6b6-47e1-bfd3-260653423948,2023-01-26T22:38:20.000Z,2023-01-26T22:39:50.000Z,I-71  Exit 5 / Duck Creek Rd,I-71  Exit 10 / Stewart Rd / Stewart Ave,Northbound,2,0.808,0.148,4.26,39.14463044700447,-84.45717654,39.17751087255124,-84.39758301,Yes
47,277,cd3911cb-2ac7-4e48-aac6-73153057d4ea,2023-01-26T22:53:58.000Z,2023-01-26T23:16:38.000Z,I-271  Exit 29 / US-422 Chagrin Blvd / OH-87 Chagrin Blvd,I-271,Northbound,23,0.201,0.1,6.34,41.46093041757983,-81.49043996,41.53637086978952,-81.44856013,Yes
48,164,863a9a04-aa2d-474b-aecf-32a36858cb67,2023-01-26T23:18:43.000Z,2023-01-27T00:05:38.000Z,US-127,US-127 / OH-707,Southbound,47,0,1,10.56,40.8226,-84.58118,40.67172135810828,-84.58042944,Yes
49,66,c70cc6b8-2201-49c3-accd-3cba8abd97ed,2023-01-27T01:42:06.000Z,2023-01-27T02:08:51.000Z,OH-53 / Glenwood Acres Corporation,OH-53 / Level Dr,Northbound,27,0.523,0.264,8.2,41.17527809193922,-83.16851251,41.29347052,-83.16995974,Yes
50,90,07137357-f3f1-4bca-9d5e-a2af75ea7cb3,2023-01-27T02:30:31.000Z,2023-01-27T03:14:35.000Z,US-127 / Union Pleasant Rd,US-127 / Road 72,Northbound,44,0.156,0.161,10.21,40.90269729723085,-84.57199,41.050527312203606,-84.57290191,Yes
51,164,48ce7a4a-90cc-4d6d-bc13-f40d253a439e,2023-01-27T01:24:26.000Z,2023-01-27T01:59:33.000Z,US-127 / Edgewood Dr,US-127 / OH-707,Southbound,35,0.083,0.167,9.64,40.82138734066268,-84.58116998,40.68177988289877,-84.58052669,Yes
52,355,9cf5e6f0-329c-4456-965f-404c269e7a65,2023-01-26T12:38:50.000Z,2023-01-26T13:20:18.000Z,"I-275  Exits 74A,74B / I-471  Exits 1A,1B",I-471 Daniel Carter Beard Brg Exit 6A / I-471 / US-50,Northbound,41,0.441,0.364,4.02,39.05579854454087,-84.46936,39.10075766843634,-84.49494519,Yes
53,367,00913809-df99-4df5-8ce7-9c9af51bc317,2023-01-27T03:03:51.000Z,2023-01-27T03:38:55.000Z,US-42 / OH-29,OH-187 / OH-29,Westbound,35,0.606,0.884,10.11,39.97154002320742,-83.37195004,40.05366745363252,-83.52834432,Yes
54,300,f0ccdae2-c12b-48a3-b4d7-90ac1f4ea07f,2023-01-27T01:02:47.000Z,2023-01-27T01:20:03.000Z,OH-81 Allentown Rd / OH-66 St Marys Rd / OH-66 Allentown Rd,OH-66 Spencerville Rd / Amanda Ave,Northbound,17,0.645,1.012,5.6,40.74425583083245,-84.33406784,40.825158808940216,-84.3350108,Yes
55,397,7ef634a9-c4a7-4428-a63a-3754328df7ad,2023-01-27T04:58:05.000Z,2023-01-27T05:21:20.000Z,US-68,US-68 / Township Hwy 51,Southbound,23,0,0,9.5,40.6272,-83.61854,40.50351866684175,-83.69512825,Yes
56,155,d4342377-e9cd-4cbd-8948-4a2b0a42101b,2023-01-27T00:41:34.000Z,2023-01-27T00:42:30.000Z,US-127 / Shelley Rd,US-127 / Edgewood Dr,Northbound,1,1.015,0.159,8.46,40.69888,-84.58074,40.82138653686945,-84.58116997,No
57,325,620ad7e3-9751-4920-857b-d55eafaafc9b,2023-01-27T02:28:53.000Z,2023-01-27T02:37:36.000Z,Township Road 10 / CR-313 / OH-698,OH-698 Main St / Allen St,Southbound,9,0.157,0.291,5.54,40.98301371980269,-83.72745097,40.903943229141525,-83.72704246,Yes
58,136,c7801241-59e6-44a9-9c80-bcd8bf5fde06,2023-01-27T00:32:51.000Z,2023-01-27T00:40:10.000Z,OH-66 / Shipman Rd,OH-66 / Deep Cut Rd,Northbound,7,1.085,0.796,8.45,40.56546005,-84.36910544,40.67849072716984,-84.36262493,Yes
59,74,fe8a4d34-a7ef-49d7-8308-82818cee2083,2023-01-27T00:55:40.000Z,2023-01-27T01:12:21.000Z,OH-18 Deshler Rd / Range Line Rd,OH-18 / OH-18 Deshler Rd / County Road 1,Westbound,17,1.226,0,6.69,41.18278935046911,-83.77941003,41.204262687102926,-83.8795019,Yes
60,75,0d9e80c7-e388-46f7-951c-c5e2c2ba0246,2023-01-27T00:34:28.000Z,2023-01-27T00:58:53.000Z,US-127 / Cooper Rd,US-127 / Dutton Rd,Southbound,24,0,0.848,10.39,40.83708,-84.58126,40.68660584046969,-84.58058343,Yes
61,75,06415605-e903-414f-920f-f6777dabd2b4,2023-01-26T21:37:23.000Z,2023-01-26T22:27:43.000Z,US-127 / Cooper Rd,US-127 / Dutton Rd,Southbound,50,0,0.347,9.89,40.83708,-84.58126,40.69385367251906,-84.58068585,Yes
62,75,762513e4-6945-446e-a63a-81b36490b7e2,2023-01-26T21:20:26.000Z,2023-01-26T21:32:47.000Z,US-127 / Cooper Rd,US-127 / Dutton Rd,Southbound,12,0,0.347,9.89,40.83708,-84.58126,40.69385367251906,-84.58068585,Yes
63,75,3486b8e1-df9f-4161-88ce-c2e0a1cbc683,2023-01-26T19:57:28.000Z,2023-01-26T21:38:45.000Z,US-127 / Edgewood Dr,US-127 / Dutton Rd,Southbound,101,0.401,0.848,8.99,40.818185564531376,-84.58114489,40.68660584046969,-84.58058343,Yes
64,77,ecb6710e-4d81-4599-9334-68bb9403bf29,2023-01-27T01:56:40.000Z,2023-01-27T02:12:28.000Z,OH-96,OH-13 / OH-96,Eastbound,16,0.649,0.128,5.61,40.87933173931675,-82.62386305,40.887390010072906,-82.52966936,Yes
65,145,f81e1409-3380-43cd-afeb-e939625a5404,2023-01-27T04:57:31.000Z,2023-01-27T05:10:43.000Z,US-30 / Watkins Rd,US-30,Westbound,13,0.958,0.257,8.08,40.83250095308648,-84.15607529,40.846910052540025,-84.30732006,Yes
66,194,c49b5787-c82a-4c23-81b7-a1e30211a860,2023-01-26T22:23:38.000Z,2023-01-27T00:31:17.000Z,OH-546 / Willow Hill Rd,OH-546 / Painter Rd,Southbound,128,1.041,0,7.38,40.66156,-82.58879,40.559574279010505,-82.56333513,Yes
67,24,c1b718c5-984f-49a7-8e31-9436d4bee525,2023-01-26T23:15:10.000Z,2023-01-26T23:26:51.000Z,OH-18 Main St / OH-235 Otsego Pike / Needles Rd,OH-235 Otsego Pike / CR-28 Mermill Rd,Northbound,12,1.235,0.509,6.04,41.19998209282452,-83.78436184,41.2873607,-83.78604745,Yes
68,269,192e033c-b1ce-45a5-8936-f86d5702a2c3,2023-01-27T00:25:39.000Z,2023-01-27T00:52:03.000Z,OH-637 / Harvey Rd,OH-637 / Road 72,Northbound,26,0.667,0.502,5.87,40.97061710703753,-84.47638726,41.05561536341046,-84.47670007,Yes
69,12,03cc8e5c-f45f-4073-8827-22f9bf36d453,2023-01-27T00:33:37.000Z,2023-01-27T01:18:54.000Z,US-127 / Union Pleasant Rd,US-127 / Road 48,Northbound,45,0.322,0.006,8.88,40.903928202321296,-84.57199764,41.03365993216059,-84.57282,Yes
70,194,a79cba14-bb1c-4547-bf77-69afcadfb5d8,2023-01-27T02:37:36.000Z,2023-01-27T02:58:29.000Z,OH-546 / Willow Hill Rd,OH-546 / Painter Rd,Southbound,21,1.041,0.978,7.26,40.66156,-82.58879,40.56094951066921,-82.56374985,Yes
71,431,64333339-9275-48bd-9674-4464012155ca,2023-01-26T06:19:16.000Z,2023-01-26T06:51:23.000Z,US-127 Meridian Rd / 1st St,US-127 / County Road T,Southbound,32,0.673,0.526,9.34,41.84236885119013,-84.36166,41.70867143024967,-84.36042836,Yes
72,276,bd83cda8-98ce-44cd-8ff0-db4a497c0ee3,2023-01-27T02:49:10.000Z,2023-01-27T03:25:32.000Z,US-127 / Shelley Rd,US-127 / Cooper Rd,Northbound,36,0.329,0.205,9.22,40.70244868088152,-84.58075999,40.83707772278208,-84.58125998,Yes
73,200,dbc7bfd1-eb25-4d65-8397-2a382c220a16,2023-01-27T00:17:05.000Z,2023-01-27T00:48:51.000Z,US-224 / Township Road 215,US-224 / Township Road 59,Eastbound,32,0,0.451,9.26,41.06084991,-83.55123933,41.08572129,-83.37653626,Yes
74,421,d2f2dad9-df20-41c5-9fd2-5a68258bc528,2023-01-27T00:17:05.000Z,2023-01-27T00:45:23.000Z,US-127 / Dutton Rd,US-127 / Howick Rd,Southbound,28,0.667,0.278,6.23,40.676347650013575,-84.58047417,40.58729378336807,-84.57102499,Yes
75,32,1613b4a2-61af-4afe-adb2-70a1b56b1153,2023-01-26T23:46:14.000Z,2023-01-27T00:01:06.000Z,OH-3 Wooster Rd / Pigeon Roost Rd,OH-3 Wooster Rd / Scott Rd,Westbound,15,0,0.348,6.72,40.51542,-82.32572,40.45524841360688,-82.41947204,Yes
76,258,82b84e45-105c-4042-a325-26cea2902632,2023-01-26T22:39:36.000Z,2023-01-26T23:12:13.000Z,OH-66 Spencerville Rd / Amanda Ave,OH-81 Allentown Rd / OH-66 St Marys Rd / OH-66 Allentown Rd,Southbound,33,1.134,0,5.82,40.82025669,-84.33498857,40.737918453814125,-84.33408,Yes
77,278,a2605402-3094-4b41-a52a-f2e777dee4de,2023-01-26T23:25:06.000Z,2023-01-26T23:49:28.000Z,CR-313 / Township Road 79,OH-235 / CR-313,Westbound,24,0.922,0.818,7.3,40.99325317881807,-83.71486263,40.92395002,-83.82355996,Yes
78,185,616e5006-24f9-48a1-bed7-035c9cf96c55,2023-01-26T22:03:54.000Z,2023-01-26T22:32:39.000Z,US-127 / Fife Rd,US-127 / Road 60,Northbound,29,0.66,0.154,6.53,40.940935870865694,-84.57223,41.03579929738292,-84.57282834,Yes
79,239,27d2805b-db3b-4969-a642-fa9038543387,2023-01-27T00:07:36.000Z,2023-01-27T00:25:39.000Z,US-33 / Hayes Rd,US-33 / Lombard Rd,Westbound,18,0.646,0.936,6.04,40.6231752,-84.52505015,40.67489442714062,-84.61645325,Yes
80,218,54c3aae2-e212-4bbd-9fd7-34df22313c3b,2023-01-27T00:01:39.000Z,2023-01-27T00:18:54.000Z,US-23 Countyline St / US-23 Fostoria Rd / Township Road 84,US-23 Fostoria Rd / Caldwell Rd / CR-45 Sand Rd,Northbound,17,0.336,0,8.72,41.20073394178071,-83.42063802,41.32490673595454,-83.41773723,Yes
81,240,e49e2bd1-3b4d-4a3f-9a84-3034bfe7f416,2023-01-26T22:59:59.000Z,2023-01-26T23:11:10.000Z,I-271  Exit 32 / Cedar Rd / Brainard Rd,"I-271  Exits 27A-B,27B / I-480  Exit 13A / US-422  Exit 13B",Southbound,11,0.676,0.242,4.36,41.50018529006939,-81.48232514,41.43849990406163,-81.49747008,Yes
82,448,3a7129a4-0dd5-4a25-87a9-826550247992,2023-01-27T04:56:48.000Z,2023-01-27T05:00:10.000Z,US-33,US-33,Eastbound,3,0.81,0,7.34,40.21958283210875,-83.31722695,40.14718411,-83.21407701,Yes
83,19,8eff9b22-e9b9-49b1-ad3e-23516276cb0f,2023-01-26T13:33:16.000Z,2023-01-26T13:37:18.000Z,I-71  Exit 19 / Fields Ertel Rd / Escort Dr,"OH-126 Ronald Reagan Cross County Hwy Exits 32B,32C / I-71  Exit 14",Southbound,4,0.461,0,4.35,39.29369026420861,-84.31604028,39.24588245135457,-84.36599306,No
84,210,5b0d1c8b-9c86-41a2-abe8-939b0ce09b93,2023-01-27T00:37:31.000Z,2023-01-27T01:09:31.000Z,OH-696 Main St / West St / OH-696 West St,Road 6 / Champion Ave,Northbound,32,0,0.855,8.12,40.83297,-83.9758,40.948605197404845,-83.97636476,Yes
85,168,0a1d11a9-13e4-49dc-ba63-35f5a0f8c92b,2023-01-27T01:50:32.000Z,2023-01-27T02:18:43.000Z,Anderson Rd / Waynesville Jamestown Rd,Waynesville Jamestown Rd / Paintersville New Jasper Rd,Eastbound,28,0,0.974,7.45,39.60177,-83.93594,39.62660993,-83.80732908,Yes
86,298,3599af9b-0a87-4b88-8cad-4814004ecd17,2023-01-27T00:54:06.000Z,2023-01-27T01:12:21.000Z,OH-115,US-224 North St / US-224 Ottawa St / OH-115 North St,Northbound,18,0.483,0,7.25,40.88726005548381,-84.15569005,40.98093,-84.19726,Yes
87,377,bf61dd9c-ff99-4399-a597-41617108f841,2023-01-27T02:33:22.000Z,2023-01-27T02:52:26.000Z,OH-314 / Township Road 120,OH-314 / CR-242,Northbound,19,0.153,0.146,5.93,40.51834935631471,-82.66836984,40.60342112421317,-82.66238864,Yes
88,209,e52c86e6-c756-4e71-a769-bebcbc3db150,2023-01-27T04:22:22.000Z,2023-01-27T04:39:58.000Z,OH-49 / OH-49 Main St / Industrial Dr,US-224 / OH-49,Southbound,18,1.097,0.293,7.44,40.908652,-84.70732419,40.844247875047614,-84.7709629,Yes
89,205,3529863e-837a-41d1-a0fc-7e3a1dc6cf95,2023-01-27T00:07:36.000Z,2023-01-27T00:29:30.000Z,OH-49 / Siegrist-Jutte Rd,OH-49 / Carmel Church Rd,Northbound,22,0.344,0.51,7.08,40.46394658157005,-84.78433833,40.567532549238216,-84.78465,Yes
90,324,a5843809-e09b-4877-bd6e-2f5a4b9c9a56,2023-01-26T11:34:08.000Z,2023-01-26T11:53:49.000Z,OH-49 / Light Rd,OH-47 / OH-49,Southbound,20,0.887,0.134,7.65,40.326032281576815,-84.73576972,40.221859589430416,-84.68917986,Yes
