,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
24,189,80b34a39-1cbe-40a6-89e9-07a843909aca,2024-02-29T22:23:23.000Z,2024-02-29T22:41:20.000Z,I-275  Exit 44 / Mosteller Rd,I-275  Exit 54 / Wards Corner Rd,Northbound,18,0.218,0.974,9.14,39.285919924210695,-84.4253197,39.23071084241322,-84.28791105,Yes
25,158,4ec5b4c8-3f97-4b39-ad0e-0db0660f62b3,2024-02-29T12:35:28.000Z,2024-02-29T13:16:14.000Z,I-70 / I-670,"I-71  Exits 109A,109B,110A / I-670  Exits 4A,4A-B,4B,4C,5,5A-5B / Goodale St",Eastbound,41,0.158,0.287,4.43,39.96770536478464,-83.06273682,39.97172001171276,-82.98721993,Yes
26,117,0380d857-e8bc-4f46-862f-5bd963e37bbd,2024-02-29T12:50:31.000Z,2024-02-29T13:28:37.000Z,I-71  Exit 117 / OH-161 Dublin Granville Rd,I-71  Exit 111 / 17th Ave,Southbound,38,1.02,0.263,4.41,40.069416242082895,-82.99117413,40.00998216038193,-82.98817592,Yes
27,138,b246eb9d-9ac7-4a67-b604-05b94a51c4df,2024-02-29T12:53:32.000Z,2024-02-29T14:44:30.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St",I-75  Exit 12 / Davis St,Northbound,111,0.073,0.327,6.87,39.15508046,-84.53776966,39.21794,-84.44937,Yes
28,83,2dd750c5-196d-4551-a708-8438e16b3210,2024-02-29T17:30:24.000Z,2024-02-29T18:20:27.000Z,I-75  Exit 6 / Mitchell Ave,I-75  Exit 13 / Shepherd Ln / Shepherd Ave,Northbound,50,0,0.321,5.78,39.16159,-84.51389,39.22208264587192,-84.44813084,Yes
29,83,86978ef0-10df-459d-8acb-be71bc26bad8,2024-02-29T14:51:23.000Z,2024-02-29T15:21:25.000Z,I-75  Exit 6 / Mitchell Ave,I-75  Exit 13 / Shepherd Ln / Shepherd Ave,Northbound,30,0.129,0.691,6.02,39.16181093186662,-84.51150779,39.22738984154276,-84.44935286,Yes
30,115,e248242c-8c31-4681-aadc-9e42a2dc4ba6,2024-02-29T11:43:45.000Z,2024-02-29T13:56:56.000Z,"I-71  Exits 237,237A,237B / OH-291 Engle Rd / Snow Rd",I-71 / I-90 / I-90,Northbound,133,0,0.751,10.41,41.40235,-81.81774,41.478436653606856,-81.69311244,Yes
31,83,f143fe2e-87cf-4e53-bd75-6fd33b5aefc0,2024-02-29T14:45:31.000Z,2024-02-29T14:49:26.000Z,I-75  Exit 6 / Mitchell Ave,I-75  Exit 13 / Shepherd Ln / Shepherd Ave,Northbound,4,0,0.691,6.15,39.16159,-84.51389,39.22738984154276,-84.44935286,Yes
32,57,e2bd6faa-b990-48ae-8cda-647666eb5c4b,2024-02-29T09:53:39.000Z,2024-02-29T10:57:39.000Z,I-90,I-90,Westbound,64,0.852,0.136,9.87,41.67274458462288,-81.24159623,41.61842483838995,-81.41344305,Yes
33,94,97deafa5-437f-46de-9728-e30b669dd6a3,2024-02-29T10:18:39.000Z,2024-02-29T10:46:43.000Z,I-90,I-90,Eastbound,28,0.607,0.449,10.59,41.62410564637018,-81.40345765,41.68217438830396,-81.21914736,Yes
34,182,588f04be-6655-46f0-b988-8ddba31dea4b,2024-02-29T12:36:48.000Z,2024-02-29T12:40:51.000Z,I-77  Exit 153 / Pleasant Valley Rd / Forestwood Dr,I-77  Exit 160 / Pershing Ave,Northbound,4,0.828,0.054,5.81,41.37821500881719,-81.65255012,41.45914021423125,-81.65695999,Yes
35,137,fd01b324-2ad0-4863-a5c6-1910aeb7612b,2024-02-29T12:28:48.000Z,2024-02-29T12:30:50.000Z,US-422,US-422,Westbound,2,0.95,0.302,7.39,41.389779552505765,-81.36106904,41.423998,-81.48332268,Yes
36,54,e59c0f07-82f8-4c9b-ad49-3b6355d84f49,2024-02-29T21:26:24.000Z,2024-02-29T21:47:20.000Z,"I-71  Exits 184,185 / I-275  Exit 84 / KY-236 Commonwealth Ave","I-75  Exits 1C,1D,1F / I-71  Exit 1B / US-50 6th St Expy",Northbound,21,0.697,0,6.53,39.03836000436376,-84.59134999,39.09497620105998,-84.5222685,Yes
37,95,e6145851-0034-40d6-ac4a-2f78dca5658d,2024-02-29T12:34:50.000Z,2024-02-29T13:19:50.000Z,"I-90  Exits 176,177 / 72nd St / Marginal Rd",I-90  Exit 171 / 14th St / Fairfield Ave,Westbound,45,0.129,0.456,4.65,41.53911997309413,-81.63608038,41.49390997057753,-81.68445006,Yes
38,52,b9056568-21ee-48e1-8cc5-6bd0850dba68,2024-02-29T21:49:21.000Z,2024-02-29T22:53:24.000Z,I-275  Exit 44 / Mosteller Rd,I-275  Exit 52 / Loveland Madeira Rd,Northbound,64,0,0.319,7.47,39.28693,-84.42917,39.25054855150524,-84.30992614,Yes
39,170,e2f5a2e4-f8cb-48fa-ae17-25ef4cdeb374,2024-02-29T20:46:56.000Z,2024-02-29T21:33:59.000Z,"I-90  Exits 176,177 / 72nd St / Marginal Rd","I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",Westbound,47,0.072,0.034,3.92,41.53922,-81.63359,41.500399924460346,-81.67068007,Yes
40,95,808107cf-6e0c-4269-98fb-909cf50cda5a,2024-02-29T22:35:52.000Z,2024-02-29T23:04:52.000Z,"I-90  Exits 176,177 / 72nd St / Marginal Rd",I-90  Exit 171 / 14th St / Fairfield Ave,Westbound,29,0.429,0.046,3.94,41.53777052403745,-81.64082359,41.49647206626531,-81.67732592,Yes
41,186,83426468-1028-4f66-b99c-6b435d0a017c,2024-02-29T21:54:20.000Z,2024-02-29T21:56:25.000Z,I-71 / US-22 Montgomery Rd / Brewster Ave,"I-71  Exits 191,192 / KY-8 5th St / Bullock St",Southbound,2,0.025,0.276,4.64,39.14227988974471,-84.48277011,39.09290994716865,-84.52248,No
42,10,ea88cc61-7c2c-404b-a2b2-6c43039f8074,2024-02-29T20:30:26.000Z,2024-02-29T20:54:30.000Z,"I-75  Exits 2,2B / Winchell Ave / Western Hills Viad","I-71  Exits 191,192 / KY-8 5th St / Bullock St",Southbound,24,0.16,0.133,2.3,39.12444923258278,-84.53549006,39.09496973053394,-84.52238001,No
43,176,81c8947a-cd41-42c1-a117-4e793d46fcdc,2024-02-29T19:05:29.000Z,2024-02-29T21:34:26.000Z,I-75  Exit 14 / Glendale Milford Rd / Vision Way,I-75  Exit 6 / Mitchell Ave,Southbound,149,0.086,0.374,5.49,39.243139514575645,-84.44960045,39.17368730179158,-84.49093674,Yes
44,33,f00646b6-137f-4bc2-ba18-c4b32ddf08ec,2024-02-29T12:00:47.000Z,2024-02-29T12:08:47.000Z,I-480  Exit 26A / I-271  Exit 26 / Rockside Rd,I-271,Northbound,8,0.526,1.004,4.52,41.41903895620967,-81.50861493,41.48089328458779,-81.4866694,Yes
45,162,5993fb4d-6bf9-448a-9648-8e6c9c021b60,2024-02-29T22:26:22.000Z,2024-02-29T22:59:22.000Z,I-71  Exit 5 / Duck Creek Rd,I-71  Exit 11 / Kenwood Rd,Northbound,33,0.334,0.167,5.28,39.14285058078149,-84.46626458,39.184882471460405,-84.39394125,Yes
46,54,fe22776b-1826-4641-b0a3-c7041d8055d3,2024-02-29T19:19:21.000Z,2024-02-29T19:25:32.000Z,I-71  Exit 186 / KY-371 Buttermilk Pike,"I-75  Exits 1C,1D,1F / I-71  Exit 1B / US-50 6th St Expy",Northbound,6,0.637,0.046,5.14,39.05003185342152,-84.56965547,39.09588013,-84.52188992,Yes
47,72,fd4960de-1565-42bb-99d6-ffa41238ba91,2024-02-29T20:24:20.000Z,2024-02-29T22:58:22.000Z,"I-70  Exits 103A,103B / Alum Creek Dr",I-70,Eastbound,154,0.847,0.204,4.6,39.93396101291049,-82.93402101,39.93368936414561,-82.8491341,Yes
48,40,903d178d-2b6e-4def-a3e0-4a9429734aab,2024-02-29T12:59:52.000Z,2024-02-29T13:15:50.000Z,OH-43 Miles Rd / Warrensville Center Rd,Warrensville Center Rd,Northbound,16,0,0.541,3.93,41.43015,-81.53608,41.48703002343959,-81.53624,Yes
49,44,9c027351-8059-415f-b6f3-71843ee8d579,2024-02-29T21:33:29.000Z,2024-02-29T23:48:17.000Z,I-75  Exit 14 / Glendale Milford Rd / Vision Way,I-75  Exit 7 / OH-562,Southbound,135,0.61,0.758,5.1,39.24911812369432,-84.44589967,39.18373999,-84.48389001,Yes
50,167,63762b7b-3fcf-4e1b-b8f7-570037f7110a,2024-02-29T14:30:22.000Z,2024-02-29T14:38:22.000Z,OH-117 / OH-117 Spencerville Rd / Becker Rd,OH-117 / High Rd,Westbound,8,1.07,1.016,8.82,40.7140574,-84.40013668,40.71339164,-84.56851138,Yes
51,39,c48fa701-3c1c-4960-a615-3d750fe76cc3,2024-02-29T21:31:56.000Z,2024-02-29T22:18:52.000Z,I-90  Exit 173B / US-322 Chester Ave / 24th St,"I-71  Exits 245,246,247A / I-90 Exit 170B / I-490  Exit 1A",Westbound,47,0,0.07,2.41,41.50658,-81.67103,41.47987946070617,-81.6932012,Yes
52,190,7ea8c31d-edf6-4a3e-9425-2b8d84742e7b,2024-02-29T13:33:56.000Z,2024-02-29T13:57:53.000Z,US-6-ALT Detroit Ave / West Blvd,US-6-ALT Detroit Ave / 50th St,Eastbound,24,0.623,0.127,1.73,41.47974,-81.75343,41.48639010665158,-81.7214196,Yes
53,48,6ba0b475-27e5-41be-9d7d-cced0d27e3bc,2024-02-29T21:50:31.000Z,2024-02-29T22:28:20.000Z,"I-71  Exits 7,8A,8B / OH-562 / Ridge Ave",I-71  Exit 15 / Pfeiffer Rd,Northbound,38,0.133,0.172,6.02,39.16524014920535,-84.42697953,39.22706827219064,-84.36661091,No
54,10,829bfab9-3229-4c85-aed1-e46503484c5c,2024-02-29T21:48:34.000Z,2024-02-29T21:54:20.000Z,"I-75  Exits 2,2B / Winchell Ave / Western Hills Viad","I-71  Exits 191,192 / KY-8 5th St / Bullock St",Southbound,6,0,0.133,2.19,39.12288,-84.53559,39.09496973053394,-84.52238001,No
55,85,c5b597fc-e43f-4d4b-b188-4ac83a9a3392,2024-02-29T13:46:54.000Z,2024-02-29T14:19:54.000Z,US-6-ALT Detroit Ave,US-20 Superior Ave / Huron Rd / Detroit Ave,Eastbound,33,0.09,0.16,2.61,41.47981014916496,-81.75202836,41.49260730850965,-81.70519229,Yes
56,142,e7d4c163-287c-426c-807d-d122d74adbc4,2024-02-29T11:54:43.000Z,2024-02-29T11:58:47.000Z,I-271 / I-480,I-480  Exit 21 / Transportation Blvd / Antenucci Blvd,Westbound,4,0.367,0.276,6.24,41.40005,-81.50775,41.41415959199996,-81.60227306,Yes
57,18,9422272e-98d1-423b-9706-588d7741b43b,2024-02-29T20:54:30.000Z,2024-02-29T21:53:21.000Z,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B","I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",Northbound,59,0.813,0.391,4.51,39.29207,-84.44905,39.28524903890097,-84.37051757,Yes
58,22,e9bf7690-8bfa-41a4-96c3-1511042d4d7e,2024-02-29T12:44:20.000Z,2024-02-29T17:22:19.000Z,I-71  Exit 9 / Red Bank Expy,"I-71  Exits 17,17A,17B / I-275  Exits 49,49A,49B",Northbound,278,0.51,0.948,6.43,39.18292471789606,-84.39587712,39.26575914329148,-84.35687143,Yes
59,73,d888e2cb-35a4-4aef-87f1-572c91a7286b,2024-02-29T11:46:27.000Z,2024-02-29T12:29:24.000Z,I-75  Exit 6 / Mitchell Ave,I-75 / Galbraith Rd,Northbound,43,0.182,0.557,4.17,39.169927956266925,-84.50263559,39.21330477957701,-84.45424942,Yes
60,145,c236118b-e1f0-4aba-b48b-abaf6f70dac3,2024-02-29T11:54:43.000Z,2024-02-29T14:23:55.000Z,"I-480  Exits 17,17A-B / OH-176 Jennings Fwy Exits 16A,16B / OH-17 Granger Rd","I-71  Exits 245,246,247A / I-90 Exit 170B / I-490  Exit 1A",Northbound,149,0.111,0.424,3.26,41.42085,-81.68994,41.46289,-81.69369,Yes
61,54,65c62fe3-9894-4e85-bc0c-e9a367f761dd,2024-02-29T18:37:28.000Z,2024-02-29T19:10:25.000Z,I-71  Exit 188 / US-127 Dixie Hwy,"I-75  Exits 1C,1D,1F / I-71  Exit 1B / US-50 6th St Expy",Northbound,33,0.099,0.046,4.35,39.05145336369311,-84.55542305,39.09588013,-84.52188992,Yes
62,44,96c1d32a-cdff-4807-a8d6-d6d233c6c2d9,2024-02-29T12:32:19.000Z,2024-02-29T15:52:26.000Z,I-75  Exit 13 / Shepherd Ln / Shepherd Ave,I-75  Exit 7 / OH-562,Southbound,200,0.26,0.479,3.94,39.23713231,-84.45122774,39.1875499,-84.48217877,Yes
63,137,be24c88e-f529-45ec-913b-f15260b26277,2024-02-29T13:48:56.000Z,2024-02-29T13:53:56.000Z,US-422,US-422,Westbound,5,0.729,0,4.14,41.39008037450502,-81.41800187,41.42167759,-81.4793913,Yes
64,134,52596af9-f541-4c7d-8ea7-5d9b2a03ff49,2024-02-29T15:02:18.000Z,2024-02-29T15:16:22.000Z,OH-823  Exit 9 / CR-28 Lucasville Minford Rd,OH-823 / US-52,Southbound,14,0.269,0.16,8.03,38.85578166578949,-82.88501248,38.75674358,-82.8732596,Yes
65,140,86b9a801-593e-44e9-8a76-fa7b50d41b48,2024-02-29T21:52:53.000Z,2024-02-29T22:54:51.000Z,"I-271  Exits 27A-B,27B / I-480  Exit 13A / US-422  Exit 13B",I-480  Exit 24 / Lee Rd / Mccracken Rd,Westbound,62,0.029,0.508,2.34,41.42818961880577,-81.51108116,41.42484969627065,-81.5544595,Yes
66,42,8388cfb3-de22-4f9f-8d80-1a2998e6f8aa,2024-02-29T13:00:29.000Z,2024-02-29T13:07:19.000Z,"OH-315  Exits 6,6A-B / North Broadway / Olentangy River Rd","I-670  Exits 2A,2B,3 / OH-315  Exits 1C,1D,1E,1F,2 / Goodale St",Southbound,7,0.102,0.52,3.44,40.03035457279257,-83.0302193,39.98565997330762,-83.02262998,Yes
67,40,c4ed6acf-0284-4040-8127-3e266d86bc7e,2024-02-29T12:38:50.000Z,2024-02-29T12:39:47.000Z,OH-43 Miles Rd / Warrensville Center Rd,Warrensville Center Rd,Northbound,1,0.025,0.115,2.47,41.430420865853314,-81.53606557,41.46623031895048,-81.53629,Yes
68,99,25839069-3399-4468-932f-2c7e5dca8530,2024-02-29T20:49:22.000Z,2024-02-29T21:45:28.000Z,I-275  Exit 33 / US-27 Colerain Ave,I-275 / I-74,Northbound,56,0.406,0.272,5.28,39.25590752653101,-84.60225147,39.21536911154913,-84.68144895,Yes
69,73,584ed501-7067-4e23-9c70-61a3f4294aa3,2024-02-29T14:58:24.000Z,2024-02-29T15:01:26.000Z,I-75  Exit 6 / Mitchell Ave,I-75 / Galbraith Rd,Northbound,3,0.258,0.134,3.77,39.16263524129027,-84.50935791,39.20315760501224,-84.46705132,No
70,21,b21cfa4b-6886-4cc6-ab2c-849ea9dc504f,2024-02-29T18:43:18.000Z,2024-02-29T19:11:30.000Z,I-75  Exit 2A / Western Ave / Findlay St,I-71 / I-75,Southbound,28,0.137,0.129,1.7,39.11786169889253,-84.53464006,39.097171434839694,-84.52234935,Yes
71,28,e98f2952-2205-46a9-9d8e-9dcf2ff0ff3b,2024-02-29T12:01:49.000Z,2024-02-29T12:05:45.000Z,I-77  Exit 161B / I-490,OH-21 Brecksville Rd / OH-17 Granger Rd,Southbound,4,0,0.311,4.36,41.47488,-81.66038,41.41476997286964,-81.64052,Yes
72,191,c60d7b17-64d4-4b0b-94d7-3a1bac763f2d,2024-02-29T12:25:26.000Z,2024-02-29T15:01:26.000Z,I-71,I-71  Exit 15 / Pfeiffer Rd,Southbound,156,0.446,0.32,4.45,39.30670327010374,-84.29978202,39.263524573780174,-84.35859816,Yes
73,14,381f068e-acd7-44d9-aede-ce66f7896c22,2024-02-29T13:02:47.000Z,2024-02-29T13:07:49.000Z,OH-91 Darrow Rd,OH-43 Aurora Rd / OH-91 Som Center Rd,Northbound,5,1.074,0.454,3.21,41.33839922102078,-81.43999965,41.38454075464163,-81.43776,Yes
74,14,905cd963-0680-4805-81ed-ed198a2fddc5,2024-02-29T12:38:50.000Z,2024-02-29T13:02:47.000Z,OH-91 Darrow Rd / Darrow Park Dr,OH-43 Aurora Rd / OH-91 Som Center Rd,Northbound,24,1.004,0.454,3.28,41.33779112948776,-81.44000991,41.38454075464163,-81.43776,Yes
75,80,49bbbbad-c7c0-4aaf-b8d4-bba6eca5f77d,2024-02-29T12:55:53.000Z,2024-02-29T12:56:54.000Z,Fulton Pkwy,Fulton Rd,Northbound,1,0.388,0.433,1.83,41.44564006840606,-81.71792,41.47035301052712,-81.70754,Yes
76,109,dcdeac31-45d5-41e5-912c-99327bc638a1,2024-02-29T12:37:27.000Z,2024-02-29T13:04:20.000Z,I-275,I-275,Northbound,27,0.813,0.28,4.34,39.24577387696275,-84.61314612,39.28950594205149,-84.55705912,Yes
77,49,00ed8165-cd00-4fc2-a5c1-1e7ac7c2db66,2024-02-29T22:18:24.000Z,2024-02-29T22:35:34.000Z,I-75  Exit 14 / Glendale Milford Rd / Vision Way,I-75,Northbound,17,0.761,0.191,4.48,39.25908,-84.44117,39.32068823250249,-84.42522996,Yes
78,132,575273c1-c2f1-4ffd-a9b2-5e113282457f,2024-02-29T19:06:21.000Z,2024-02-29T20:07:24.000Z,"I-75  Exits 52,52B / US-35 / Broadway St",I-75  Exit 47 / Dixie Dr,Southbound,61,0.578,1.169,4.55,39.74258983,-84.20492999,39.683997647594985,-84.22970071,Yes
79,159,1406be75-ca29-480a-b5b2-65aa1801f890,2024-02-29T13:28:37.000Z,2024-02-29T13:44:31.000Z,I-70,"I-70  Exits 101A,101B / I-71  Exits 107,108A / Parsons Ave",Westbound,16,0.039,0,3.67,39.93188995927889,-82.92183703,39.95443,-82.97468,Yes
80,35,8a0cce1b-e6e4-402a-af81-365455c7e125,2024-02-29T20:26:21.000Z,2024-02-29T23:11:22.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St","I-75  Exits 10,10A,10B / OH-126 Ronald Reagan Cross County Hwy Exits 27,27A,27B / Galbraith Rd",Northbound,165,0.073,0.251,5.13,39.15508046,-84.53776966,39.19929038176237,-84.46982965,Yes
81,36,f4ef9b19-672f-469d-b8d1-92d652555bd2,2024-02-29T15:24:17.000Z,2024-02-29T18:12:18.000Z,"I-75  Exits 52,52B / US-35 / Broadway St",I-75,Southbound,168,0.734,0.132,4.52,39.74033,-84.20491,39.68217621756072,-84.2303324,Yes
82,105,89eb74aa-5ffb-4b3b-8a82-3d4dfa04e76d,2024-02-29T20:53:58.000Z,2024-02-29T22:05:55.000Z,I-480,I-480,Eastbound,72,0.837,0.31,4.51,41.41029581493462,-81.62342038,41.42475,-81.53996939,Yes
83,63,80712c1a-4c2a-4de4-a58c-28134a1b278d,2024-02-29T23:50:52.000Z,2024-03-01T00:02:47.000Z,I-70  Exit 152 / US-40 National Rd / US-40 Main St,I-70,Eastbound,12,0.355,0.459,3,39.94782000374982,-82.04349996,39.944240879463536,-81.98834727,Yes
84,84,f2a280ed-6878-42ae-b195-7cced2f75ace,2024-02-29T12:53:52.000Z,2024-02-29T12:55:53.000Z,Harvard Ave / Evanston Ave,131st St / Harvard Ave,Westbound,2,0,0.785,2.36,41.4499,-81.54567,41.449049619318814,-81.59058208,Yes
