,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
0,3,4ac133e6-72d6-440b-85fa-000b74709507,2022-01-17T13:44:00.000Z,2022-01-17T14:25:55.000Z,I-90  Exit 151 / OH-611 Colorado Ave,I-90,Eastbound,42,0.37,0.944,88.1,41.46426432,-82.05210863,41.91094027,-80.59067895,Yes,
1,3,43230d79-07f8-4a58-9cef-c1a8f8f1e85c,2022-01-17T11:38:00.000Z,2022-01-17T12:26:10.000Z,OH-2 / I-90,I-90,Eastbound,48,1.31,0.999,90.15,41.40311,-82.14021,41.87509937,-80.67393329,Yes,
2,3,03594b1c-1bd2-44b5-81c8-cef86d1a25fd,2022-01-17T12:41:03.000Z,2022-01-17T13:01:57.000Z,I-90  Exit 145 / OH-57 Lorain Blvd,I-90,Eastbound,21,0.244,0.526,91.38,41.40437004,-82.11899276,41.89462303,-80.63460938,Yes,
3,3,ef154380-d884-4096-abc9-3cffeeb1d033,2022-01-17T13:03:05.000Z,2022-01-17T13:26:03.000Z,I-90,I-90,Eastbound,23,0.581,0.713,83.41,41.41814079,-82.08707695,41.84143357,-80.72377532,Yes,
4,2712,940daea5-175c-48c9-babc-827d11a452ec,2022-01-17T12:39:01.000Z,2022-01-17T12:50:07.000Z,OH-2 / I-90,I-90  Exit 235 / OH-193 / OH-84,Eastbound,11,1.31,1.205,90.35,41.40311,-82.14021,41.87742797,-80.67085869,No,544
5,2712,150d6516-e21b-4400-aae9-f14e05f22a41,2022-01-17T12:25:06.000Z,2022-01-17T12:40:13.000Z,OH-2 / I-90,I-90  Exit 235 / OH-193 / OH-84,Eastbound,15,1.31,1.205,90.35,41.40311,-82.14021,41.87742797,-80.67085869,Yes,
6,3,3690ca2f-7ab6-499f-8bbd-213c430c90d4,2022-01-17T14:24:06.000Z,2022-01-17T14:32:06.000Z,I-90  Exit 153 / OH-83 Center Rd,I-90,Eastbound,8,0.465,0.419,90.25,41.46432101,-82.01860811,41.93551765,-80.52247753,Yes,
7,851,0d48fe9a-08aa-4c43-997c-fa365a99bb96,2022-01-17T12:20:05.000Z,2022-01-17T12:39:07.000Z,I-90  Exit 218 / OH-534 / OH-534 Broadway,I-80 / I-90,Westbound,19,0.144,0.314,74.82,41.76958002,-80.9462606,41.39369988,-82.15988004,Yes,
8,851,43b5b5ae-1570-4399-ab19-7a749e853e66,2022-01-17T11:52:08.000Z,2022-01-17T12:17:00.000Z,I-90  Exit 218 / OH-534 / OH-534 Broadway,I-80 / I-90,Westbound,25,0.144,0.413,74.92,41.76958002,-80.9462606,41.39260226,-82.16022665,Yes,
9,153,15d4e613-2a6f-4bb8-b452-9e181eb04cee,2022-01-17T12:43:02.000Z,2022-01-17T12:45:14.000Z,I-90  Exit 218 / OH-534 / OH-534 Broadway,I-90,Westbound,2,1.486,0.539,73.27,41.76966,-80.94347,41.4038084,-82.13372979,Yes,
10,4203,c65788a2-1b42-46b2-b9ed-81bd0eab471c,2022-01-17T13:01:07.000Z,2022-01-17T13:02:00.000Z,I-90  Exit 218 / OH-534 / OH-534 Broadway,I-90  Exit 145 / OH-57 Lorain Blvd,Westbound,1,1.486,0.833,71.17,41.76966,-80.94347,41.41284393,-82.09875114,Yes,
11,3,056cc581-cf7c-48f2-ab01-3123efaab6ca,2022-01-17T10:39:57.000Z,2022-01-17T10:59:01.000Z,I-80  Exit 142 / I-90,I-90,Eastbound,19,0.164,0,64.35,41.39227109,-82.15993965,41.71983474,-81.1362088,Yes,
12,3,fce8d934-ddec-4ce6-8d9f-2f766b85efb6,2022-01-17T10:52:53.000Z,2022-01-17T11:02:06.000Z,I-80  Exit 142 / I-90,I-90,Eastbound,9,0.164,0.315,73.33,41.39227109,-82.15993965,41.76825408,-80.97853088,Yes,
13,241,a705dcca-371c-41e3-90fa-cd77a2fa2a6a,2022-01-17T10:57:54.000Z,2022-01-17T11:02:06.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,Eastbound,4,0,0.521,73.79,41.49259,-81.67664,41.11025463,-80.83205056,Yes,
14,241,0cd0bc7e-88fb-445d-a0f3-1fa17f43e9b8,2022-01-17T11:02:04.000Z,2022-01-17T11:02:55.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,Eastbound,1,0,0.521,73.79,41.49259,-81.67664,41.11025463,-80.83205056,Yes,
15,153,6e17a338-06d2-4fc7-8098-3758e3e24084,2022-01-17T13:16:05.000Z,2022-01-17T13:24:03.000Z,I-90,I-90,Westbound,8,0.473,0.539,71.34,41.76836986,-80.98082129,41.4038084,-82.13372979,Yes,
16,1531,c351bb10-ffe4-4734-b3f8-44035a2eb2ff,2022-01-17T12:20:58.000Z,2022-01-17T13:11:57.000Z,I-77,"I-271  Exits 18,18A,18B / OH-8  Exit 17 / Macedonia Commons Blvd",Northbound,51,1.11,0.38,75.58,40.32143826,-81.56938983,41.30196027,-81.51635015,Yes,
17,997,d2602493-dd12-4ff6-8a7e-c8523facccb0,2022-01-17T12:33:56.000Z,2022-01-17T12:46:55.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 54 / OH-534 Pricetown Rd / OH-534,Eastbound,13,0,0.469,65.78,41.49259,-81.67664,41.10007052,-80.98456465,Yes,
18,198,2244adf3-a835-4c2c-9d2b-32e1ed0ae65a,2022-01-17T13:06:51.000Z,2022-01-17T13:13:56.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76,Eastbound,7,0,0.324,62.27,41.49259,-81.67664,41.10584738,-81.05094955,Yes,
19,198,988c0e0d-190b-42ef-b09e-7b656f04633f,2022-01-17T12:51:04.000Z,2022-01-17T13:06:53.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76,Eastbound,16,0,0.999,62.94,41.49259,-81.67664,41.10513,-81.0373,Yes,
20,198,be20e6c2-00d7-4433-a17a-4adf76074b22,2022-01-17T12:08:02.000Z,2022-01-17T12:33:58.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76,Eastbound,26,0,1.05,61.36,41.49259,-81.67664,41.10591914,-81.0698248,Yes,
21,198,9aa74d6f-10de-47ba-b1ca-b1a20d2cd5bf,2022-01-17T14:06:03.000Z,2022-01-17T14:20:02.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76,Eastbound,14,0,0.841,55.43,41.49259,-81.67664,41.10590683,-81.18340922,Yes,
22,3,ffbd80a3-3589-4e7a-be1c-3a1ffdfbe8ec,2022-01-17T10:59:57.000Z,2022-01-17T11:07:05.000Z,I-80  Exit 142 / I-90,I-90,Eastbound,7,0.164,0.474,56.76,41.39227109,-82.15993965,41.66351472,-81.26151106,Yes,
23,767,b3d52163-a0c4-4fdc-9232-2e84fc5cbc3e,2022-01-17T12:01:02.000Z,2022-01-17T12:20:08.000Z,I-77,OH-8 / Highland Rd,Northbound,19,0.316,0.174,60.14,40.51834188,-81.48882376,41.2992001,-81.51484006,Yes,
24,3,f6506149-cfbc-4327-81e7-776dfcc33aa1,2022-01-17T11:19:53.000Z,2022-01-17T12:01:05.000Z,I-80  Exit 142 / I-90,I-90,Eastbound,41,0.164,0.331,52.91,41.39227109,-82.15993965,41.6473456,-81.32948469,Yes,
25,119,e1eef445-6a26-4c38-a206-d2932c6c5fd0,2022-01-17T12:19:00.000Z,2022-01-17T12:25:09.000Z,I-77  Exit 85 / CR-80 Ohio Ave / CR-80 Schneiders Crossing Rd,OH-8 / Hudson Dr,Northbound,6,0.757,0,46.09,40.56297041,-81.50708347,41.15051,-81.47152,Yes,
26,241,71168310-c8fc-45b3-9818-ac5c8f79d6f8,2022-01-17T09:54:57.000Z,2022-01-17T09:57:56.000Z,I-80  Exit 173 / I-77  Exit 146 / OH-21,I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,Eastbound,3,0.188,0.521,58.18,41.27947199,-81.63648684,41.11025463,-80.83205056,Yes,
27,241,dc0f3323-f0f1-4404-9ea8-432fc0303f68,2022-01-17T09:41:58.000Z,2022-01-17T09:54:59.000Z,I-77  Exit 145 / OH-21 Brecksville Rd / OH-21,I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,Eastbound,13,0.404,0.521,56.33,41.25290988,-81.63049996,41.11025463,-80.83205056,Yes,
28,241,6c1a1ea0-a9d1-44b9-a553-cbfc7265372e,2022-01-17T11:17:56.000Z,2022-01-17T11:27:57.000Z,I-77  Exit 144 / I-271  Exit 10,I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,Eastbound,10,0.263,0.521,54.73,41.22978979,-81.62768998,41.11025463,-80.83205056,Yes,
29,3779,25973a2e-963d-4a01-b96f-5e2463e10ca4,2022-01-17T10:00:00.000Z,2022-01-17T10:05:01.000Z,I-80  Exit 173 / I-77  Exit 146 / OH-21,I-76  Exit 57 / CR-65 Bailey Rd,Eastbound,5,0.122,0.449,53.37,41.27146939,-81.63662001,41.10548471,-80.91361558,Yes,
30,416,ed1fab11-5921-4e65-af1c-b095451ddab4,2022-01-17T11:30:56.000Z,2022-01-17T11:37:09.000Z,OH-2 / I-90,I-90  Exit 188 / I-271,Eastbound,6,1.31,1.1,43.56,41.40311,-82.14021,41.59061,-81.45406,No,373
31,3,654ed908-c67a-4500-87b0-5ddbc92dc243,2022-01-17T13:49:01.000Z,2022-01-17T14:27:07.000Z,I-90  Exit 151 / OH-611 Colorado Ave,I-90,Eastbound,38,0,0.129,43.6,41.46488,-82.04931,41.64549451,-81.3432816,No,2214
32,45,f73fe0e6-7d24-4e95-9db5-27eaae74a8ab,2022-01-17T09:26:47.000Z,2022-01-17T10:55:02.000Z,OH-2 / I-90,I-90 / OH-2,Eastbound,88,1.31,0.433,40.58,41.40311,-82.14021,41.60267715,-81.50035117,Yes,
33,416,4b0ede50-bd2e-45da-9d01-7144967a29a5,2022-01-17T12:55:05.000Z,2022-01-17T13:04:56.000Z,OH-2 / I-90,I-90  Exit 188 / I-271,Eastbound,10,1.31,1.1,43.56,41.40311,-82.14021,41.59061,-81.45406,Yes,
34,198,66198e93-79be-4943-b5cb-701da845c430,2022-01-17T06:25:47.000Z,2022-01-17T07:18:46.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76,Southbound,53,0,0.228,45.49,41.49259,-81.67664,41.10523919,-81.37080925,Yes,
35,198,c6407c75-f98a-403e-bb61-bff02d5af6d8,2022-01-17T10:11:53.000Z,2022-01-17T10:13:50.000Z,I-77,I-76,Eastbound,2,0.719,0.107,50.44,41.2060404,-81.6258496,41.10689998,-80.88044885,Yes,
36,198,6023cb59-6bfd-49c6-98b5-171d0519e6ef,2022-01-17T13:19:58.000Z,2022-01-17T13:23:03.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76,Southbound,3,0,0.814,43.73,41.49259,-81.67664,41.08584592,-81.39248014,Yes,
37,4825,4b8dffd4-b62d-437d-ac92-12ee582b7d6a,2022-01-17T11:22:02.000Z,2022-01-17T11:25:59.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 31 / CR-81 Mogadore Rd / CR-18,Southbound,4,0,1.029,43.94,41.49259,-81.67664,41.08787001,-81.38878999,Yes,
38,1604,6d0e9355-e2cb-4cae-aa99-b81bd0e0cec6,2022-01-17T11:27:55.000Z,2022-01-17T11:42:14.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 27 / Gilchrist Rd,Southbound,14,0,0.659,40.86,41.49259,-81.67664,41.06466002,-81.43786987,Yes,
39,222,44c003a9-34bb-4ab2-8557-7643e65dce8e,2022-01-17T11:50:57.000Z,2022-01-17T12:08:05.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 29 / OH-532 Southeast Ave / Southeast Ave,Southbound,17,0,0.33,41.58,41.49259,-81.67664,41.06732152,-81.42489644,Yes,
40,1604,a3be0f0e-de14-48fe-b7a0-eecccc98caef,2022-01-17T11:42:05.000Z,2022-01-17T11:51:00.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 27 / Gilchrist Rd,Southbound,9,0,0.343,40.54,41.49259,-81.67664,41.06417972,-81.44423982,Yes,
41,107,1a89621f-fe0c-4776-bd5b-5475a620ae96,2022-01-17T10:47:55.000Z,2022-01-17T11:27:57.000Z,I-77  Exit 81 / US-250 / US-250-BR High Ave,"OH-59  Exits 5,5A / Broad Blvd",Northbound,40,0.064,0.056,48.7,40.49972291,-81.4800496,41.12302452,-81.48588027,Yes,
42,3,aebd9bda-4134-46cc-9705-69091b79267a,2022-01-17T10:55:01.000Z,2022-01-17T11:22:03.000Z,I-90  Exit 173C / US-6 Superior Ave / 30th St,I-90,Eastbound,27,0.134,0.914,51.51,41.51397011,-81.67340003,41.80535897,-80.82265051,Yes,
43,1604,4edcc4c8-c59e-4a19-bb16-16f5d309e279,2022-01-17T11:35:58.000Z,2022-01-17T11:37:06.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 27 / Gilchrist Rd,Southbound,1,0,0.343,40.54,41.49259,-81.67664,41.06417972,-81.44423982,No,68
44,1604,ff9c72a7-2202-4ddb-858e-da890f986020,2022-01-17T13:38:06.000Z,2022-01-17T13:39:03.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 27 / Gilchrist Rd,Southbound,1,0,0.182,40.39,41.49259,-81.67664,41.06412032,-81.44709579,Yes,
45,200,831be05f-4f21-434f-8614-9e76ef17fa78,2022-01-17T11:55:04.000Z,2022-01-17T12:16:09.000Z,I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,I-76,Westbound,21,0.448,0.441,47.07,41.1074296,-80.8677173,41.04743881,-81.70212539,Yes,
46,1715,3e7cbc78-b98c-4f4e-8263-7668fd9889df,2022-01-17T11:08:56.000Z,2022-01-17T11:22:03.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 26 / OH-526 Mogadore Rd / OH-18 Market St,Southbound,13,0,0,39.67,41.49259,-81.67664,41.06069108,-81.46046154,Yes,
47,179,cc2171df-d5d6-4f90-9972-9725f82eab62,2022-01-17T10:55:01.000Z,2022-01-17T11:47:05.000Z,US-30,OH-11,Northbound,52,1.07,0.143,52.6,40.69047193,-80.65867867,41.3682721,-80.69893673,Yes,
48,436,16466a6c-f8a6-4d47-84ce-b9a46eba3ef7,2022-01-17T07:33:48.000Z,2022-01-17T09:42:03.000Z,I-90 / I-90 / I-71,I-71  Exit 220 / I-271  Exit 1,Southbound,128,0,0,27.68,41.48032,-81.69308,41.15752669,-81.78627779,Yes,
49,119,c1d64f59-1630-41a2-9906-52d7f7c40811,2022-01-17T11:33:00.000Z,2022-01-17T11:41:01.000Z,I-77,OH-8 / Hudson Dr,Northbound,8,0.91,0.185,42.2,40.6059141,-81.4997127,41.14856012,-81.47326986,Yes,
50,241,ea1427c7-2146-4d62-a4e2-7335200d9d7b,2022-01-17T10:00:00.000Z,2022-01-17T10:31:59.000Z,I-77  Exit 136 / OH-21,I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,Eastbound,32,0.454,0.521,45.84,41.11922738,-81.63773918,41.11025463,-80.83205056,Yes,
51,414,8df2b0c2-1209-40ed-ac3b-cfb7c44f12ba,2022-01-17T13:23:59.000Z,2022-01-17T15:24:54.000Z,I-90  Exit 235 / OH-193 / OH-84,I-90  Exit 182A / 185th St / Waterloo Rd,Westbound,121,0.346,0.206,52.77,41.88028144,-80.66734015,41.57987618,-81.54310392,Yes,
52,472,377e439a-fb63-438c-b89b-bac0324276eb,2022-01-17T11:49:59.000Z,2022-01-17T12:30:10.000Z,OH-8,I-77  Exit 103 / OH-800 Cleveland Ave / Bolivar Rd,Southbound,40,0.761,0.679,35.16,41.23778525,-81.49437741,40.77427075,-81.38625726,Yes,
53,107,6901a2e6-cd11-4872-b713-d395a1b26bf6,2022-01-17T11:45:02.000Z,2022-01-17T11:59:01.000Z,I-77,"OH-59  Exits 5,5A / Broad Blvd",Northbound,14,0.143,0.056,35.11,40.66259,-81.43849,41.12302452,-81.48588027,Yes,
54,2446,e6e2f2b0-fc84-417b-bea3-cd9c7f90cd1e,2022-01-17T09:55:52.000Z,2022-01-17T10:31:57.000Z,I-77,OH-8  Exit 7 / Graham Rd / Graham Road Cir,Northbound,36,0.756,0.718,36.16,40.6870423,-81.4332222,41.16036681,-81.46912288,Yes,
55,57,b35a1097-0438-4bb7-8931-17ad55e357ca,2022-01-17T14:36:00.000Z,2022-01-17T15:36:00.000Z,US-20 Cleveland Memorial Shoreway / Cleveland Memorial Shoreway,OH-2,Eastbound,60,1.215,0.071,33.71,41.48621,-81.74228,41.74608076,-81.21700887,Yes,
56,57,411c9e98-8751-4373-99a1-da15ac720153,2022-01-17T09:58:47.000Z,2022-01-17T10:37:03.000Z,US-20 Clifton Blvd / 104th St,OH-2,Eastbound,38,0.479,0.578,34.95,41.48522074,-81.75626601,41.750573,-81.21026051,Yes,
57,3,cb4248fd-4e71-4d72-a902-87bc76c7d60c,2022-01-17T13:22:04.000Z,2022-01-17T13:25:13.000Z,I-90  Exit 183 / Lakeland Blvd,I-90,Eastbound,3,0.325,0.795,54.31,41.58500758,-81.53143558,41.89646208,-80.6299838,No,189
58,559,b5cc0181-1b6d-486d-837a-b1154b6e6faa,2022-01-17T13:58:59.000Z,2022-01-17T14:25:55.000Z,US-20 Cleveland Memorial Shoreway / Cleveland Memorial Shoreway,OH-2 / US-20 Ridge Rd,Eastbound,27,1.215,0.173,34.87,41.48621,-81.74228,41.7553,-81.19933697,Yes,
59,930,c0b0b142-79d2-4ff2-946d-da4d54ab89b7,2022-01-17T11:39:03.000Z,2022-01-17T11:48:04.000Z,I-77,OH-59  Exit 6 / OH-8  Exit 6 / OH-59 Front St,Northbound,9,0.649,0,35.95,40.66807887,-81.43677405,41.1413328,-81.47720832,Yes,
60,1221,64169e53-bbb0-4576-80e0-166d1464558a,2022-01-17T08:45:56.000Z,2022-01-17T09:51:58.000Z,I-77  Exit 162A / OH-8 / US-422 Orange Ave,I-77  Exit 130 / OH-261 V Odom Blvd,Southbound,66,0,0,33.09,41.4916,-81.67224,41.06814422,-81.5742,Yes,
61,3,153f1965-a070-459b-89a3-904f3ef88722,2022-01-17T15:34:55.000Z,2022-01-17T16:03:59.000Z,I-90 / OH-2,I-90,Eastbound,29,0.69,0.89,38.66,41.5272586,-81.65732327,41.76227926,-81.02654622,Yes,
62,4201,2060da0e-7a56-48f0-ac5c-8e8b2e37494e,2022-01-17T08:48:59.000Z,2022-01-17T10:06:58.000Z,I-70,I-70  Exit 169 / OH-83 Friendship Dr,Westbound,78,0.288,0.331,16.93,40.03489989,-81.43603066,39.98307614,-81.72109718,Yes,
63,3073,dc66d9b4-9a42-4a19-bf1a-2ff974cc4860,2022-01-17T11:07:03.000Z,2022-01-17T11:31:00.000Z,OH-2 / I-90,I-90 / Waterloo Rd / Jergen's Way,Eastbound,24,1.31,0.049,35.5,41.40311,-82.14021,41.565559,-81.58309351,Yes,
64,1343,0af868ce-4d03-47ed-96f4-fce320d6a0b7,2022-01-17T10:55:55.000Z,2022-01-17T10:57:55.000Z,I-80  Exit 142 / I-90,I-90  Exit 179 / OH-283 Lakeshore Blvd / Lakeshore Blvd,Eastbound,2,0.164,0,36.38,41.39227109,-82.15993965,41.56113479,-81.59220613,No,120
65,2446,50fde84b-ae89-4829-82dd-41f49afc46df,2022-01-17T12:08:57.000Z,2022-01-17T12:14:02.000Z,I-77,OH-8  Exit 7 / Graham Rd / Graham Road Cir,Northbound,5,1.283,0.718,29.96,40.76812705,-81.39455157,41.16036681,-81.46912288,No,305
66,3,df41cbef-c257-472e-b9bc-3680a76c3895,2022-01-17T15:03:46.000Z,2022-01-17T15:33:59.000Z,I-90  Exit 175 / 55th St / Marginal Rd,I-90,Eastbound,30,0.034,0.786,41.12,41.53221053,-81.64854943,41.76859323,-80.96873257,Yes,
67,2005,cf4c1f8b-1739-4bd9-b96e-ac3ea3bcd512,2022-01-17T14:32:58.000Z,2022-01-17T15:16:57.000Z,I-77  Exit 160 / Pershing Ave,I-77  Exit 132 / White Pond Dr / Mull Ave,Southbound,44,0,0.118,27.15,41.46872,-81.65942,41.11505616,-81.61314865,Yes,
68,610,76593d81-6fa7-4175-b3f7-87ff5d1017cf,2022-01-17T14:27:03.000Z,2022-01-17T15:03:02.000Z,I-90,I-90 / OH-2,Westbound,36,0.727,0.296,48.87,41.87124975,-80.67876133,41.60566954,-81.49595273,No,2159
69,603,a4b55654-b498-428e-8163-8e6d62f7785f,2022-01-17T06:27:48.000Z,2022-01-17T06:31:59.000Z,"I-76  Exits 22,22A / Main St / South St","I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",Northbound,4,0.329,0.244,36.23,41.06247,-81.52405002,41.49243775,-81.67557357,Yes,
70,603,fc0d086f-0053-4939-a7aa-dc8e1b49082b,2022-01-17T10:08:49.000Z,2022-01-17T14:41:57.000Z,"I-76  Exits 22,22A / Main St / South St","I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",Northbound,273,0.148,0.244,36.41,41.06267212,-81.52003688,41.49243775,-81.67557357,Yes,
71,200,27f0b613-7306-4a66-81d5-638db0ea40b5,2022-01-17T14:09:59.000Z,2022-01-17T14:24:08.000Z,I-76,I-76,Westbound,14,0.617,0.289,35.89,41.10606,-81.04600008,41.04017001,-81.67204025,Yes,
72,3,469264d7-7998-42a8-aca1-83b5ad69fa95,2022-01-17T06:43:52.000Z,2022-01-17T07:12:52.000Z,I-90  Exit 174A / King Ave / 33rd St,I-90,Eastbound,29,0.071,0.77,35.31,41.51597013,-81.6747001,41.73332457,-81.10663953,Yes,
73,997,fe3ea7d9-6c9b-4984-956a-82510cd95119,2022-01-17T10:48:51.000Z,2022-01-17T10:55:57.000Z,I-77  Exit 135 / CR-17 Cleveland Massillon Rd,I-76  Exit 54 / OH-534 Pricetown Rd / OH-534,Eastbound,7,0.833,0.313,37.82,41.11787933,-81.61877812,41.10196919,-80.96696278,Yes,
74,179,f91c6449-afdd-44c6-9604-bb1a4518ab81,2022-01-17T10:09:54.000Z,2022-01-17T10:55:57.000Z,US-30,OH-11,Northbound,46,0.927,0.626,51.75,40.68918832,-80.65391707,41.35418025,-80.69874771,Yes,
75,1113,42d51672-c095-4491-9649-0797618cab58,2022-01-17T04:07:59.000Z,2022-01-17T04:49:53.000Z,OH-8,I-77  Exit 106 / Harrison Ave,Southbound,42,0.376,0.291,32.16,41.24295346,-81.49617574,40.81712,-81.39666,Yes,
76,5,0c2a7a48-62b8-4671-8036-4a0b61700fcb,2022-01-17T11:15:55.000Z,2022-01-17T11:22:56.000Z,I-77  Exit 81 / US-250 / US-250-BR High Ave,I-77,Northbound,7,1.085,0.843,40.97,40.48824,-81.47884,41.00321598,-81.49384565,No,421
77,1796,182d2f79-f4d4-490f-a835-d74b27e34f63,2022-01-17T03:48:53.000Z,2022-01-17T05:02:06.000Z,I-77  Exit 105 / OH-172 Tuscarawas St / Harrison Ave,OH-59  Exit 3B / Gorge Blvd / Corwin Ave,Northbound,73,0,0.235,23.17,40.80181,-81.39761,41.10780313,-81.49863882,Yes,
78,89,181b5edb-9a6e-49e9-9a80-cd97b1984935,2022-01-17T11:47:02.000Z,2022-01-17T11:55:06.000Z,I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,I-76  Exit 18 / I-277  Exit 1 / US-224,Westbound,8,0.448,0.015,39.6,41.1074296,-80.8677173,41.03729197,-81.56554921,Yes,
79,1080,05bf7df5-4ca4-4eb8-abb3-32ea04bb8b60,2022-01-17T12:46:52.000Z,2022-01-17T12:51:09.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave","I-76  Exits 22,22A / Main St / South St",Southbound,4,0,0.314,35.43,41.49259,-81.67664,41.06195,-81.54037592,Yes,
80,4588,036f5d92-e6dd-43fd-8e62-4e3c201c4d1a,2022-01-17T13:55:05.000Z,2022-01-17T14:00:00.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 21C / OH-59 Innerbelt,Southbound,5,0,0.154,35.12,41.49259,-81.67664,41.06179,-81.54623,Yes,
81,997,cf3e3641-7a5d-4bbe-9e7c-6928b46213cf,2022-01-17T08:42:56.000Z,2022-01-17T08:43:49.000Z,I-77  Exit 133 / Ridgewood Rd / Miller Rd,I-76  Exit 54 / OH-534 Pricetown Rd / OH-534,Eastbound,1,0.628,0.469,37.13,41.10988,-81.60619,41.10282125,-80.96365448,Yes,
82,5,fe3be623-83a9-47bd-8b5f-192f1c0fd85c,2022-01-17T04:04:58.000Z,2022-01-17T04:38:58.000Z,I-77,I-77,Northbound,34,0.582,0.378,41.61,40.37682638,-81.5605316,40.89989011,-81.42983998,Yes,
83,1184,f98fb7e4-d3cd-4d49-8108-923c2f30f34e,2022-01-17T09:51:58.000Z,2022-01-17T11:42:58.000Z,I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,I-76  Exit 20 / I-77  Exit 129,Westbound,111,0,0.427,40.03,41.11086,-80.82864,41.06062001,-81.56814,Yes,
84,885,dd2087ee-802c-4ffd-99ff-6b0a9025c2d8,2022-01-17T14:24:06.000Z,2022-01-17T14:32:59.000Z,"I-90  Exits 171,172A,172C / I-77  Exit 162B / OH-10 Carnegie Ave",I-76  Exit 21B / South St,Southbound,9,0,0.174,34.85,41.49259,-81.67664,41.06088114,-81.55127546,Yes,
85,153,55f3154b-9d04-4c5b-8ddc-7a3a7f981406,2022-01-17T13:33:07.000Z,2022-01-17T13:34:03.000Z,I-90  Exit 179 / OH-283 Lakeshore Blvd / Lakeshore Blvd,I-90,Westbound,1,0.475,0.442,32.17,41.56279,-81.59068,41.41617621,-82.09277557,Yes,
86,2142,ecd3f18b-f623-4ae2-a660-50180e311b32,2022-01-17T07:26:47.000Z,2022-01-17T08:03:49.000Z,I-77,OH-8  Exit 1A / Fountain St,Northbound,37,0.303,0.164,22.25,40.77798057,-81.38120966,41.06778028,-81.50411,Yes,
87,5,6f7d2e03-f2af-4b45-998f-e34f9d77e28f,2022-01-17T11:59:00.000Z,2022-01-17T12:06:06.000Z,I-77,I-77,Northbound,7,0.959,0.392,38.39,40.48538165,-81.47997516,40.97102322,-81.47352156,Yes,
88,278,79a9761a-4445-4ec7-9c1f-07296c378f65,2022-01-17T10:44:57.000Z,2022-01-17T11:50:02.000Z,I-71  Exit 220 / I-271  Exit 1,I-271,Northbound,65,0,0,37.52,41.16195,-81.78158,41.56101999,-81.44736,Yes,
89,267,3f808a8b-20cf-4251-946e-015b7b3eafa3,2022-01-17T04:51:59.000Z,2022-01-17T05:36:59.000Z,OH-59  Exit 4 / Howe Ave,I-77,Southbound,45,0.189,0.182,34.42,41.11523982,-81.49332025,40.66290971,-81.43868016,Yes,
