,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,71,d4601a51-90f0-4cd6-9bcd-f912b87d1d19,2024-01-14T06:52:36.000Z,2024-01-14T07:26:43.000Z,I-80,I-80,Westbound,34,0.158,0.312,12.95,41.33371769682656,-82.40954976,41.33063742958992,-82.65755315,Yes
1,143,37951a82-b6ef-44bf-9936-d5d0e8c8886d,2024-01-14T11:23:59.000Z,2024-01-14T12:19:57.000Z,I-680  Exit 16 / OH-164 South Ave,I-680,Northbound,56,0.503,0.079,11.82,40.96717,-80.63861,41.10563007360217,-80.68431025,Yes
2,215,32f74288-62ec-4f8a-8f42-43c44f2fcff8,2024-01-14T13:17:53.000Z,2024-01-14T14:07:52.000Z,OH-19 / Whitney Dr,US-20 Main St,Westbound,50,0.446,1.047,16.17,41.35123693633902,-83.07246993,41.44551486005251,-83.35085602,Yes
3,148,42e04f0f-268f-482e-9c15-b58c755d6b6c,2024-01-14T08:53:54.000Z,2024-01-14T10:59:56.000Z,US-22 Cadiz-Steubenville Rd / OH-151 Jewett Hopedale Rd / CR-23 Gable Rd,OH-7 / US-22,Eastbound,126,0.989,0.399,18.24,40.32351,-80.93411,40.384939988142406,-80.63259995,Yes
4,9,1a60c43a-4515-4616-8d82-88886caac6f5,2024-01-14T08:57:54.000Z,2024-01-14T09:35:52.000Z,"I-76  Exits 38,38A,38B / OH-44",I-76,Eastbound,38,0.077,0.292,11.39,41.10988356967673,-81.23589537,41.10017835476294,-81.01917246,Yes
5,172,25b278ee-319f-4d7c-82db-ec7f127e293c,2024-01-14T09:20:53.000Z,2024-01-14T10:07:07.000Z,US-22 High St,US-22 Cadiz-Piedmont Rd,Eastbound,46,0.524,0.67,13.67,40.176093995454345,-81.24310267,40.25348353741715,-81.04581156,Yes
6,79,d3488a53-74f5-4ddb-97bf-1b0543371cd3,2024-01-14T07:37:43.000Z,2024-01-14T08:12:04.000Z,I-71,I-71,Northbound,34,0,0.137,19.97,40.24124773,-82.92835998,40.47565253994438,-82.74907382,Yes
7,9,d87b9faa-65e1-4ebe-8c0d-b30828e255f4,2024-01-14T10:49:55.000Z,2024-01-14T11:10:53.000Z,I-76,I-76,Eastbound,21,0.495,0.46,11.05,41.10869193646865,-81.31014704,41.10574089,-81.09966975,Yes
8,44,39e33804-8c77-4a11-8d7b-95bb650daa2a,2024-01-14T10:07:50.000Z,2024-01-14T10:37:04.000Z,I-70  Exit 215 / US-40 National Rd,I-70,Westbound,29,0.401,0.656,15.65,40.07710002,-80.93030008,40.05853991977665,-81.21541239,Yes
9,151,aac8030e-4ef3-4903-a42e-a21d235ef6e4,2024-01-14T08:04:55.000Z,2024-01-14T08:23:54.000Z,I-71 / I-70,I-70,Westbound,19,0.279,0.364,8.1,39.953784786188685,-82.99300958,39.976930004098506,-83.13232022,Yes
10,28,345e72dc-24d8-4deb-a2d1-dd43e4271d2b,2024-01-14T11:49:55.000Z,2024-01-14T12:30:55.000Z,US-22  Exit 241 / John Scott Hwy / John Scott Memorial Hwy,US-22 Cadiz-Steubenville Rd,Westbound,41,0.341,0,15.1,40.385270084076495,-80.66216087,40.32756,-80.90748,Yes
11,269,48a25148-0902-41b9-b703-0e4330e24512,2024-01-14T09:49:59.000Z,2024-01-14T10:42:51.000Z,I-680  Exit 5 / High St / Edwards St,"I-680  Exits 11,11A,11B / US-224 / US-224 Boardman Poland Rd",Southbound,53,0.254,0.919,6.23,41.10024668593842,-80.66249564,41.02781421335998,-80.62763721,Yes
12,155,7d23e5b1-c095-4a6e-bd69-f39c5c6935a9,2024-01-14T08:29:52.000Z,2024-01-14T08:53:52.000Z,I-71,I-71  Exit 65 / OH-435 Old Us-35,Southbound,24,0.803,0.443,16.31,39.742430824281904,-83.33731278,39.62255994943995,-83.60262009,Yes
13,25,3ef09900-388a-4f52-b43a-4a478ccebcc2,2024-01-14T07:52:44.000Z,2024-01-14T08:28:53.000Z,US-35 / Dayton-Xenia Rd,US-35 / Gettysburg Ave / Derbyshire Dr,Westbound,36,0.081,0.965,7.6,39.742000187408046,-84.10665067,39.74549841018913,-84.24359291,Yes
14,146,3263dec1-f3d9-4c76-976c-ae4e99b8fb83,2024-01-14T07:38:45.000Z,2024-01-14T08:12:55.000Z,OH-37 / OH-161 / OH-37 Johnstown-Alexandria Rd,"I-270  Exits 30,33 / OH-161  Exits 40,41,42 / OH-161 Dublin Granville Rd Exits 40A,40B",Westbound,34,0.399,1.236,14.4,40.07308991297915,-82.61864085,40.080671358777884,-82.88063739,Yes
15,114,27465aee-53a4-4cfc-aae2-57baf10d759f,2024-01-14T12:22:04.000Z,2024-01-14T12:47:14.000Z,I-680  Exit 16 / OH-164 South Ave,I-680 / US-62 / US-62 Williamson Ave,Northbound,25,0.503,0.404,9.76,40.96717,-80.63861,41.09208803299618,-80.65301781,Yes
16,235,e7d58fc7-e575-4919-9f87-15a5df579860,2024-01-14T19:16:40.000Z,2024-01-14T19:58:32.000Z,OH-49 / County Road,M-49 Edon Rd / Cole Rd,Northbound,42,0.338,0.348,13.27,41.70296001563562,-84.74764,41.88889733493097,-84.74817875,Yes
17,152,c70dd981-9907-46e5-b28e-f41378f12f41,2024-01-14T08:32:01.000Z,2024-01-14T09:09:57.000Z,OH-16 / CR-585 Main St / CR-585 Marne Rd,OH-16,Westbound,38,0.253,0.231,8.02,40.06384553944561,-82.3369126,40.05601712,-82.48224735,Yes
18,283,30257a23-e710-4274-b7eb-95764d5e4e41,2024-01-14T07:56:58.000Z,2024-01-14T08:15:52.000Z,OH-16 / CR-585 Main St / CR-585 Marne Rd,OH-16 / Church St / Bryn Mawr Dr,Westbound,19,0.253,0.854,6.71,40.06384553944561,-82.3369126,40.05537690721636,-82.45742428,Yes
19,152,508de923-8c4d-4e93-a177-88b5f10be8b8,2024-01-14T11:30:52.000Z,2024-01-14T12:05:44.000Z,OH-16 / CR-585 Main St / CR-585 Marne Rd,OH-16,Westbound,35,0.253,0.231,8.02,40.06384553944561,-82.3369126,40.05601712,-82.48224735,Yes
