BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,StartDate,StartHour,StartMinutes,EndDate,EndHour,EndMinutes,TotalImpactFactor
7,d856eb54-2fe2-44a9-acce-3e2441f90cbf,2022-02-03T17:39:37.000Z,2022-02-03T17:56:46.000Z,US-62 Nelson Rd / Clifton Ave,"I-270  Exits 35,35A,35B / I-670  Exits 10A-B,10C,10D / US-62",Eastbound,17,0.206,0,4.66,39.97081,-82.94949,40.01812777,-82.8951202,2/3/2022,12:00,39,2/3/2022,12:00,56,79.22
2,45121488-05a5-4274-bb90-010026afe9b5,2022-02-03T17:45:45.000Z,2022-02-03T17:48:33.000Z,"I-670  Exits 1,1B / Grandview Ave / Watermark Dr",I-670  Exit 6 / Leonard Ave,Eastbound,3,0.24,0.037,3.97,39.96549972,-83.03559916,39.97866108,-82.97194134,2/3/2022,12:00,45,2/3/2022,12:00,48,11.91
4,cba5aca7-b070-43cf-81ba-85babfffbba8,2022-02-03T17:54:38.000Z,2022-02-03T17:58:42.000Z,I-670  Exit 3 / Spruce St,I-670  Exit 9 / Stelzer Rd / International Gtwy,Eastbound,4,0.167,0.196,3.77,39.97530674,-83.00033893,39.98558065,-82.93899979,2/3/2022,12:00,54,2/3/2022,12:00,58,15.08
