BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,StartDate,StartHour,StartMinutes,EndDate,EndHour,EndMinutes,TotalImpactFactor
3,9c0832fb-0a46-443d-bdc2-0c7802b042f2,2022-01-17T07:41:41.000Z,2022-01-17T08:09:39.000Z,"I-670  Exits 2A,2B,3 / OH-315  Exits 1C,1D,1E,1F,2 / Goodale St","I-270  Exits 35,35A,35B / I-670  Exits 10A-B,10C,10D / US-62",Eastbound,28,0.373,0.215,7.7,39.97038,-83.01945,40.01297135,-82.90204888,1/17/2022,2:00,41,1/17/2022,3:00,09,215.6
5,442f80a4-5a5b-46e7-9065-9c71ee610169,2022-01-17T07:58:33.000Z,2022-01-17T08:09:39.000Z,"I-670  Exits 2A,2B,3 / OH-315  Exits 1C,1D,1E,1F,2 / Goodale St",I-670  Exit 7 / US-62 5th Ave / 5th Ave,Eastbound,11,0.048,0.409,4.48,39.97077108,-83.0187079,39.98116297,-82.94270998,1/17/2022,2:00,58,1/17/2022,3:00,09,49.28
