BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,StartDate,StartHour,StartMinutes,EndDate,EndHour,EndMinutes,TotalImpactFactor
3,cafdf098-7538-4e1c-b9ca-b8a338b906e3,2022-02-04T09:02:46.000Z,2022-02-04T09:44:46.000Z,I-670  Exit 3 / Spruce St,"I-270  Exits 35,35A,35B / I-670  Exits 10A-B,10C,10D / US-62",Eastbound,42,0.107,0.215,7.04,39.97316881,-83.00860773,40.01297135,-82.90204888,2/4/2022,4:00,02,2/4/2022,4:00,44,295.68
5,7ba86adb-d18d-4261-b9df-e6bc62e8ef09,2022-02-04T09:16:26.000Z,2022-02-04T09:20:37.000Z,I-670  Exit 3 / Spruce St,I-670  Exit 7 / US-62 5th Ave / 5th Ave,Eastbound,4,0.107,0.012,4.05,39.97316881,-83.00860773,39.98302913,-82.9400106,2/4/2022,4:00,16,2/4/2022,4:00,20,16.2
