BottleneckSummaryIndex,Id,StartDateUTC,EndDateUTC,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,StartDateET,EndDateET,StartHourET,StartMinuteET,EndHourET,EndMinuteET,TotalImpactFactor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4,a5a5a1a0-3403-4381-8ae0-22e39330ca93,2024-03-06 13:13:35,2024-03-06 13:17:32,I-275,I-275,Northbound,4,0.226,0.261,7.18,39.157753849019,-84.26703085175069,39.24849236781997,-84.30632282420683,2024-03-06 08:13:35-05:00,2024-03-06 08:17:32-05:00,8,13,8,17,28.72,0,0.0,0.0,0,0,0.0,0.0,0.0,28.72,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,a3609675-e157-4ad0-8dfa-a1da9d8c3841,2024-03-06 13:48:30,2024-03-06 13:59:28,"I-275  Exits 59,59A,59B / Milford Pkwy",I-275,Northbound,11,0.08,0.261,6.64,39.16555495254226,-84.26747807327249,39.24849236781997,-84.30632282420683,2024-03-06 08:48:30-05:00,2024-03-06 08:59:28-05:00,8,48,8,59,73.03999999999999,0,0.0,0.0,0,0,0.0,0.0,0.0,73.03999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,7ae1d706-98dc-450b-9d0f-e97f222adcd6,2024-03-20 11:32:31,2024-03-20 12:00:33,I-275  Exit 57 / OH-28,I-275,Northbound,28,0.286,0.0,4.93,39.1863901157645,-84.26333995948242,39.24525136564208,-84.3032232859429,2024-03-20 07:32:31-04:00,2024-03-20 08:00:33-04:00,7,32,8,0,138.04,0,0.0,0.0,0,0,0.0,0.0,138.04,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,f97b54c0-dd73-401e-a01e-a41ca73ca434,2024-03-05 13:11:30,2024-03-05 13:12:36,I-275  Exit 54 / Wards Corner Rd,I-275,Northbound,1,0.084,0.764,2.3,39.22896039457531,-84.2845088526364,39.25166529402811,-84.31354904336199,2024-03-05 08:11:30-05:00,2024-03-05 08:12:36-05:00,8,11,8,12,2.3,0,0.0,0.0,0,0,0.0,0.0,0.0,2.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,b21e2b5f-2c87-42e0-bc13-b633081fc434,2024-03-05 13:25:32,2024-03-05 13:27:38,I-275,I-275,Northbound,2,1.079,0.261,2.65,39.22101405694846,-84.27288945481524,39.24849236781997,-84.30632282420683,2024-03-05 08:25:32-05:00,2024-03-05 08:27:38-05:00,8,25,8,27,5.3,0,0.0,0.0,0,0,0.0,0.0,0.0,5.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,2c5e53e8-ea61-484f-a6d2-549db7f0991b,2024-03-08 12:28:35,2024-03-08 13:32:29,I-275  Exit 57 / OH-28,I-275,Northbound,64,0.099,0.261,4.76,39.19235043730385,-84.26247144939542,39.24849236781997,-84.30632282420683,2024-03-08 07:28:35-05:00,2024-03-08 08:32:29-05:00,7,28,8,32,304.64,0,0.0,0.0,0,0,0.0,0.0,152.32,152.32,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,d79a4f21-b263-409a-9831-7de7a3c2af3d,2024-03-06 14:07:26,2024-03-06 14:08:34,I-275  Exit 54 / Wards Corner Rd,I-275,Northbound,1,0.256,0.261,2.17,39.22522414764439,-84.27849399051485,39.24849236781997,-84.30632282420683,2024-03-06 09:07:26-05:00,2024-03-06 09:08:34-05:00,9,7,9,8,2.17,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,680a7c70-e197-452a-a421-6392d379ce21,2024-03-12 12:19:27,2024-03-12 12:20:33,I-275,I-275,Northbound,1,0.462,0.261,3.26,39.21269025107642,-84.26578803603896,39.24849236781997,-84.30632282420683,2024-03-12 08:19:27-04:00,2024-03-12 08:20:33-04:00,8,19,8,20,3.26,0,0.0,0.0,0,0,0.0,0.0,0.0,3.26,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,bce6676b-0767-46a8-b7e8-26706b6a2cd6,2024-03-05 21:25:29,2024-03-05 21:44:26,I-275  Exit 46 / US-42 Lebanon Rd,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,19,0.791,0.215,2.37,39.29047,-84.39028,39.28813017464596,-84.43297066956997,2024-03-05 16:25:29-05:00,2024-03-05 16:44:26-05:00,16,25,16,44,45.03,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,45.03,0.0,0.0,0.0,0.0,0,0,0
5,c247398a-24f1-4671-818b-e0f4a4084205,2024-04-08 17:38:26,2024-04-08 17:54:31,I-275  Exit 47 / Reed Hartman Hwy,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,16,0.255,0.0,2.7,39.29028053978889,-84.37991164496555,39.286779168599146,-84.42782372450776,2024-04-08 13:38:26-04:00,2024-04-08 13:54:31-04:00,13,38,13,54,43.2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,18b90660-7f22-47ec-bc9b-daeb64e5effc,2024-03-20 20:44:26,2024-03-20 21:42:28,I-275  Exit 47 / Reed Hartman Hwy,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,58,0.0,0.393,3.98,39.28297,-84.36708,39.28875903916822,-84.43535110638274,2024-03-20 16:44:26-04:00,2024-03-20 17:42:28-04:00,16,44,17,42,230.84,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,63.68,167.16,0.0,0.0,0.0,0,0,0
5,70635904-89f9-4a65-b092-c05677732351,2024-04-08 17:21:27,2024-04-08 17:26:25,I-275  Exit 47 / Reed Hartman Hwy,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,5,0.38,0.323,2.89,39.29067289525725,-84.3822537411095,39.2885116890122,-84.4343967560488,2024-04-08 13:21:27-04:00,2024-04-08 13:26:25-04:00,13,21,13,26,14.450000000000001,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.450000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,412a0a63-b12b-42a0-917b-b558b43d1b2e,2024-04-08 15:23:26,2024-04-08 17:07:32,I-275,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,104,0.765,0.323,6.44,39.25650128087588,-84.33134805418511,39.2885116890122,-84.4343967560488,2024-04-08 11:23:26-04:00,2024-04-08 13:07:32-04:00,11,23,13,7,669.76,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,238.28,386.4,45.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,215fa0cc-e18f-4f09-8673-b2988e5869df,2024-04-04 21:14:24,2024-04-04 21:33:25,I-275  Exit 46 / US-42 Lebanon Rd,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,19,0.791,0.108,2.27,39.29047,-84.39028,39.287625540023015,-84.43106108636115,2024-04-04 17:14:24-04:00,2024-04-04 17:33:25-04:00,17,14,17,33,43.13,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,43.13,0.0,0.0,0.0,0,0,0
5,550b36ff-82e3-4ac2-ac13-522118516b9d,2024-03-05 22:23:28,2024-03-05 23:09:23,I-275  Exit 47 / Reed Hartman Hwy,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,46,0.269,0.393,3.71,39.28557209250623,-84.37062277726437,39.28875903916822,-84.43535110638274,2024-03-05 17:23:28-05:00,2024-03-05 18:09:23-05:00,17,23,18,9,170.66,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,137.27,33.39,0.0,0.0,0,0,0
5,87e856a4-fde4-4457-a7ec-60cb791dedb6,2024-03-13 19:53:36,2024-03-13 21:50:27,I-275  Exit 47 / Reed Hartman Hwy,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",Northbound,117,0.631,0.0,3.47,39.28896,-84.37595,39.28951074686059,-84.43819336087269,2024-03-13 15:53:36-04:00,2024-03-13 17:50:27-04:00,15,53,17,50,405.99,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,24.290000000000003,208.2,173.5,0.0,0.0,0.0,0,0,0
6,4fae194d-68ec-4064-bf8c-3252fa031387,2024-03-13 11:44:29,2024-03-13 12:38:38,I-275  Exit 57 / OH-28,I-275  Exit 47 / Reed Hartman Hwy,Northbound,54,0.231,0.444,8.05,39.19377607179743,-84.26250694310728,39.27591009597427,-84.357550130525,2024-03-13 07:44:29-04:00,2024-03-13 08:38:38-04:00,7,44,8,38,434.70000000000005,0,0.0,0.0,0,0,0.0,0.0,128.8,305.90000000000003,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
